Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
This was my first time staying in a hostel.  I will stay in hostels again based on this stay.,Locker could have been a little deeper.,Of the 5 guys we had in the room 4 were in my age bracket(40s-50s). People followed the rules and it was easy to sleep in the room.,10.0,August 2023,"August 23, 2023",Bed in Men's 10-Bed Dorm,1,Solo traveler,8.3,1,0,0,0,0,0,0,0,0,0
Comfortable stay,Suggestion to add a towel railing for guests to dry their towels.,"The whole stay was comfortable, facilities are clean. It’s close to the Magnificent Mile where you can spend a day exploring the architecture, shop. There’re many food choices. Free breakfast is provided too 😁",10.0,August 2023,"August 22, 2023",Bed in Women's 4-Bed Dorm,2,Solo traveler,8.3,1,0,1,1,0,0,1,0,0,0
Exceptional,,Very good location! The Hostel is celan and the comfortable,10.0,August 2023,"August 22, 2023",Bed in Women's 4-Bed Dorm,2,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Excellent,,"Good location, clean, excellent customer service,  safe and cheap, All was perfect!",10.0,August 2023,"August 22, 2023",Bed in Women's 4-Bed Dorm,4,Solo traveler,8.3,1,0,0,0,1,0,0,0,1,0
Perfect way to attend a weeklong conference in Chicago!,,"Great lounge & concierge area with plenty of seating and games for large groups. The breakfast of eggs, bread assortment, yogurt, fruit, oatmeal, juices and coffee was just right! Close to bus and L lines to the McCormick Center.",10.0,August 2023,"August 21, 2023",Bed in Women's 8-Bed Dorm Ensuite,6,Solo traveler,8.3,0,0,1,0,0,0,1,0,1,0
Will go there next year,"Hostel great but the Loop , Alder Planetarium and Fiedler are way over rated. Boston a hundred times better",I stayed there 3 times in 2 months. Great place1,10.0,July 2023,"August 21, 2023",Bed in Men's 4-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
I loved everything!,,"The beds, breakfast, location, staff, in short everything is beyond expectation!",10.0,July 2023,"August 20, 2023",Bed in Women's 8-Bed Dorm Ensuite,2,Solo traveler,8.3,1,0,0,0,1,0,1,0,1,0
Exceptional,Nothing,"Booked 10 bed female dorm. Super clean and really big, everyone could leave their big suitcases without any inconvenience! View was also good, my room was close to restroom and kitchen as well. Other common facilities were super great too. Definitely recommendable.",10.0,August 2023,"August 20, 2023",Bed in Women's 10-Bed Dorm,3,Solo traveler,8.3,1,0,1,0,0,0,0,0,1,0
Better than I expected. Definently will return as soon as possible and recommend.,,"Exception location at Chicago loop - close to subways stations and bus stops - less than 5 minutes by walking; Millenium Park (Cloud Gate/The Bean monument and Buckingham Fountain) - less than 15 minutes by walking); multiple restaurants and conveniences centers; CVS Pharmacy; Harold Washington Library (Public library) - across the street; close to Michigan Avenue (commercial center) - close to 15 minutes by walking.

A really good place to met people all over the world and engage with different activities planned all long the week with Hi Chicago Hostel volunteers.

Good breakfast.",10.0,July 2023,"August 17, 2023",Bed in Women's 8-Bed Dorm Ensuite,3,Solo traveler,8.3,0,0,0,0,0,0,1,0,1,0
Amazing stay,Only good things,Everything was really amazing! The bedroom was big and very confortable! Delicious breakfast!! All hostel areas are very cozy and welcoming.,10.0,August 2023,"August 14, 2023",Bed in Women's 4-Bed Dorm,1,Solo traveler,8.3,1,0,0,0,0,0,1,0,0,0
Incredible value for good accommodations in a very central location,"I would like to see additional choices at breakfast -- dairy-free, gluten-free, health-promoting foods.","Incredible location, clean and well-organized, great value, helpful staff, yummy restaurant. I appreciated the breakfast that was included in the price, the kitchen, the information about the city.",10.0,July 2023,"August 12, 2023",Bed in Women's 8-Bed Dorm Ensuite,3,Solo traveler,8.3,1,0,0,0,1,0,1,1,1,0
Would definitely recommend this place,"The breakfast could be better with some tomatoes, cucumber and bell peppers. Too much of bread is bad for the gut.","The overall experience was great. The place is well managed and safe and allows no nuisance. The breakfast is high on sugar in the form of a lot of bread, bread and bread. Could do with some veggies to be included. Staff is good and helpful",10.0,August 2023,"August 12, 2023",Bed in Men's 4-Bed Dorm,2,Solo traveler,8.3,0,0,0,0,1,0,1,1,0,0
Best hostel I been to,Staff at front desk are rude,"Location, room and hang out area, great breakfast",10.0,July 2023,"August 11, 2023",Bed in Women's 4-Bed Dorm,4,Solo traveler,8.3,1,0,0,0,0,1,1,0,1,0
Amazing!,,"Clearly one of the best hostels I’ve stayed in! The room was big and had big lockers, bedside light and outlet and USB outlet and curtains. Two rooms shared their private kitchen l, living room and bathroom. The shower for a hostel was great and everything was kept clean. The breakfast was really great and the location is unbeatable! I will come back!",10.0,August 2023,"August 10, 2023",Bed in Men's 4-Bed Dorm,5,Solo traveler,8.3,1,0,0,0,0,0,1,0,1,0
Exceptional,,"Comfortable beds for the price paid, nice localization, clean place and they have lockers inside the room really big enough for a carry on and a bagpack! Really liked my stay!",10.0,August 2023,"August 9, 2023",Bed in Men's 8-Bed Dorm Ensuite,2,Solo traveler,8.3,1,0,0,0,0,0,0,0,0,0
"It was a pleasant stay, really good environment. I stayed there because of Lollapalooza",The organization (accommodations),I liked the diversity of cultures and good environment,10.0,August 2023,"August 8, 2023",Bed in Women's 8-Bed Dorm Ensuite,5,Group,8.3,0,0,0,0,0,0,0,0,0,0
Exceptional,,Brilliant place to stay,10.0,July 2023,"August 7, 2023",Full Size Bed,3,Couple,8.3,0,0,0,0,0,0,0,0,0,0
Comfortable and affordable,Some showers were out of order so the wait was somewhat inconvenient.,,10.0,August 2023,"August 7, 2023",Bed in Women's 10-Bed Dorm,3,Solo traveler,8.3,0,1,0,0,0,0,0,0,0,1
"I really had a great experience being there, great location and very helpful staff",,The location and price,10.0,August 2023,"August 3, 2023",Bed in Women's 10-Bed Dorm,3,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
"CHEAP, CENTRAL AND REALLY NICE!",Nothing. Loved everything about it. Nice location and can't complain. The big dorm rooms and comfy beds make it nicer than expected. Cheapest place in downtown Chicago.,"Great location, big dorm rooms, nice breakfast! From Airport paid $5 to jump on the blue line CTA all the way to Jackson and at Jackson had to walk about 4 blocks to find this place. Make sure you google map Jackson to this hostel to have an idea how to walk it. Can also walk to ""the bean"", ""Trump Tower"", chicago river etc if you want to take in some Downtown Chicago sights.",10.0,July 2023,"August 2, 2023",Bed in Men's 10-Bed Dorm,1,Solo traveler,8.3,1,1,0,0,0,0,1,0,1,1
Liked it,,Fast check-in procedure. The Hostel was easy to reach and the people at the reseption are really professional. Good breakfast,10.0,July 2023,"July 31, 2023",Bed in Men's 8-Bed Dorm Ensuite,1,Solo traveler,8.3,0,0,0,0,0,0,1,0,0,0
Exceptional,Nothing,The free breakfast and how everyone kept to themselves,10.0,July 2023,"July 29, 2023",Full Size Bed,1,Couple,8.3,0,0,0,0,0,0,1,0,0,0
"Very comfortable and peacefull, felt like home.",Can't think of anything that I didn't like.,"Most of all, common areas to socialize!",10.0,July 2023,"July 29, 2023",Bed in Women's 10-Bed Dorm,3,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Perfect,,Just perfect the best hostel I’ve been into,10.0,July 2023,"July 27, 2023",Bed in Women's 10-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Exceptional,,Free brakfast,10.0,June 2023,"July 27, 2023",Bed in Women's 10-Bed Dorm,3,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Exceptional,,location.,10.0,July 2023,"July 27, 2023",Bed in Women's 4-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Great affordable option,The electrical outlets near the bed should have some type of shelf to put cellphones or tablets or ant device. My devices kept falling from the bed. Also there should be a small trash can in the shower space.,"Very friendly staff. Rooms are spacious and beds very very comfy. Breakfast was very good.
Location is very convenient also. The tours and activities for hostel guests is also a very nice way to get travelers acquainted.",10.0,July 2023,"July 26, 2023",Bed in Women's 8-Bed Dorm Ensuite,3,Solo traveler,8.3,1,1,1,1,1,0,1,0,1,0
An amazing experience,"The bathroom, as there is only one per floor, I thought it would always be crowded, but as I woke up early and returned late, I had no problems, but there are rooms with a bathroom inside the room, which makes it easier.","The breakfast surprised me a lot, the activities carried out by the Hostel and the comfort of the room.
I thought the bathroom would be a problem, but I managed to do all my activities in the period I wanted without any inconvenience. I highly recommend the Hostel.",10.0,July 2023,"July 25, 2023",Bed in Men's 10-Bed Dorm,6,Solo traveler,8.3,1,1,0,1,0,0,1,0,0,0
Exceptional,The,Everything!,10.0,July 2023,"July 24, 2023",Bed in Women's 8-Bed Dorm Ensuite,2,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Exceptional,,The staff was super nice. The location was great,10.0,July 2023,"July 22, 2023",Bed in Women's 4-Bed Dorm,8,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0
Bad,"No water on my last day! All the showers and bathrooms had no water, there was no notice and no sign of maintenance. I asked the reception when it would be back at 7am and they told me one hour, by the time I checked out at 11 am still no water.",The hostel is very clean,1.0,July 2023,"July 21, 2023",Bed in Women's 10-Bed Dorm,2,Solo traveler,8.3,1,1,0,0,0,0,0,0,0,0
Exceptional,,"The location is close to several tourist spots, I did everything walking. The experience was very good. They authorize an earlier check in, which helped me a lot.",10.0,June 2023,"July 21, 2023",Bed in Women's 4-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Last Minute Booking,,We had kids and elders in our party. We booked here without realizing it was a hostel. We ended up having a good sleep in comfy beds and a tasty breakfast. Good coffee.,6.0,June 2023,"July 21, 2023",Two-Bedroom Suite,1,Family,8.3,1,0,0,0,0,0,1,0,0,0
Coming back!,,I like that they lock the front door lol I feel so so safe that way they provide keycards for every guest. They try to keep the place clean.,10.0,July 2023,"July 21, 2023",Bed in Women's 10-Bed Dorm,1,Solo traveler,8.3,1,0,0,0,0,0,0,0,0,0
Awesome time!,,This is the best hostel that I have ever stayed in. Love the breakfast and events. Met great people. Wonderful location. Friendly staff.,10.0,June 2023,"July 20, 2023",Bed in Women's 8-Bed Dorm Ensuite,1,Solo traveler,8.3,0,0,0,0,1,0,1,0,1,0
Exceptional,,The breakfast was good and the location was very convenient.,10.0,May 2023,"July 15, 2023",Bed in Men's 8-Bed Dorm Ensuite,1,Solo traveler,8.3,0,0,0,0,0,0,1,0,1,0
Exceptional,,Close to the downtown,10.0,July 2023,"July 12, 2023",Bed in Men's 8-Bed Dorm Ensuite,2,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
"Great location on the edge of Chicago's Loop district, easy connections to Amtrak and O'Hare",,"Great facility in a great location. Clean, with friendly and helpful staff. East connection from Amtrak arrival to the hostel, and simple connection outbound to O'Hare.",10.0,July 2023,"July 12, 2023",Bed in Men's 4-Bed Dorm,2,Solo traveler,8.3,1,0,1,0,1,0,0,0,1,0
It’s alright,Stuff very rude,Very nice clean,5.0,July 2023,"July 11, 2023",Bed in Men's 10-Bed Dorm,8,Solo traveler,8.3,1,0,0,0,0,0,0,0,0,0
Great experience! Highly recommended,Everything was awesome!!,"I enjoyed the activities and tours!! They were outstanding and really well organized! Amazing volunteers!! Best hostal I’ve ever stayed in, kudos to all staff!! Great breakfast too 👍",10.0,July 2023,"July 10, 2023",Bed in Men's 8-Bed Dorm Ensuite,7,Solo traveler,8.3,0,0,0,0,1,0,1,0,0,0
Excellent individual room for 1 or 2 person.,Nothing. Everything superb.,"The individual rooms have a separeted lobby for 4 individual units. It also has a kitchen to these pool, and the bathroom is shared only with these other 4 rooms! This is pretty awesome. The room is too spacious and has space to keep the clothes comfortably.",10.0,June 2023,"July 7, 2023",Full Size Bed,5,Solo traveler,8.3,1,0,1,0,0,0,0,0,0,0
Exceptional,,It’s very easy to get there. Close to public transportation including Chicago metro stations. The place is clean and big! Also good breakfast!,10.0,July 2023,"July 6, 2023",Bed in Men's 10-Bed Dorm,5,Solo traveler,8.3,1,0,0,0,0,0,1,0,1,0
Great opportunity to make new friends,Everything was great. But maybe when people forget to bring their lock the should sell it.,The location is incredible cause you have everything near. And also the breakfast is good and it’s of great help for economizing your trip.,10.0,July 2023,"July 5, 2023",Bed in Women's 10-Bed Dorm,9,Solo traveler,8.3,0,0,0,0,0,0,1,0,1,0
My favorite HI hostel,,Everything! I live this hostel and I’m always looking forward to coming back every time!!,10.0,July 2023,"July 5, 2023",Bed in Women's 8-Bed Dorm Ensuite,4,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Exceptional,I liked it all,It was good,10.0,July 2023,"July 5, 2023",Bed in Women's 10-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Bad,Low quality staff and blm attitude.,Location.,1.0,July 2023,"July 5, 2023",Bed in Men's 10-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,1,0,0,1,0
Very organized hostel,"I think it’s kinda an old building, which I can understand, but it doesn’t mean that the inside can’t be renovated","Very organized and clean. I liked the curtains on the beds a lot, very good for privacy",10.0,July 2023,"July 4, 2023",Bed in Women's 4-Bed Dorm,3,Solo traveler,8.3,1,0,0,1,0,0,0,0,0,0
Amazing,The A/C in the room was a little cold,Location is perfect,10.0,June 2023,"July 4, 2023",Bed in Women's 8-Bed Dorm Ensuite,2,Group,8.3,0,1,0,0,0,0,0,0,1,0
Exceptional,The 4th floor bathroom was under maintenance during my stay so I had to travel to another floor.,The location was close to all nearby tourist attractions. Close to the L for easy travel around the city. Free breakfast. Staff was very accommodating,10.0,June 2023,"July 1, 2023",Bed in Men's 10-Bed Dorm,3,Solo traveler,8.3,0,1,0,0,1,0,1,0,1,0
"Great city break location, ideal for the metro",Nothing. All good,Location,10.0,June 2023,"June 30, 2023",Twin Over Full Bunk Bedroom,3,Family,8.3,0,0,0,0,0,0,0,0,1,0
"Clean, safe, and comfortable!",The shampoo dispenser in the room I was in was broken. I brought my own so it didn't really bother me but for someone who didn't it could be an issue.,"clean, quiet, and comfortable space. Breakfast was the basics but it was pretty good. The staff was amazing! Thank you for all your recommendations while I was there. The wifi works really well, I work remotely and was able to do everything I needed to do with out any issues. The beds in the 4 bed women's room were very comfortable and had a curtain around them for some added privacy. The lockers in the room were a great size, but I didn't feel unsafe to leave certain things out if needed at times. the location was great as well. It was about 20 minutes walking to soldiers field, a couple clocks to the art museum, and generally just a convenient location for anything you would want to do in Chicago.  I was in town around the Taylor Swift concert and they had a pregame party for it which was really cute! I 10/10 recommend staying here to anyone.",10.0,June 2023,"June 29, 2023",Bed in Women's 4-Bed Dorm,3,Solo traveler,8.3,1,1,1,0,1,0,1,0,1,0
Exceptional,I have to shared the bathroom,"It was okay, not a lot of choices",10.0,June 2023,"June 28, 2023",Twin Over Full Bunk Bedroom,1,Family,8.3,0,1,0,0,0,0,0,0,0,0
Perfect for a city break where you up and  out all day. I’ve rebooked for the second part of my holiday.,When I upgraded the lists of upgrade shows your own shower and toilet. That was disappointing.,Property was right in the centre and near the red and blue meteor line. So was easy to get around.,10.0,June 2023,"June 26, 2023",King size bed,3,Family,8.3,0,1,0,0,0,0,0,0,0,0
Exceptional,,"A great place to stay at. Really friendly staff and free breakfast was good,everything went well!",10.0,June 2023,"June 25, 2023",Full Size Bed,4,Family,8.3,0,0,0,0,1,0,1,0,0,0
"Perfect location, friendly staff, good price",,"Perfect location, friendly staff, good price",10.0,June 2023,"June 25, 2023",Bed in Men's 8-Bed Dorm Ensuite,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0
Exceptional,Parking,Best bang for your buck,10.0,May 2023,"June 23, 2023",Full Size Bed,1,Group,8.3,0,0,0,1,0,0,0,0,0,0
"Personal welcomed us so friendly, no lack of activities for anyone who wanted to learn know each other!",Nothing to complain!,"There was plenty of place for all breakfast- guests in breakfast-rooms! Plenty of several places, chairs and sofa to be during the day. We felt it like to be home when even the part of dining room was open! Thank you so much!",10.0,June 2023,"June 20, 2023",Twin Over Full Bunk Bedroom,2,Couple,8.3,1,0,0,0,0,0,1,0,0,0
Welcoming and high-quality hostel in the heart of Chicago.,-,"Spacious rooms, breakfast included, and a great community feel.",10.0,June 2023,"June 19, 2023",Full Size Bed,1,Solo traveler,8.3,1,0,1,0,0,0,1,0,0,0
Exceptional,"it’s not something I didn’t like it but something I heard from other travelers I met at the hostel. there was a lady who was very mean at the front desk and she was not helpful at all. but the rest of the staff was very awesome! also, the breakfast would’ve been better if they change the menu daily.","the location, the staff members, everything!",10.0,June 2023,"June 19, 2023",Bed in Women's 10-Bed Dorm,4,Solo traveler,8.3,0,0,0,0,1,1,0,1,1,0
would stay again,smaller lockers for the rooms,"one of my favourite hostels to stay in. comfy bed, spacious rooms and excellent social area. Breakfast in the morning was a plus.",10.0,April 2023,"June 17, 2023",Bed in Women's 10-Bed Dorm,3,Solo traveler,8.3,1,1,1,0,0,0,1,0,0,0
An Excellent Downtown Chicago Value,"The room may be a bit sparse for some tastes, but if you wanted a hotel room, you should stay in a hotel, not a hostal.","The common area was very nice. The staff were very friendly and knowledgeable. The breakfast included was equal to many hotels and better than some. The location was within three blocks of any train to anywhere, including the airports. Excellent restaurants were within 8 blocks. No need for a car. The private room on the 7th floor was remarkably quiet for a city.  There is a nice Cuban Cafe downstairs for a coffee, breakfast and lunch option.",10.0,June 2023,"June 16, 2023",Full Size Bed,2,Couple,8.3,1,1,0,1,1,0,1,0,1,0
awesome and comfy,everything was good :),"the location, it’s sooo close to pretty much everything and transportation",10.0,June 2023,"June 13, 2023",Bed in Women's 8-Bed Dorm Ensuite,3,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Best hostel ever,None,"Fairly to say best hostel i have stayed at. 
Location is perfect next to trains and busses 
They provide good breakfast and have common areas that you can hangout at. 
Comfortable and clean.",10.0,June 2023,"June 11, 2023",Bed in Men's 10-Bed Dorm,5,Solo traveler,8.3,1,0,0,0,0,0,1,0,1,0
enjoyable and right in centre of loop,nothing,very friendly very nice location nice and clean,10.0,June 2023,"June 11, 2023",Bed in Women's 4-Bed Dorm,2,Solo traveler,8.3,1,0,0,0,1,0,0,0,1,0
Perfect for solo travelers!,The only thing is that there was no place to tap filtered water to drink.,The rooms were very nice and big with a little living room and bathroom attached to two 4bed bedroom. The location was very central and the breakfast was basic but fine.,10.0,June 2023,"June 8, 2023",Bed in Women's 4-Bed Dorm,3,Solo traveler,8.3,1,0,0,0,0,0,1,1,1,0
great location!,,Hostel was very clean! Reception guys were very kind and responsive. Location is also very convenient and local distance from the downtown sightseeings. Recommended to people that like to share a room with their friends or meet new people!,10.0,June 2023,"June 6, 2023",Bed in All-Gender 4-Bed Dorm,1,Solo traveler,8.3,1,0,0,0,0,0,0,0,1,0
Worth it,,"Breakfast is very good and staff is very friendly. Great location. Very stable internet connection, place is quite clean and very well-kept.",10.0,June 2023,"June 6, 2023",Bed in Men's 4-Bed Dorm,3,Solo traveler,8.3,1,0,0,0,1,0,1,0,1,0
Exceptional,,Friendly STAFF!,10.0,May 2023,"June 6, 2023",Bed in Women's 10-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,0,0
Good bang for your buck,Nothing,"I had previously stayed at the HI NYC so i knew what to expect, but the HI Chicago is wasaaaay better then any other one i’ve stayed at.",10.0,June 2023,"June 5, 2023",Bed in Women's 8-Bed Dorm Ensuite,2,Group,8.3,0,0,0,0,0,0,0,0,0,0
The best hostel of those we stayed at during our trip in the US.,,"The included breakfast is a highlight, a great healthy selection. The free luggage locker we used for the day after we checked out was a boon.",10.0,May 2023,"June 5, 2023",Twin Over Full Bunk Bedroom,1,Family,8.3,1,0,0,0,0,0,1,0,0,0
"i highly recommend HI Chicago, I’ve never felt so comfortable and safe staying in a hostel, thank you so much",,very clean safe and modern,10.0,June 2023,"June 5, 2023",Bed in Men's 8-Bed Dorm Ensuite,4,Solo traveler,8.3,1,0,0,0,0,0,0,0,0,0
wonderful stay at the hostel I’ve stayed here a total of two times and I will stay again😊,I 👍 the property overall😊,cozy and staff was great the environment was nice and homely😊,10.0,May 2023,"June 4, 2023",Bed in Women's 10-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,0,0
Best Hostel,Nothing.,"Everything! Best hostel I ever seen in life! Very functional, great bed, clean, great breakfast and location! When I be back to Chicago I will be there again!",10.0,May 2023,"June 2, 2023",Bed in Women's 10-Bed Dorm,2,Solo traveler,8.3,1,0,0,0,0,0,1,0,1,0
Exceptional,The elevator lol,"The location, the staff and meeting people from all around the world",10.0,May 2023,"June 1, 2023",Bed in Men's 10-Bed Dorm,1,Solo traveler,8.3,0,0,0,1,1,0,0,0,1,0
Memorial Day Weekend!,The shower was weird and floors were a little dusty. It got really cold in the room at night so I advise people to bring a blanket!,Great price and location for a 4 night stay!,10.0,May 2023,"June 1, 2023",Bed in Women's 8-Bed Dorm Ensuite,4,Solo traveler,8.3,0,1,0,0,0,0,0,0,1,0
A true gem in one of the coolest cities I’ve ever been in!!,"This was out of the hostel’s control, but the building is right by a train line that runs until around 2am. The trains were pretty loud, so if you like going to bed early, I’d suggest bringing ear plugs to sleep through the noise.","I had never stayed in a hostel prior to staying here, it was AMAZING! The staff was so kind and the location was perfect for tourist things, late night dinner runs, and access to the train. There’s no free parking, but I kept my car in a lot down the street and it was only $90 for 4 nights which isn’t terrible. I stayed alone and felt so safe the whole time, especially with key card access being so enforced in every aspect of the building (needing it to get in the lobby, the elevator area, to the floor you were staying on, etc.). Overall one of my favorite places I have ever stayed - will be coming back in September!",10.0,May 2023,"May 31, 2023",Full Size Bed,3,Solo traveler,8.3,0,1,1,1,1,0,1,0,1,0
Exceptional,,the staff members are helping the whole time and very clean place!!,10.0,May 2023,"May 30, 2023",Twin Over Full Bunk Bedroom,2,Couple,8.3,1,0,0,0,1,0,0,0,0,0
awesome stay!,I have nothing negative to say,"I loved everything about this experience, I had never stayed at a hostel but I tried it out for the Sueños Festival and it did not disappoint! I didn’t know what to expect but it was the best decision I could’ve made!",10.0,May 2023,"May 30, 2023",Twin Over Full Bunk Bedroom,2,Group,8.3,0,0,0,0,0,0,0,0,0,0
I will be staying here again.,"nothing, the property was great.",I enjoyed set up of the private rooms and the ease of access to the subway/train system.,10.0,May 2023,"May 29, 2023",Full Size Bed,2,Group,8.3,1,0,0,0,0,0,0,0,0,0
A clean and tidy place for a medium budget stay,"They could have provided individual temperature control for each room. Also, the train noise at times can put you off during office calls.",This is an awesome place for anyone who wants to stay in the vicinity of business centres or colleges.,10.0,May 2023,"May 29, 2023",Full Size Bed,5,Solo traveler,8.3,0,1,0,1,0,0,0,0,0,0
All around pleased!,Nothing,Location & facilities were exceptional.   Staff were extremely helpful.,10.0,May 2023,"May 28, 2023",Full Size Bed,1,Couple,8.3,0,0,1,0,1,0,0,0,1,0
Best place to stay in Chicago,,"Location, facilities",10.0,May 2023,"May 27, 2023",Bed in Men's 8-Bed Dorm Ensuite,4,Solo traveler,8.3,0,0,1,0,0,0,0,0,1,0
Exceptional,,"Check in and check out was super easy, room was clean,  great location, no complaints. Great first experience for staying in a hostel.",10.0,May 2023,"May 24, 2023",Bed in Men's 10-Bed Dorm,3,Solo traveler,8.3,1,0,0,0,0,0,0,0,1,0
Exceptional,Impeccable,Impeccable,10.0,May 2023,"May 23, 2023",Bed in Men's 4-Bed Dorm,5,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
"Thank u for the amazing staying!!!!
Clean!!!
Location!!!
Amazing staff!!!
Great value for money!!!","Nothing not to like, everything was PERFECT!!!!","Everything was great!!!
Location,clean,staff was amazing,great value for money!!!
I recommend it and certainly i will stay here again!!!",10.0,May 2023,"May 22, 2023",Bed in Men's 10-Bed Dorm,9,Solo traveler,8.3,1,0,0,0,1,0,0,0,1,0
Exceptional,,I have been to this property a number of times and am happy to return. excellent location for Chicago downtown and good transport links.,10.0,May 2023,"May 22, 2023",Bed in Men's 10-Bed Dorm,6,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Pleasant,"I dont get enough information, but staff are always behind the front desk. ......",The bed is comfortable. The location is good.,6.0,May 2023,"May 22, 2023",Bed in Women's 10-Bed Dorm,1,Couple,8.3,1,0,0,0,0,1,0,0,1,0
Very comfortable with such nice location.,,"Everything was clean, the location was perfect and the breakfast was good.",10.0,April 2023,"May 20, 2023",Twin Over Full Bunk Bedroom,3,Couple,8.3,1,0,0,0,0,0,1,0,1,0
Wonderful.. Never stayed at a hostel but loved it!  Price and social and cultural coonections.  Fun.,,Breakfast was ok.  One day there was  no oatmeal option.  I liked the oatmeal.  Wish there was a cinnamon shaker.,10.0,May 2023,"May 17, 2023",Bed in Women's 10-Bed Dorm,2,Solo traveler,8.3,0,0,0,0,0,0,1,0,0,0
"cool hostel, nice free activities almost every day",,"activities , location, breakfast :)",10.0,April 2023,"May 17, 2023",Bed in Women's 4-Bed Dorm,4,Solo traveler,8.3,0,0,0,0,0,0,1,0,1,0
Exceptional,Fine,Fine,10.0,May 2023,"May 14, 2023",Bed in Men's 8-Bed Dorm Ensuite,2,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
I would stay again with no qualms.,Nothing. I felt safe and secure. As a disabled senior that was important to me.,I chose to not have breakfast. But it smelled wonderful.,10.0,May 2023,"May 10, 2023",Bed in Women's 10-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,1,0,0,0
Best hostile so far,There weren't a lot of protein options at the free breakfast. They had eggs and cheese and peanut butter.,I really enjoyed having people from all over the world to talk to.,10.0,May 2023,"May 10, 2023",Bed in Women's 8-Bed Dorm Ensuite,2,Solo traveler,8.3,0,0,0,0,0,0,0,1,0,0
Great front desk great location!,You need urgently hangers and closets!,everything,10.0,May 2023,"May 10, 2023",Bed in Men's 4-Bed Dorm,3,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Exceptional,nothing loved my stay,I like that you have to use your room key for every door made me feel safe,10.0,May 2023,"May 9, 2023",Twin Over Full Bunk Bedroom,1,Group,8.3,1,0,0,0,0,0,0,0,0,0
"relaxing short visit, will definitely return",,"excellent customer service,friendly staff, clean facilities, spacious rooms, best location",10.0,May 2023,"May 8, 2023",Bed in Women's 10-Bed Dorm,1,Solo traveler,8.3,1,0,1,0,1,0,0,0,1,0
Exceptional,,"Location is very good!
Bed is very comfortable!
Breaksast is simple but very good! 
Definitely I will choose here again.",10.0,May 2023,"May 8, 2023",Bed in Men's 4-Bed Dorm,5,Solo traveler,8.3,1,0,0,0,0,0,0,0,1,0
Overall it was a good experience for my first time in a hostel.,"The room was a little too cold for me to sleep through the night without blankets, just a sheet. I don't eat a lot of bread and grain in the morning, so my breakfast selections seemed limited.",I liked the room set up and the privacy curtains on the beds. It was nice to meet people from different walks of life.,10.0,May 2023,"May 8, 2023",Bed in Women's 10-Bed Dorm,1,Group,8.3,1,1,0,0,0,0,0,1,0,0
I met a few wonderful staff and it's an amazing stay.,na,"I stayed there from 5/1 to 5/5.  The place is clean, breakfast is simple but good, and staff are wonderful  Among those, I like the staff the most.
I had problem downloading Ventra (an e-transportation pass)  into my Apple Pay and the staff helped me.  I expressed my concern if it's safe to take subway by 4:00 am one day before my departure.  To my surprise, the staff volunteered to walk with me to the subway the next day. I was so thankful what the staff has done for me.  I was so regret that I didn't ask staff's name and didn't give any tip as I didn't have change. Anyway, I would like to say aloud to the staff ""Thank you very much,  You made my day!""  It was a very nice experience staying there.",10.0,May 2023,"May 7, 2023",Bed in Women's 4-Bed Dorm,4,Solo traveler,8.3,1,0,0,0,1,0,1,0,0,0
Exceptional,,Everyone was so kind! Both staff and guests!,10.0,May 2023,"May 7, 2023",Bed in Women's 4-Bed Dorm,2,Solo traveler,8.3,0,0,0,0,1,0,0,0,0,0
Exceptional,,24  hour check in &  out,10.0,May 2023,"May 5, 2023",Bed in Men's 10-Bed Dorm,2,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
