Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
It was okay.,They asked us to upgrade to a king bed room cause their queen room was “small” I said sure. The king bed room had no microwave at all. Couldn’t reheat food or brought food back to the room. For the price I paid I would’ve thought they would have at least a microwave.,,3.0,September 2023,"September 29, 2023",Queen Room,3,Couple,8.5,0,1,0,0,0,0,0,1,0,0
The stay was awful.,"Did not like the following.the chain of events predicted my view of both Hyatt and Booking.com. They had the opportunity to prevent the events of my stay.
Frist started on the morning of the 22nd my anniversary.
I made reservations for the Hyatt for one purpose that was to eat at the Polaris. I made the stay reservations only to find out later there was no availability to the Polaris. I attempted  to contact both Booking and the Hyatt to cancel stay. They both refused to cancel  and was going to charge me 200 regardless I am now hostage of Booking.com and Hyatt.
We arrived to check-in . Pull into the valet area the tenant stated we don’t valet your vehicle. I was told to pull to parking deck in the rear. So we unloaded to our room, I then pulled to the back. When I arrived  to the back there was a sign that stated 7' clearance. The door opens the clearance now states  6'6"". I will not clear this. I am driving a 4x4 F250 super duty. I then go to the valet and ask where I could park mind you there was an area behind a cop car in the front that I could have utilized to parked over night since the cop car was there for the entire night but however I was instructed by the valet the following. Pulled out then go to left. At light take a left, lot down on the right. So I paid to park overnight in this lot only to be broken into. This was the most costly and unfortunate anniversary yet in 30 years.
Stay 200.00 was to have a corner room with the view of the city instead it was view of buildings.
Dinner 355.00 was mislead during ordering was not told the dish was a 2 person min at 58 a head.
Parking 30.00
Window replacement 510.00 for the Crime on my truck.
Total stay 1095.00 for 1 night in the city

All could have been avoided  if they would've have just accepted the cancelation but instead the company's strong armed me and refused to help and cancel booking . That would have costed nothing with a stroke of a key on the computer so thankyou Booking.",Did not try breakfast  due to the outrageous pricing. Think it was 30 something a person.,4.0,September 2023,"September 27, 2023",King Room with Balcony and City View,1,Couple,8.5,0,1,0,1,0,0,1,1,0,1
Unsatisfactory,"The staff was rude, not helpful at all. We had to put our own bags on carts and things were falling while employees watched. We had random chargers on our room . Lights stay on in walkway so hard to sleep . Bed wasn’t comfortable.",I was disappointed but they did fill up towels,1.0,September 2023,"September 26, 2023",King Room with Balcony and City View,3,Couple,8.5,0,1,0,0,0,1,0,0,0,0
Bad,Dirty room,"The price changed , charges changed .",1.0,September 2023,"September 26, 2023",Queen Room,2,Couple,8.5,0,1,0,0,0,0,0,0,0,0
Disappointed,There was no parking at the facility.  I had to park down the street in an unsecured parking lot.  And walk in the rain.  So no I won't be coming back,,4.0,September 2023,"September 21, 2023",Queen Room,1,Solo traveler,8.5,0,0,0,1,0,0,0,0,0,0
Fair,My personal towel was taken from housekeeping and I never got it back. I had a bad reaction to the food I ordered.,The location and property itself,5.0,September 2023,"September 18, 2023",Queen Room with Two Queen Beds and Balcony,3,Family,8.5,0,0,0,1,0,0,0,1,1,0
Average,"We were given the wrong room and when we went to the room someone was already there. When we finally got the right room, the shower didn’t have a shower curtain. Also the shower drain was clogged and would take a long time for the water to go down.",The room was nice and modern with a balcony.,4.0,September 2023,"September 18, 2023",Queen Room,2,Couple,8.5,1,1,0,0,0,0,0,0,0,0
Biggest mistake of my life.,"The staff stole a $2700 irreplaceable ring from me, which my dying father bought me as a college graduation gift.",Nothing,1.0,September 2023,"September 18, 2023",Double Room with Two Double Beds,1,Group,8.5,0,0,0,0,0,1,0,0,0,0
Bed is so comfy but the sheets were very dirty and stained,Sheets and blankets were very dirty,"Location was great , comfortable bed",6.0,September 2023,"September 11, 2023",King Room,1,Couple,8.5,1,0,0,0,0,0,0,0,1,0
Bed was hard,Bed was very hard and I didn’t sleep well at all,Hotel was nice,4.0,September 2023,"September 10, 2023",Queen Room,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,0,0
It was doable,"The room was split. The door came open after locking it, it was drywall on the other side and I could hear everything that was going on on the other side",The location was close to attractions,5.0,August 2023,"September 9, 2023",Double Room with Two Double Beds and Accessible Tub - Disability Access,2,Family,8.5,0,1,0,0,0,0,0,0,1,0
Fair,Very dated.,Rooftop restaurant.,5.0,August 2023,"September 6, 2023",King Room,4,Solo traveler,8.5,0,0,0,0,0,0,1,0,0,0
"Great value for money, but don’t go for extras like food and water",The food is beyond awful and exorbitantly priced.,Good value for money,6.0,August 2023,"August 25, 2023",Double Room with Two Double Beds,10,Solo traveler,8.5,0,0,0,0,0,0,0,1,0,0
My room was somewhat cozy wasn’t what I expected but it worked.,I didn’t like that when I booked online I was shown a different room than the one I actually reserved.,I liked the convenience of having restaurants and a store in the hotel and stores and restaurants nearby.,6.0,August 2023,"August 24, 2023",Double Room with Two Double Beds,2,Family,8.5,0,1,0,0,0,0,1,0,0,0
,,,1.0,July 2023,"August 23, 2023",Queen Room,1,Solo traveler,8.5,0,0,0,0,0,0,0,0,0,0
Poor,"The experience I had at this hotel for my birthday was a complete letdown. From the moment I arrived, disappointment was the theme of the day. The room I had initially booked was suddenly ""unavailable,"" which I reluctantly accepted. But as if that wasn't enough, the room we were given in exchange lacked the promised Chromecast – a feature that had been heavily advertised in their guides and on the TV. So much for using the screen mirror function. The live channels were trash, no games. Adding to the misery, the air conditioning in the room proved to be yet another source of frustration. On a night that should have been about rest and celebration, I found myself waking up in a pool of sweat due to the malfunctioning AC.

 But wait, it gets better (or worse). The room service, which conveniently claimed to be ""closed"" for basic requests like extra towels, magically sprang to life for anything you were willing to shell out money for from their restaurant. This blatant disregard for the simplest guest needs left me not only frustrated but utterly disillusioned.

The valet service turned out to be a waste of time and money. Gone were the hopes of the usual convenience where you could simply request your car from your room through a call or text. Instead, this hotel had me trudging down to the basement and deal with a cashier every time I needed my car (cashiers were nice!). Not once, but twice, I found myself in a situation where the valet was seemingly MIA, leaving me to wonder if they had any clue about their own service. When the car finally arrived, it was speeding around the corner like a cameo from a Fast 5 movie.
Even the shared microwave in the market area managed to embody the hotel's overall lack of care. When I dared to inquire about the possibility of other microwaves, the staff responded with baffling uncertainty. If you're just looking for a place to sleep that's close to downtown, this is it. O","The location and decor of the hotel were impressive. There were numerous restaurants in close proximity, and the view from the higher floors was great.",3.0,August 2023,"August 23, 2023",King Room with Balcony and City View,2,Couple,8.5,0,1,0,1,0,1,1,1,1,1
It  WAS GOOD,THe RATE FOR PARKING,OVER ALL IT WAS GOOD JUST NEED A MICROWAVE IN THE ROOMS,6.0,August 2023,"August 20, 2023",King Room,4,Couple,8.5,1,0,0,1,0,0,0,0,0,0
Poor,"The pool was closed, the lock on the door was broken, smelled like weed in the hall outside my door, there was a last complaining of bed bugs in her room when I was checking out. Looks nice in the lobby but the shuffled us off to international tower",Location,3.0,August 2023,"August 19, 2023",Double Room with Two Double Beds,2,Family,8.5,0,1,0,1,0,0,0,0,1,0
Only decent thing was the location.,No trash bags provided. No proper bedding. Patio seems unsafe. Valet was extremely rude and hit our car. Valet was driving the car irresponsibly. Car was there for 32 hours and they charged us for 48 hours. Inconvenient parking for those not getting valet parking. Pool was closed and we were not informed until we arrived. Fridge and safe did not work.,It was within 4 minutes of where we needed to be.,3.0,August 2023,"August 17, 2023",Double Room with Two Double Beds,2,Group,8.5,0,1,0,1,0,0,0,0,0,1
Poor,"On the morning of our checkout we saw what appeared to be a bedbug. We called the front desk and someone was sent up to investigate, however everyone seemed dismissive about the whole situation.",The Hyatt is located in a great location. It is walking distance to the arena and stadium.,3.0,August 2023,"August 7, 2023",Queen Room,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0
Disappointing,"Had to park off site, unsafe location. Room wreaked with the smell of marijuana. AC system was not responsive to the control panel and froze us almost to death. Thankfully there was a sliding glass door that we used to warm up the room.",,4.0,July 2023,"August 3, 2023",King Room,1,Couple,8.5,0,1,0,0,0,0,0,0,0,1
Disappointing,"Staffs were not very welcoming. I fell, not in the property, and asked for some medical sanitizing and gauze. The guest service staff said there wasn’t much and said we can use sanitizer for the wound. I also called down from the room ask asked for some more gauze. They say there were no housekeeping and have us come down.",,4.0,July 2023,"July 31, 2023",Queen Room,3,Couple,8.5,0,1,0,0,0,1,0,0,0,0
Not worth the money.,The sheets weren’t comfortable and there wasn’t a microwave in the room and no chair on balcony.,The lobby was nice.,5.0,July 2023,"July 31, 2023",Queen Room,2,Couple,8.5,0,1,1,0,0,0,0,0,0,0
My stay would be 8/10,The elevator stopped on me.. went completely dark and i have to wait in there until it turned back on.,"The like the size of the room, it was very spacious. The shower was small but still nice. The workers were very nice as well.",6.0,July 2023,"July 31, 2023",King Room,1,Couple,8.5,1,0,1,1,0,0,0,0,0,0
Pleasant,,Location,6.0,July 2023,"July 30, 2023",Corner Deluxe King Room,1,Solo traveler,8.5,0,0,0,0,0,0,0,0,1,0
Nice place but room was hot,The room was very room and didn’t cool down at all,Very nice place,5.0,July 2023,"July 28, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,0,1,0,0,0,0,0,0,0,0
"I only stayed 1 night because the hotel was ghetto, terrible parking, not what I expected.",Nothing about the Hotel matched the photos online.,It felt like an airport.,5.0,June 2023,"July 27, 2023",King Room with Balcony,2,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Pleasant,"Shower would turn cold and kept turning off while running, sometimes up to 3 times.",Location.,6.0,July 2023,"July 27, 2023",Queen Room with Two Queen Beds and Balcony,2,Family,8.5,0,1,0,0,0,0,0,0,1,0
Fair,This is probably my second least like Hyatt regency hotel. The walls were thin that you could actually hear the other room. The AC was not enough to cool the room. Good thing it was not that hot that I turned it off.,Location was nice,5.0,May 2023,"July 23, 2023",Queen Room,2,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0
Disappointing,I requested a handicap room was not given my walker would not fit once entering the room since you have to turn the corner,Lobby,4.0,July 2023,"July 21, 2023",Queen Room with Two Queen Beds and Balcony,1,Couple,8.5,0,1,1,0,0,0,0,0,0,0
ABSOLUTELY NEVER STAYING HERE OR downtown Atlanta for that matter!!!!,"For start up, the area is absolutely horrendous (nothing against homeless people but there were about 100 of them in the area) would NOT walk outside of the hotel…in addition we got there at 4pm check in time but didn’t have rooms ready we had to wait 2hrs for one but they gave us the wrong one so we had to wait another 1/2 hr for the 2 bedroom… and to top it off they charge $55 for DAILY VALET PARKING - you have to because they said public parking was available for $20 daily too but was not recommended!!!! And I will not go on because there is not enough room to describe my disappointment …. Oh and we usually check bed sheets and comforters and when we pulled one out it was all dirty ant stained so we called housekeeping to bring us a new one….yuk!!!!",Nothing went well we had to stay the 3 nights because they were already paid for but had to book another hotel in the Buckhead area for our remainder of our 7 day trip!!!!!,3.0,July 2023,"July 19, 2023",Queen Room with Two Queen Beds and Balcony,3,Family,8.5,0,1,0,1,0,0,0,0,0,0
"I didn’t enjoy it at all, definitely need more staff help during check in/out","Room view was disappointing! Rooms too compacted…Parking is trash! That’s the worst part about the stay! Got a million rooms but limited valet parking. I will never stay here again. For the price, the stay is not worth it..",The bed,3.0,June 2023,"July 15, 2023",Queen Room,1,Solo traveler,8.5,1,1,0,1,0,0,0,0,0,1
Bad,Valet parking is ridiculous this made my experience very bad and I’ll probably never book a room here again.,Balcony view.,1.0,July 2023,"July 10, 2023",King Room with Balcony and City View,1,Couple,8.5,0,1,0,1,0,0,0,0,1,0
Never stay at this location ever again,The element of people that was there and allowed to freely work in no shirt on and pants hanging off their butts.  The bar area looked like a club of people who were not even guest loitering and asking guess if they catch the elevator to go upstairs. The noise o the street was horrific from people screaming to cars with loud music and racing up and down the street.,Nothing teally,3.0,July 2023,"July 10, 2023",Queen Room,2,Family,8.5,0,0,0,1,0,0,0,0,0,0
Poor,"Room where we were living was furnished with old and cheap furniture covered with scratches and cracks. 
Mattress was awful and uncomfortable. 
Windows does not absorb noise from the street you will hear everything and our baby could not fall to sleep well.
Food what you can buy on first floor is not tasty, so it better eat out somewhere outside of hotel.

Parking is expensive, in my case a half of the price of day living.",Price on accommodation is good. One of significant buildings of the city. Lobby looks nice and I'm afraid this is only one advantage of the hotel. Some rooms has nice view.,3.0,July 2023,"July 7, 2023",King Room,2,Family,8.5,1,1,1,1,0,0,0,1,1,0
"My overall stay was cool however, the valet parking was over priced way over priced with tips to muc","I didn’t like the fact that I had to pay $55 per night for valet. I think that was a little bit steep considering the price of the room. Also I was booked for a city view but the view wasn’t really city. It wasn’t really given city. I also had a room for handicap, which I did check in maybe 2 to 3 hours after check in time but I had already reserved made reservations for a room so that room should’ve been blocked off for me.",I like the fact that I was close to a lot of the places that I wanted to attend it was convenient,4.0,July 2023,"July 7, 2023",Queen Room with Two Queen Beds with Balcony and City View,4,Family,8.5,0,1,0,0,0,0,0,0,1,1
Nice facility but... I was not too happy with my stay.,"Our room had a water leak from the ceiling. we reported it the day we arrived after we slipped on the puddle but it was not repaired. We woke up in the morning not knowing and ended up slipping into the wall and hurting ourselves. I was disappointed we were not offered any kind of compensation for the inconvenience. Also, the parking situation is not ideal. They only offer valet and it is 55 dollars a night which is high when you are already staying at the hotel and paying a fee per night for a room,",It was a nice facility and clean.,4.0,July 2023,"July 3, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,1,1,1,1,0,0,0,0,0,0
Bad,Pillows and comforters worn out. Very old and smelly. Bed sheets worn out. Room smelled bad.,,1.0,June 2023,"July 2, 2023",Queen Room with Two Queen Beds and Balcony,2,Family,8.5,0,1,0,0,0,0,0,0,0,0
Fair,Just expected a more.,Location was a little confusing to get to. Parking garage was about a block away. Room was ok but a little on the smaller size.,5.0,June 2023,"July 1, 2023",Double Room with Two Double Beds and Accessible Tub - Disability Access,1,Family,8.5,1,0,1,0,0,0,0,0,1,0
General Thoughts,I didn't have an option to Valet my car and had to park in a garage down the street. There were also these flying bugs in our room. I pushed them out on to the balcony.,The room and the grand feeling you get when walking into the main lobby seeing these beautifully lit elevators.,5.0,June 2023,"June 29, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,1,1,1,0,0,0,0,0,0,0
Glad we only had one night,Update facility,Time of stay was short,6.0,May 2023,"June 28, 2023",Queen Room with Two Queen Beds and Balcony,1,Couple,8.5,0,0,0,1,0,0,0,0,0,0
From beginning to end bad experience,Nothing,Booking,1.0,June 2023,"June 27, 2023",Queen Room,2,Solo traveler,8.5,0,0,0,0,0,0,0,0,0,0
"Do not stay here if you want on-site car parking, it was full everyday we were there at all times of the day.","Lack of onsite parking, small room tucked away on adjoining tower, which we were not told at checkin and so spent ages going up and down wrong lifts looking for the room. Over priced poor breakfast.",Location,5.0,June 2023,"June 21, 2023",Queen Room,3,Family,8.5,0,1,0,1,0,0,0,1,1,0
comfortable just upset about my card being charged,they charged my cards multiple times!!! over a thousand dollars,nice and location,2.0,June 2023,"June 20, 2023",Queen Room,3,Group,8.5,0,0,0,0,0,0,0,0,1,0
Had two reservations one was cancelled. The room smelled and the bathroom had huge hairs on toilet.,What I didn’t like was that Booking.Com never ever picked up the customer service phone! Booking.Com agents isn’t from the UNITED STATES but they take our money without EVER having to provide SERVICE but want AMERICANS to answer their phones & provide service! This is a business with mostly Americans using your service! The fake discounts is unrealistic and you have to use them within 3 days of just arriving from another destination! The Hotels are partnered with BOOKING.COM but if you have an issue the hotel says you have to go through B.C! That’s unacceptable and I want this brought to an NATIONAL PLATFORM about how B.C actually operates! This is about customer service and without the customer & consumer B.C IS OUT OF BUSINESS!,Head of SECURITY: E.Brown,1.0,June 2023,"June 7, 2023",Double Room with Two Double Beds,4,Solo traveler,8.5,0,0,0,0,0,1,0,0,0,0
Never again.  Hyatt owes me a formal apology which I'm sure I'll never see.,"Well, when I checked in I was told that my two bed room which I had booked and paid for weeks before was unavailable and the only thing available (outside of sleeping in the street) was a small queen in a room about the size of my old dorm room.  Of course the valet parking lot was full and I was directed to another lot across the street, where I found the car vandalized the following day (smashed window, rummaged through, attempted hot wiring leaving the console broken).  Lots of apologies.  No responsibility taken.",,2.0,May 2023,"May 30, 2023",Double Room with Two Double Beds,1,Family,8.5,0,1,0,1,0,0,0,0,0,0
Rooms need to be thoroughly cleaned a d double checked before placing anyone in them!,"My bathtub had hair in it so I cleaned it out myself. The sink was dirty as well. The safe didn't work so they sent security to ""fix"" it. He couldn't fix it, so I had to wait for the engineer. After finally getting a shower and getting in bed, the connecting room had extremely loud noises and/or talking which gave me no other choice but to call the front desk to ask to be relocated to another room. I had driven over four hours and was exhausted. I then had to pack my belongings and be moved to another room after 11:30 pm. Once in the second room, it wasn't as clean as it could've been. The carpet was filthy in certain spots.",The staff was very friendly.,3.0,May 2023,"May 28, 2023",Double Room with Two Double Beds,2,Solo traveler,8.5,0,1,0,1,1,0,0,0,0,0
convenient location but will not return,"on arrival, hotel staff said they were out of valet parking and we had to drive to a “overflow” parking lot that was not secure/ or monitored. Extremely expensive to park and we had to walk all the way back to the hotel. Attitude of parking attendants was subpar at best. Elevator wait time was awful. Granted we were there during Taylor Swift weekend. Hotel/lobby breakfast buffet restaurant was absurdly expensive!!","clean rooms, nice lobby grab and go spot for food/drinks, coffee. Great location.",5.0,April 2023,"May 27, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,1,0,1,1,0,1,1,1,1,0
Pleasant,"Parking is a disaster, and one of the employees who took care of the parking was a bit rude",Front desk is helpful and friendly,6.0,May 2023,"May 23, 2023",Queen Room,1,Couple,8.5,0,0,0,1,1,1,0,0,0,0
Fair,only stayed the first night I came down and canceled second night STILL HAVENT RECIEVED MY REFUND after calling several times . I had put my car in valet it sat out for two hours never got put underground then we went and ate and came back and got told there wasn’t any room for my car I ended up having to drive my car through valet myself to the backside no one helped us with our stuff I have a 5 month old son we had to make two trips back and fourth for our stuff. No Trash bags in the trash cans ! The nicest person was the lady in the shop she was the most helpful !,"The view 
The lady in the shop 
And the housekeeper",5.0,April 2023,"May 20, 2023",King Room,2,Couple,8.5,0,1,0,0,0,1,0,0,1,0
Pleasant,"Our room was not very clean. Bathroom, stuff on night table. Dirt on pillow case",The location was good. I was traveling with my granddaughter.,6.0,April 2023,"May 17, 2023",Double Room with Two Double Beds,3,Family,8.5,0,1,0,0,0,0,0,0,1,0
Pleasant,There was a butt plug 10 feet from our balcony.,Location,6.0,May 2023,"May 11, 2023",Queen Room with Two Queen Beds and Balcony,2,Group,8.5,0,0,0,0,0,0,0,0,1,0
ok but nothing special,"Walls thin, glass thin so noise was pretty apparent. No complimentary water was rather disappointing. Shower pressure pretty average. Safe didn’t work.",Good location for Rims conference. beds were very comfortable - good size TV and channel selection. Wifi worked well.,6.0,May 2023,"May 8, 2023",Corner Deluxe King Room,4,Solo traveler,8.5,1,1,1,1,0,0,0,0,1,0
Highway Robbery,Being charged $350 in cancelleation fees for a room i used and paid for in full. Then being denied a refund by your claims department. Literally stole $350 from me.,Location,1.0,April 2023,"May 3, 2023",Queen Room with Two Queen Beds and Balcony,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0
Looks nice on the outside and great location. Inside the rooms feels like a cheap motel.,"The rooms seemed dirty when entering due to smears on the glass / windows.  The carpet had stains on it and the desk wood was pealing up from the corner.  The bathroom was not set up for 2 people ( 1 hook for wet towels, little space for toiletries, etc…) we did not like that there was no duvet cover, it was instead 2 sheets folded around each other that came undone in the middle of the night creating bunches of sheets here and there…",The location was great. Easy to get the train and walkable to anything downtown.,6.0,April 2023,"May 1, 2023",Queen Room,2,Couple,8.5,0,1,0,1,0,0,0,0,1,0
Avoid this hotel.,"With it being our honeymoon, we decided to upgrade to a king room with a balcony upon arrival (don't bother, the balcony is a stone plank with no place to sit). Our room had an adjoining room which we thought was a bit strange and unfortunately meant that we were awake all night while they had a party and smoked weed which filtered really strongly onto our side. The next morning I asked reception for a room move. They said it wasn't as simple as that and they would need me to go with security up to the problem room for an inspection to prove that what I was saying was true. I  said I really didn't want any trouble and would rather just move rooms. I was told they are a busy hotel and they couldn't give me the equivalent room. I said that was ok and we would accept our original pre-upgraded room and a reimbursement of the difference - to which I was told 'I can't see why we would be reimbursing you for anything, its you who is asking to move...'. I couldn't believe it. We finally agreed on an afternoon move to a smaller room but when we came to reception in the afternoon to get the key, we had to start all over again as the original person had forgotten to put any notes on our file. We were eventually relocated to a room which was poor to say the least - the 'balcony' looked into 2 other rooms and over the car port so you get all the noise of cars pulling up to pick up/drop people off, the smoke alarm went off every time we had a shower because the bathroom fan didn't work and we received several phone calls about room service we didn't order. 

The restaurant is filthy and service is the slowest I've ever seen (we waited 45 minute for our card and cheque to be taken before finally giving up and charging it to the room just so we could leave). 

Overall, this hotel is a disaster and should be avoided.",Genuinely cannot think of anything worth praising.,1.0,April 2023,"April 29, 2023",Queen Room,3,Couple,8.5,0,1,0,1,0,1,0,1,0,0
Miserable nightmare,My room was nice with a kinda cool view,Your staff was too busy for me except I requested towels. This place is disorganized and chaotic.,3.0,April 2023,"April 29, 2023",Queen Room with Two Queen Beds and Balcony,2,Family,8.5,0,1,0,0,1,0,0,0,0,1
Disappointing,Not only was there no free parker but the car valley was hustling customers on the parking charging extra for parking and the rooms was extremely small for the price.,The hotel looks amazing on the inside lobby.,4.0,March 2023,"April 22, 2023",Queen Room,1,Couple,8.5,0,1,1,1,0,0,0,0,0,0
Horrible.,When I checked in I was expecting to stay at the Hyatt Regency and NOT the Regency Tower. which come to find out all the rooms are next to the elevator. Then found several used tissues in my room upon arrival along with no complimentary toiletries. Since all the rooms were next to the elevator it was EXTREMELY loud all night. Will not and would not stay there again nor recommend it for anyone else.,,3.0,April 2023,"April 20, 2023",Queen Room,2,Solo traveler,8.5,0,1,0,1,0,0,0,0,0,0
Pleasant,They lock out the air conditioning at night. Extremely hot at night and when you open the door it’s loud. Not sure why they do this.,Didn’t try. $30.00 per person. Wasn’t going to pay $120.00 for my family to eat breakfast.,6.0,April 2023,"April 18, 2023",Queen Room with Two Queen Beds and Balcony,2,Family,8.5,0,1,0,0,0,0,1,0,0,0
great for work- just the basics,room was very dark,location,6.0,February 2023,"April 18, 2023",King Room,2,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0
Pleasant,are window got busted where they told us to park,service,6.0,April 2023,"April 18, 2023",King Room with Balcony and City View,3,Couple,8.5,0,0,0,0,1,0,0,0,0,0
Adequate for our purposes,,Breakfast was passable but expensive,5.0,April 2023,"April 17, 2023",Double Room with Two Double Beds and Accessible Tub - Disability Access,3,Couple,8.5,0,0,0,0,0,0,1,0,0,0
Very disappointed in housekeeping staff to invade privacy even with sign on door.,"On 2nd day, front desk staff different staff from 1st day acted like we were in an inconvenience to ask them anything. 
I did not like the fact that even though I had a sign on my door, not to disturb on 3rd day. Maid went into my room. We were to be there 5 days. She took the extra tea/coffee, we had brought back from the ADP conference being held at Marriott that was given to us, closed my laptop that I had open, as I did not expect anyone in my room. Took the extra towels and bottles of shampoo/conditioner, that the maid the day before gave me, due to not needing service as in classes all days. Took my personal lotion that was not related to hotel that was on my Nite stand. I never found it.  She even closed my suitcase that was on the floor open that had valuables in it.  I went to front desk and mentioned this, they blew it off, acted as it never happened. I figured it as it was an inconvenience for them to stop chit chatting to each other to speak to me. One girl said they would contact Security to speak to me, as I was very disturbed but never heard from anyone even though I was there 2 more days. Very disappointing. Next trip to Atlanta will stay elsewhere.","Front Desk staff check in was very helpful. The young man went above and beyond being courteous. Parking was expensive so we parked a block away for cheaper, an inconvenience. There was no shuttle to and from airport.",4.0,March 2023,"April 13, 2023",Queen Room,4,Group,8.5,0,1,1,1,1,1,0,0,0,0
Fair,"Only valet parking 
Stained sheets
Uu",The room was nice,5.0,April 2023,"April 11, 2023",Double Room with Two Double Beds,1,Solo traveler,8.5,1,0,0,1,0,0,0,0,0,0
Fair,Beds were hard and uncomfortable.  Weird room layouts.,,5.0,April 2023,"April 10, 2023",Queen Room with Two Queen Beds and Balcony,3,Family,8.5,0,1,0,0,0,0,0,0,0,0
It could of been better.,The coffee maker didn’t work even after they exchanged it for a different one. Not continental breakfast provided for all the money paid to stay there.,I loved the view from the balcony.,5.0,April 2023,"April 10, 2023",King Room with Balcony,3,Solo traveler,8.5,0,0,0,0,0,0,0,1,1,0
"Good, but could have been Great.","The safe in our room wasn’t working, and the mirror had a broken piece at the bottom.  It would be nice to have breakfast as part of the stay considering the amount that they charge nightly.",The design of the interior of the building and the scenic elevators!,6.0,April 2023,"April 4, 2023",Queen Room with Two Queen Beds and Balcony,2,Family,8.5,0,1,1,0,0,0,0,1,0,0
the location of the building was good but the room was terrible,The room was extremely small and hard to move around in. It was not made for a couple. possibly for a single person. The room view was not good either. No balcony just window. The pictures online doesn’t match what you get in the room. The bed was very small and uncomfortable.,the location of the building was good but the room was terrible. The restaurant downstairs had a good bar with good food.,2.0,April 2023,"April 3, 2023",Queen Room,1,Couple,8.5,1,1,1,0,0,0,1,0,1,1
Fair,it said it was going to have two queen beds and that’s where double beds and I had to bring an extra child with me to a sporting event and it was very uncomfortable,conveniently located.  clean. great staff,5.0,April 2023,"April 3, 2023",Double Room with Two Double Beds and Accessible Tub - Disability Access,3,Family,8.5,1,1,0,0,1,0,0,0,1,0
"Responsive staff..ty, Tyler!",REgency Towers room 464 was horrible but the Hyatt rooms were awesome,"Tyler arranged that I change rooms after I complained. Wonderful, Tyler!!!",5.0,April 2023,"April 3, 2023",Queen Room,3,Solo traveler,8.5,1,1,0,0,0,0,0,0,0,0
Disappointing,Small room size no microwave for price..room like a 9/18,The location and clean room,4.0,April 2023,"April 2, 2023",Queen Room,2,Couple,8.5,1,1,0,0,0,0,0,0,1,0
"Overpriced, not comfortable, slightly greasy, hotel staff was great","Pillows, broken door handles, nasty dirty view of a dirty roof vents, open sewer grate literally below our balcony, noisy","Breakfast was 30 per person, so that was a no",5.0,March 2023,"March 24, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,0,0,0,0,0,0,1,0,0,1
Very mediocre. Definitely a lot of money without perks,"Pretty much everything. The guy that finally added a room for us was nice but not overly. The girl before was rude. Told me I got a good deal on the two nights. I didn’t think that was her place to say that.
 Could not even find a cup for water in the lobby. No snacks in the room.","No one gave us breakfast. After spending a lot of money we weee told we were not “elite”. 
Hotel was very crowded. Nothing much for our money.
 First girl at check in wouldn’t add a room. Wanted a lot more money!
 I saw plenty of convention people and a kid carillon that I’m sure didn’t pay. They are treated better.
 Had food in bar late one night. Expensive and not good.",5.0,March 2023,"March 20, 2023",Double Room with Two Double Beds,2,Couple,8.5,1,1,1,1,0,0,1,0,0,0
Very Poor,"Parking, Parking. So I was told by valet it was a parking on barker street. He didn’t explain it in detail and had a attitude. So I ended up parking outside which was the wrong one. There was no spots available in valet bc of a event and they had priority to people that came for it and treat the others like shyt. The valet people was horrible and upset and whatever going on. I will not book with this hotel and again and ensure others won’t either.",Overall cleanliness is great,2.0,March 2023,"March 20, 2023",Queen Room with Two Queen Beds with Balcony and City View,1,Couple,8.5,1,0,0,1,0,0,0,0,0,0
Will never book at Hyatt again,"Customer service, or lack thereof",,1.0,February 2023,"March 4, 2023",Queen Room with Two Queen Beds and Balcony,2,Family,8.5,0,0,0,0,0,1,0,0,0,0
Disappointing,I didn’t like they charge the parking the rooms very simple beds so small not worth the price.,nothing,4.0,February 2023,"February 27, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,0,1,0,1,0,0,0,0,0,0
Ok,"The tv was freezing 
The cleaning lady took 5 hours to clean",Room was clean,5.0,February 2023,"February 27, 2023",Queen Room with Two Queen Beds with Balcony and City View,6,Group,8.5,1,1,0,0,0,0,0,0,0,0
