Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Very Good,the neighbourhood is so crowded and loud and dirty,the location is quite convenient to the airport,8.0,December 2022,"December 18, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,1,0,0,0,0,1,0
Decent airport hotel with free airport shuttle service,"The price is higher than other airport hotels in the vicinity, but they have a free airport shuttle service from and to the airport. Our flight arrived very late, so this was more hasslefree for us.","Exactly what you'd expect from an airport hotel. Room and bathroom were clean, enough space for two suitcases. Atmosphere in and around the hotel was not great, but don't think anyone stays for more than one night anyway.
There is a Familymart and a 7/11 1-min away from the hotel.",8.0,November 2022,"December 5, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,0,1,0,0,0,0
Nice hotel walking distance from airport with great facilities,"We booked the shuttle for our return trip to the airport and was at the lobby a bit late, less than 5 mins before the booking time due to delays in the lift service, but the shuttle had left.  Would be nice if reception could have checked if we were running late.
Buffet breakfast was a disappointment.",The shuttle car was very good.  The room upgrade was a blessing.,9.0,October 2022,"October 13, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,1,0,1,0,1,0,0
Good,,Easy access to clients which are located nearby to airport,7.0,May 2022,"June 11, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,3,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Very Good,cleanliness need to be a bit better. my kid had an insect bite in the first room. but staff immediately changed it. so no complaints,staff attitude,8.0,May 2022,"May 8, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,1,0,0,1,1,0,0,0,0
Very Good,Tired and overpriced,Close to the airport with pool.,8.0,March 2024,"March 30, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0
Expensive pick but close to the airport if you have a very late arrival or early departure.,Pretty expensive for what you get and the shuttle isn’t that convenient. Had to wait quite awhile for pickup and then drop off is only every 30 minutes so we had to arrive earlier than we wanted (which matters at 4am).,"We had a very early morning flight and the hotel is close to the airport. The rooftop pool, bar and restaurant is pretty nice and the size of the room is decent.",8.0,March 2024,"March 23, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,1,0,0,0,1,0,0,1
It was Ok.,"The Person at the reception was super fast, but no personal communication; didnt looked up once from the computer. No Hello or welcome or smile. Good for a supermarket not for such an expensive hotel.
The price for their breakfast in a country like Vietnam is just a joke. Therefore you could have a three-star full dinner in an exclusive restaurant downtown. And it was not even really good.",,7.0,January 2024,"January 25, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,1,0,1
Could be great,Couldn't find shuttle and couldn't walk the 350m because no footpaths exist. Had to pay  for taxi to get to hotel. Nobody picked you the phone. Must have complimentary umbrellas for rainy season. Not value for money,"Staff great, facilities very good. Would be nice if air con was on, had to wait a while for room to cool down. Also need more complimentary umbrellas. Shuttle to airport was awesome, but should  run all the time.",8.0,May 2023,"May 29, 2023",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,1,0,1,0,0,0,0,0
conveinent and short,,shuttle and breakfast,8.0,May 2024,"May 6, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,1,0,0,0
"Fantastic rooftop pool , helpful and>>££££££££££friendly staff. The hotel needs to have a 12 hr rate for people tr",Given that it is an airport hotel it was disappointing that I had to pay for 2x nights accommodation  when I was only staying for 9 hours ie 9am to 6:30pm as an international transit passenger. In my experience other airport hotels have a 12 hr rate which would be much more equitable.,"close proximity to airport, free shuttle transfer,comfortable 1 BR  apartment. The hotel has a fantastic rooftop pool.",9.0,June 2023,"June 6, 2023",King Studio - Complimentary Round-trip Airport Transfer upon request,2,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Excellent hotel but staff was terrible,"I, my son and my wife waited more than 30 min for check-in. I sought other guests going fast ler than me though they arrived after me.
It took less than 5 min for them but our family waited more than 30 min.
Even the staff didn't say sorry. Just told me ""wait a moment"" only.
Even mc donald staff says sorry when I need to wait around 10 min.","Good breakfast
Good location to air port, good restaurant, close to cvs and shopping malls
Good interior design, quiet room, everything",7.0,January 2023,"January 15, 2023",Queen Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,0,0,0,1,1,0,1,0
Great location by Airport,We arrived during a busy time for hotel. Others ahead of us were checking in and it took a very long time. Not enough employees to handle the busy hour of the day it seemed.,The airport shuttle was very convenient. The rooftop bar offered great views of the airport and city. We enjoyed some delicious appetizers too! Definitely worth the trip to the top floor! Very convenient to airport for sure!,8.0,December 2022,"January 11, 2023",Queen Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,1,0,0,1,0,0,1,0
There are much better places to stay at in District 3 which are still close enough to the airport.,They have tried too hard to make it a young and hip Property but makes it look very tacky. It is tired and needs renovating.,"We only used this property as an overnight stay due to an early flight in the morning. 
It has an amazing reception lobby area, good location within easy reach to the airport.",6.0,August 2024,"August 20, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,0,0,1,0,0,0,0,0,1,0
Exceptional,Nothing to complain,So close to airport. They have an efficient airport bus service. Departures every half an hour,10.0,August 2024,"August 20, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,1,0,0,0,0,0
Much better than the Ibis Airport hotels in Australia,Airport transfer was a bit inconvenient when I arrived in Ho Chi Minh City,"Location, comfort, price",10.0,August 2024,"August 17, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,1
Great for a stay when transiting,,2 mins from airport,10.0,August 2024,"August 15, 2024",Queen Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0
Great for a short stay and comfortable,pool bar was closed during the day,"All the staff here are exceptional and when giving them praise humbly said it was their jobs. Very accommodating, kind, polite and respectful individuals. I stayed twice during my visit on a stop over and each time the service was consistently great. Food was good in the restaurant and there's a Starbucks in the reception area.",10.0,May 2024,"August 14, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,1,0,1,0,0,0
Will definitely return!,Nothing,"It’s close proximity to the airport, great value for what you’re offered.",10.0,August 2024,"August 13, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Perfect,We didn’t spend enough time there! Great place for a longer stay.,"Great room! We had a king suite and it was fabulous (kitchen, lounge, separate bedroom with a very comfy bed) . It was great to have the free shuttle bus service to both airports included. The rooftop bar and restaurant was awesome, just a bit tricky to get to. Food was amazing.",10.0,August 2024,"August 12, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,1,0,1,0,0,0
Must stay near airport,N/a,"Great hotel, friendly staff. Really clean, beds are huge and super comfy 

Shuttle bus to and from airport

Thank you for a great stay",10.0,August 2024,"August 11, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,2,Family,8.3,1,0,0,0,1,0,0,0,0,0
Great value for money,,"Location 
Swimming pool",10.0,August 2024,"August 9, 2024",Family Room - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,1,0,0,0,0,0,1,0
Great Last minute experience,sometimes you can wait a lot for gettiing the lift,"I missed the flyght and i was looking for a fast and near solution to sleep. The customer care assistant is very kind and help me to book the room and pick me up in few minutes. Few minute far from the airport. The starbucks on the ground floor. Pool, gym, sauna and restaurant on the rooftop with a great view. The room was very big, clean and comfortable. Very good experience.",10.0,July 2024,"August 7, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,1,0,0,0,1,0,1,0
Will definitely go back,Nothing,"Clean, comfortable and modern place. Staffs were lovely. The location is great. We had a free shuttle service back and forth to the airport. Good price.",10.0,June 2024,"August 6, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,1,0,0,0,1,0
Amazing stay,,great helpful staff,10.0,August 2024,"August 5, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,0,0
Exceptional,,Would definitely stay again. Free shuttle from airport and very close.,10.0,July 2024,"August 2, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Great place to stay for the night when flying through Ho Chi Minh Airport,"Nothing to complain about, really. The walk from the airport is a bit inconvenient, especially with a large suitcase, but manageable.","We got stuck in Cambodia due to their ridiculous minimum stay rule at Siem Reap (they wouldn't let us out of the country at the end of our day trip although we had a flight to Ho Chi Minh and then an onward flight to Bali). The Ibis was very accommodating and let us keep our room as we couldn't make it back, connecting our two bookings. The room was clean and functional.",10.0,May 2024,"August 1, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,2,Couple,8.3,1,0,0,0,0,0,0,0,0,1
Great roof top pool.,,"Rooftop pool and restuarant is awesome. Can swim watching planes take off n land.
Room was great  had the king studio separate bedroom to lounge n kitchen.
Quiet can't hear planes.",10.0,July 2024,"July 30, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,0,0,0,0,0,0
Exceptional,"Nothing ,","All good , only stayed for a few hours due to flight",10.0,July 2024,"July 21, 2024",Family Room - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Amazing hotel,,We stayed only for 1 night before our flight to Da Nang. The hotel is very good from cleanliness to amenities and facilities. I love their rooftop resto/bar with pool. The best part is they have free shuttle bus back and forth from the hotel to airport.,10.0,July 2024,"July 19, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,1,0,0,0,0,0,0,0
Exceptional,Limited beds by the pool which isn't an issue if you don't mind sitting at the restaurant.,"Close to the airport. Easy to walk to, otherwise they have a shuttle available. Good bar/food/pool area on the top floor. Quiet, considering the location.
Lots of local restaurants and cafes nearby.",10.0,July 2024,"July 15, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,1,1,0,0,0,1,1,1,0
Exceptional,Nothing,"The hotel far exceeded my expectations.The room was amazing. The Ibis at Northampton could learn a lot from the Ibis Saigon. .
The met and greet shuttle service was first class.",10.0,July 2024,"July 14, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,0,0,1,0,0,0,0,0
A great stay very close and convenient to the airport.,,The complimentary shuttle transfer was excellent and very efficient. The room was very comfortable and nicely designed and decorated. Breakfast staff were so friendly and most helpful.,10.0,July 2024,"July 11, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,1,0,1,0,0,0
Great hotel for travelers!,"They told us to be ready at 4:55 in the lobby for the bus. We were there at 4:52 and the bus left…. We had to wait until the 5:15 bus which doesn’t seem like a big deal - except on arrival we must have shown up with everyone else flying that day and ended up taking forever to get through the checkout process, security, and ended up running to our plane. 20 minutes would have genuinely made a difference - all in all I don’t think it’s fault of the hotel just a bad luck situation",Comfy and perfect for travelers,10.0,July 2024,"July 11, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,1,0,0,0,0,0,0
No complaints! We were very happy,,A short overnight stay that was just perfect! I flew to HCM to fetch my mom and we stayed at the IBIS for the night before flying out the next day. The taxi fetched us from the arrivals and also waited patiently for my mom to come through. Check in was quick and the room was clean and the beds extremely comfortable.,10.0,July 2024,"July 10, 2024",Family Room - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,0,0,0,0,0,0
Best choice for Saigon airport hotel,nothing,Excellent hotel with roof swimming pool,10.0,June 2024,"July 10, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,1,0,0,0,0,0,0,0
The hotel has been always my first choice whenever I travel to or transit in Saigon.,Nothing,The room is very clean and modern. Good food and friendly staffs,10.0,June 2024,"July 5, 2024",Family Room - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,0,0,1,0,1,0,0,0
It was a great overnight stay,Nothing is coming to mind.,I booked a room for two for one night when we landed in Ho Chi Minh late at night. We got picked up at the international airport by a the ibis hotel car service as it was complementary and it was amazing especially for us as first timers here in Vietnam. The room was clean and provided everything we needed for one nights stay.,10.0,July 2024,"July 1, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,0,0,1,0,0,0,0,0
Exceptional,The elevators kinda inconvenient. When you have relative live on the different floor.,Nice clean place,10.0,June 2024,"June 30, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,2,Family,8.3,1,0,0,1,0,0,0,0,0,1
Exceptional,,Convenient location for the airport. Large comfortable rooms. Options to order room service late at night,10.0,June 2024,"June 30, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,0,0,1,0,1,0,1,0
Had a great stay and would recommend,Nothing,Close to airport and friendly staff,10.0,June 2024,"June 19, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,0,0,0,0,1,0,0,0,0,0
Good one night stay for the airport,Small beds and bathroom,Very close to the airport efficiently booked in,5.0,June 2024,"June 18, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,1,0,0,0,0,0,0,0,0
"Excellent location, comfortable stay.",Nothing much.,"It is an excellent location, very close to the airport, and the shuttle service is excellent. I love the cleanliness of the facility; I would definitely recommend staying there again. Affordable",10.0,April 2024,"June 2, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,1,0,1,0,0,0,1,0
recommended,Was all good!,"Really close to the airport. They offer free transfers to the airport every 30 minutes. This journey took 5 minutes at 4am! This must be booked in advance as it’s just a minibus. 
Bed and bathroom were really nice.
I stayed just 1 night to get me to airport for early flight and did the job well!
I didn’t try the food offered at hotel - there’s a food court in the mall next door which offered great local Vietnamese food.",10.0,June 2024,"June 2, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,1,0,1,0,0,0
Exceptional,-,"Got everything needed. Not overly spacious but didn't feel cramped either. Only stayed one night because had a late flight arrival-early flight departure but it was excellent.
And - complimentary taxi pick from the airport - despite they informing me in advance that they'll wait up to 1 h from arrival, they ended up waiting for me close to 2 hours!! As I was fully exhausted from the flight and visa-passport check (took ages), and it was past midnight, I was extremely happy to see the taxi still waiting for me.
Would stay again!",10.0,May 2024,"May 30, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,1,0,0,0,0,0,0,0
Exceptional,,Free shuttle bus to airport  Great for a stopover in Ho Chi Minh. The rooftop bar was great,10.0,May 2024,"May 28, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,0,0,1,0,0,0,0,0,0,0
Love this hotel,"Nothing, the hotel is great!","Second time at this exceptional hotel. We chose this hotel because of location nearby the airport and the free shuttle and had low expectations but wow, it is an amazing hotel with a gorgeous infinity pool on the roof with view of the runway. A great roof top bar with the best gin and tonics we have had in our whole three weeks in Vietnam. They put on a delicious BBQ with salads the night we were there. So you can eat looking at this amazing view. The staff are so friendly and helpful, from the guys who greet you at the airport, reception, the bistro and bar staff. The breakfast is included in the cost and it has a huge selection of food, Vietnamese, Asian and western AND the best watermelon juice ever! I especially would like to mention Kim in the breakfast bistro who was so helpful as she could see I was struggling to decide what to have with my Pho noodle soup and came and helped me decide on the accompaniments.",10.0,May 2024,"May 26, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,1,0,1,0,1,0,1,0
Exceptional,,Very nice and friendly staff!,10.0,May 2024,"May 18, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,2,Couple,8.3,0,0,0,0,1,0,0,0,0,0
Comfortable and handy to the airport,,"Fabulous location and pool. Comfortable bedding, decent bathroom and shower, spacious living area.",10.0,April 2024,"May 13, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,0,0,0,0,1,0
Exceptional,Nothing,"Airport Transfer, location, and the aesthetics of the hotel.",10.0,April 2024,"May 13, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Great airport hotel,Hard to find a meal near the hotel after 9 pm .I suggest eating at the hotel instead. Surrounding streets are dull,"Just across the road from the airport. Modern hotel . lovely rooftop pool. Great breakfast 
Lovely staff",10.0,May 2024,"May 9, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,1,0,1,0,0,0
Perfect in every way!,All good!,"So impressed wtih this hotel! Fabulous staff, excellent, spacious room. Super comfortable bed and lovely and quiet. Great views from the swimming pool level and close to a selection of eateries as well as the airport of course! Free shuttle service a bonus.",10.0,April 2024,"May 8, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,1,0,0,0,1,0
"What a gem, ten out of ten",Nothing,"What a great hotel. The free airport shuttle was great. We were met by Tranh who was so friendly and helped us with our luggage. The reception staff were really nice too. Then the room was very comfortable and clean, what a great night sleep. Then the breakfast, wow, what a great variety of options to eat, western and Asian. We chatted with Kim, one of the staff who was very friendly. Would definitely stay here again, in fact we are booked in before our return flight.",10.0,May 2024,"May 5, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,1,0,1,0,0,0
my go to hotel when flying out of HCM,,near the airport with a free shuttle service,10.0,April 2024,"May 2, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,0,0
"Next to airport, ideal stopover accommodation",Nothing,"Clean, close to airport, friendly staff, efficient airport transfers.",10.0,April 2024,"April 30, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,1,0,0,0,1,0,0,0,0,0
Great value from location and accommodations,"Minor gripes - AC in room was functional but was slow to cool.
By default, only received one room key card.","The location and airport shuttle was very convenient. 
The room and bed were comfy.
Free bottles of water.
The staff was accommodating. 
Rooftop bar/pool offered nice views of the airport and airplanes taking off/landing.",10.0,April 2024,"April 29, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,1,1,0,1,0,0,0,1,0
Exceptional,Nothing,Everything,10.0,April 2024,"April 29, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Exceptional,,It's the perfect hotel for staying the day/night before a flight out of HCM. The rooftop and bar are excellent,10.0,April 2024,"April 27, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,1,0,0,0,0,0,0,0
Exceptional,,We just needed somewhere to spend a few hours in between flights and where better than beside the pool.,10.0,April 2024,"April 24, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Exceptional,,Great hotel close to the airport with shuttle services also.,10.0,April 2024,"April 21, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,1,0,0,0,0,0
Exceptional,Pillow too hard.,Proximity to the airport for a comfortable area to stay in a long connection.,10.0,April 2024,"April 18, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,1,0
Exceptional,Nothing,So close to the airport for transfer next morning,10.0,April 2024,"April 15, 2024",Family Room - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Good stay when u need early flight out,No issues,"Easy check. Shuttle both ways to airport included which was handy. 
Nice to some local food across the road and down the street… amazing bun Bo hue 30k!",10.0,April 2024,"April 13, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,1,0,0,0
Exceptional,,Pick up and drop off to the airport. Good location and good facilities.,10.0,April 2024,"April 13, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,1,0,0,0,0,0,1,0
Exceptional,Nothing,Everything,10.0,April 2024,"April 11, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0
Exceptional,Nothing,Everything,10.0,April 2024,"April 10, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,2,Family,8.3,0,0,0,0,0,0,0,0,0,0
Short but very good,Nothing,"Roof top pool good food happy hour 
Only stayed one night as it was for connection flight but excellent hotel",10.0,April 2024,"April 9, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,1,0,0,0
Exceptional,Nothing,Everything,10.0,April 2024,"April 9, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
great airport hotel,,"does exactly what you want from an airport hotel - clean, comfortable, easy transfer to airport",10.0,April 2024,"April 6, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,0,0,0,0,0,0
"Ibis  Saigon Airport, hcmc vietnam","All good, no negative found.",I liked all the items for which I rated 10 for the  Ibis Saigon Hotel.,10.0,April 2024,"April 5, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Great hotel for long lay overs.  I love it close proximity to the airport.,No complaints.,"Location, room, shuttle service and staff..",10.0,March 2024,"April 4, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,2,Solo traveler,8.3,1,0,0,0,1,0,0,0,1,0
The staff were amazing but the room itself was disappointing.,The room itself wasn’t as cleanly as we would have wanted. There was a strong odor to the room. The curtains were stained and the bed linens didn’t seem super cleanly.,The staff were great. Helped with checking into our flight and arranged transportation to and from the property.,4.0,March 2024,"April 4, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,1,0,0,1,0,0,0,0,0
Exceptional,,airport shuttle,10.0,March 2024,"April 4, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Perfect airport hotel,It was perfect for an overnight at an airport hotel,Location was excellent,6.0,March 2024,"April 1, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,1,0
Exceptional,,"Stayed at ibis Saigon and loved every minute! The beds were incredibly comfortable, and the staff couldn't have been more welcoming. Its location is a major plus - easy to navigate into the city for exploration and conveniently next to the airport, making travel stress-free. Plus, having a convenience store right next door was super handy. Highly recommend for a hassle-free, enjoyable stay!",10.0,March 2024,"March 31, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,0,0,1,0,0,0,1,0
We love this hotel and will return.,Sometimes some of the staff of the restaurant staff are not friendly.,We love the rooms and the pool.,10.0,March 2024,"March 29, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,0,1,0,1,0,0
The place to stay for an early morning flight,Not a lot to do in the area. We walmed about a mile for good Indian food. Check Googkd maps for options.,Perfect location for an early morning fly. The airport is minutes away and the hotel runsca reliable shuttle.,10.0,March 2024,"March 28, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,0,0,0,0,0,0,0,1,1,0
Great hotel with everything you need for a short stay.,Would have liked coffee in the room.,This was a great hotel with a free shuttle bus service to the airport. The rooftop bar and pool was lovely with views of the incoming planes and a decent menu. There was a lovely Thai restuarant around the corner to the right and a great bar/restaurant called the Big Pig around the other corner to the right. TV and WIFI great and the bed was very comfortable.,10.0,March 2024,"March 27, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,1,1,0,1,0,1,0,1,0
"If you've got a long layover, this is the perfect place to stop over.","The breakfast buffet was $35 USD which seemed a little steep, but it was so easy to walk over to a great pho shop and eat local.","The beds were amazingly comfortable which is exactly what you want on a 19 hour layover.  So close to the airport.
The upper deck pool is amazing AND if that isn't enough.  The steam sauna and dry sauna are the bomb.
We had free shuttle to the airport and it was just perfect.",10.0,March 2024,"March 25, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,1,0,0,0,0,0,0,1,0,0
Brilliant,Nothing,"So close to airport!
Ideal for that overnight stay",10.0,March 2024,"March 21, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0
pleasant and easy to get to the airport,nothing,everything,10.0,February 2024,"March 21, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Exceptional,,"Very clean and comfortable, awesome breakfast",10.0,March 2024,"March 21, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,0,0,0,0,1,0,0,0
Exceptional,NO COMMENTS..,I love this place for its close proximity to the airport and it superior customer service team..  The airport pick up service was exceptional due to Thanh!!  What a terrific young man!!  Looking forward to my return!!,10.0,March 2024,"March 18, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,2,Family,8.3,0,0,0,0,1,0,0,0,1,0
Perfect place to be before a plane.,,"Very impressed. Rooms a good size for the price, quiet and good facilities for convenience shop, restaurants and pool and bar on top floor.",10.0,March 2024,"March 13, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,0,0,1,0,0,0
Great transit hotel,Nothing,Friendly helpful staff. Really close to the airport terminals.  Free shuttle.,10.0,March 2024,"March 13, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,0,0
Perfect airport stay with beyond expectation rooftop pool,Nothing,"Facilities were clean and beyond what we expected .  

Pool area in particular was fantastic as we had a few hours to kill in the afternoon before our flight early the next morning.",10.0,March 2024,"March 13, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,0,0,0,0,0,0
Wish we stayed  longer,,"Stayed 1 night , really impressed easily the best  Ibis hotel we have stayed at.

Love the view from the pool",10.0,March 2024,"March 10, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,1,0
Exceptional,,"Great hotel near the airport for people not staying in Saigon for long. The room was an apartment with a nice sized kitchen and living area and separate bedroom and bathroom. It had more than most people would need for a night or two. The beds were comfy, the shower and aircon were both great. This hotel was the greenest we went to in the three weeks we were in Vietnam regarding waste and single use plastic. 
There is a complimentary shuttle too and from the airport. 
It's a bit of a drive from where it's at as far as location goes, so if you were wanting to spend more than a night or two in Saigon this wouldn't be the best place to stay.",10.0,March 2024,"March 4, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,0,0,0,0,1,0
