Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
"I dint like it , im a old member i keep visiting hotel but charging double was not right , not valuable at all","staff ! 
charged me for 2 nights instead of one . 
the room was for 7 k after tax 
but was charged 14k + taxes",rooms,4.0,July 2022,"July 18, 2022",Standard King Room with Free WiFi,1,Couple,7.7,1,1,0,0,0,1,0,0,0,0
Avoid this Hotel,"The staff did not know about the offer that i was given on email. I had to negotiate for an offer which was already given to me. Further, when I availed the complimentary drinks on offer, at the billing it was told that these drinks are not covered and I had to pay. Further, 15% discount was offered and confirmed but at billing I was told no such offer was there on my booking. Hopeless, unprofessional",The infrastructure,3.0,July 2022,"July 9, 2022",Standard King Room with Free WiFi,1,Family,7.7,0,0,0,0,0,1,0,1,0,0
Worst hotel ever,"The head of house keeping was very rude 
The rooms were dirty 
And we said they are dirty 
He said no the rooms are clean 
And told us we were lying",,1.0,July 2022,"July 7, 2022","Superior Suite – 2 way airport transfers, Lounge access, 15% discount on hotel service",1,Family,7.7,0,1,0,0,0,0,0,0,0,0
pathetic. waste of money.,"I stayed at this property for 2 nights 3 days. I booked it via the booking.com and selected the “pay at property” option. When I was paying the amount, the front desk assistant asked me for extra money which was around 19000₹ something. However, as per my hotel vouchers it was 16632₹ (included taxes). Though, I was aware of my amount. so I asked him to explain and he tried to make me fool. Gladly, Which he couldn’t. After my checkout I noticed that he charged extra 500₹. So this is how this property is trying to looting their guest.

This is not a 5star property at all. They only have big spacious area. Rooms are not up to the mark. Novotel doesn’t have a good quality of table in their rooms. Toiletries were not there I had to ask them for brush,bathroom sleepers etc. Mini bar was empty. No wafers at all. Coffee mug was chipped. 
On the 1st floor of this property, only cigarette smells everywhere. 
It was very hard to get a table for breakfast. 

It was my birthday, I sent them reminders several time to arrange a complimentary cake. After 3-4 calls they sent it. Thankyou Novotel for making my day pathetically special.",only location is good,4.0,July 2022,"July 5, 2022",Standard King Room with Free WiFi,2,Couple,7.7,0,1,0,1,0,0,0,1,1,0
Very average. Congested room. Low on facilities. Lazy staff.,"Pathetic service. Not very attentive. 

No one came to help with luggage. Made me wait more than 20 mins even after calling them twice. 

The guards are disrespectful to women. 

Corridor is too congested.",Food was okay,2.0,July 2022,"July 5, 2022",Standard King Room with Free WiFi,2,Group,7.7,0,0,0,0,0,1,1,0,0,0
will not stay again,staff. ill managed,location,5.0,June 2022,"June 21, 2022",Standard King Room with Free WiFi,1,Solo traveler,7.7,0,0,0,0,0,1,0,0,1,0
I don’t want to stay again there as my kids waited n reception till I reach to the propert,Front desk behaviour,Rooms only,3.0,June 2022,"June 20, 2022","Superior Suite – 2 way airport transfers, Lounge access, 15% discount on hotel service",1,Family,7.7,1,0,0,0,0,0,0,0,0,0
Bad,"Rooms are dirty, not a five star Hotel",Closer to Airport,1.0,May 2022,"June 16, 2022",Standard King Room with Free WiFi,2,Family,7.7,0,1,0,0,0,0,0,0,0,0
Bad,"Make sure you end up paying hidden charges. The breakfast is not included in the price. And if you order at the hotel it cost 2500 rs. This is unimaginably expensive.
The airport pick is 10 times more expensive than that of normal taxi.",,1.0,June 2022,"June 14, 2022",Standard Twin Room with Free WiFi,1,Family,7.7,0,0,0,0,0,0,0,1,0,0
Bad,"loud reception, rip off airport shuttle charges",,1.0,June 2022,"June 6, 2022",Standard King Room with Free WiFi,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Bad,"Lousy interior. Poor service. We had an early checkout at 7am and they had agreed to pack our breakfast the day before. But before checkout they denied it. 

The staff were not behaving well.",Nothing,1.0,May 2022,"June 6, 2022",Standard King Room with Free WiFi,1,Family,7.7,0,0,0,0,0,1,0,1,0,0
Pleasant,Rooms were so small. Staff was not organized. No proper exhaust in washroom. Stay was just ok. Not recommendable.,Only Location,6.0,June 2022,"June 5, 2022",Standard King Room with Free WiFi,1,Family,7.7,0,1,0,0,0,1,0,0,1,0
Small rooms - good location,Size and view of the room,The twin room was very small with very limited amenities and the view was not pleasant too,6.0,May 2022,"May 30, 2022",Standard Twin Room with Free WiFi,4,Family,7.7,1,1,0,0,0,0,0,0,1,1
will never stay here,service,breakfast,4.0,March 2022,"May 26, 2022",Standard Twin Room with Free WiFi,1,Group,7.7,0,0,0,0,0,1,1,0,0,0
Not worth the price.,My room was not big enough. Not enough lighting. Cleaning not up to the standards.Staffs at the reception were rude. They don't like booking from other apps I guess. Also at night there were noices from construction   taking place there.,Location of the Hotel is good.,4.0,May 2022,"May 22, 2022",Standard King Room with Free WiFi,2,Solo traveler,7.7,0,1,0,0,0,1,0,0,1,0
Poor,"Very Small rooms for the price they charge.

No view from any room. 

Upon check in ; i was told that i have to pay more than i had booked it for on booking.com
The person checking me in said thats what his system is showing. Upon resisting I was told to pay the money & he would figure our the issue; nd upon checkout i could take back the balance.

But at checkout the same story was repeated. He said he needs some approval. Since i had a flight to catch; i left without taking my amount.",,3.0,May 2022,"May 20, 2022",Standard King Room with Free WiFi,2,Family,7.7,0,1,0,0,0,0,0,0,0,1
Will never go back again,"Food is exorbidently expensive with not so great quality. The evening ambience at the main lobby is uncomfortable, the crowd is cheap, nothing like a family atmosphere. The rooms and overall cleanliness is of a 3 star or lesser. Not worth the price being charged at all.",Nothing,3.0,April 2022,"May 13, 2022",Standard King Room with Free WiFi,1,Family,7.7,0,1,0,1,0,0,0,1,0,0
Average,"1) Not value for money- it was supposed to be a King's sized bed but it didn't look like it. Too small
2) The room itself was very small...very cramped.
3) They have a one-contact number '0' for everything from food to services. But in the morning and evenings, it can take ages for someone to answer the call.
4) We needed to make multiple requests for the same service- eg: a courier packet delivered in our name. We had to follow up repeatedly to get it.

All in all, not upto Novotel standards. We have stayed in other Novotel properties and feel this is poor value for money. The best part is the location.",Large bathroom,4.0,May 2022,"May 13, 2022",Standard King Room with Free WiFi,1,Family,7.7,1,1,0,0,0,1,0,1,0,1
"needed to stay overnight in Delhi for early morning flight and found this hotel as the epitome or bad hotel chains, over","horrible dingy corridors and rooms.
overpriced airport drop off(10 times the cost of cab).
slow inefficient front desk.","near airport 
The restaurant went above and beyond to provide my daughter’s food request. thanks for the Golgappas. you made her day!",5.0,April 2022,"May 12, 2022",Standard Twin Room with Free WiFi,1,Family,7.7,0,1,0,0,0,0,1,0,0,0
Bad,"Asked for first aid kit, it came after 3 hours and that too post 2 reminders. Asked for cutlery, it took them more than an hour and that too after 4 reminders.

Didn't expect this from Novotel.",,1.0,May 2022,"May 5, 2022",Standard King Room with Free WiFi,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
i wouldn’t book here again,"we had hair 3 times in food we ordered for room service. also, my children were told they could use the pool as their swimming costumes were made of cotton fabric. when I pointed out that there were others in the pool with cotton costumes, the manager went round telling almost everyone to leave the pool, I found this quite ridiculous","it was fairly clean, breakfast was great",1.0,May 2022,"May 2, 2022",Standard King Room with Free WiFi,2,Family,7.7,1,1,0,0,0,1,1,1,0,0
not the class,i checked in early morning and have booked the room from a day before but still staff wanted to charge me for 2 nights . they cant even open the booking and see the details .,location,3.0,April 2022,"April 28, 2022",Standard King Room with Free WiFi,1,Solo traveler,7.7,0,1,0,0,0,1,0,0,1,0
wish I could get some space in the room for a family of 4,too small for a family,,5.0,April 2022,"April 27, 2022",Standard Twin Room with Free WiFi,1,Family,7.7,0,0,0,0,0,0,0,0,0,0
disappointing,location and unfinished business,nothing,5.0,April 2022,"April 27, 2022",Standard King Room with Free WiFi,1,Couple,7.7,0,0,0,0,0,0,0,0,0,1
Bad,"The reason I didn’t like the stay were two things. Firstly it said they are pet friendly, but they are not, your pet will only be allowed in your room, which should be communicated better. The second reason is the quality of the food and the cost. I was not aware that staying there meant paying an additional tax.",,1.0,April 2022,"April 26, 2022",Standard Twin Room with Free WiFi,1,Family,7.7,0,1,0,0,0,1,0,1,0,0
Bad,Very rude staff. Charged me for BMW and sent me in  local taxi. Had to queue everywhere like a ticket counter,Very close to airport,1.0,April 2022,"April 19, 2022",Standard King Room with Free WiFi,1,Solo traveler,7.7,0,0,0,0,0,1,0,0,0,0
Poor staff communication and small rooms.,"Poor staff communication. We were told we have one room booked when we have 2 rooms booked with confirmation e mail. 
Reception staff charged Rs 2750 more than what was advised including taxes at the time of booking.
No one offered any welcome drink. No Glasses there at welcome drink counter.
Rooms are too small for qualifying for 5 star hotel.
Room bar has nothing apart from water. 
Toilet seat doesnot looks like cleaned and wrapped.
No moisturising cream/ body lotion provided in the bathroom.",Breakfast but could be better with some more western options.,2.0,April 2022,"April 19, 2022",Standard King Room with Free WiFi,1,Family,7.7,0,1,0,0,0,1,1,1,0,0
"A big zero, i shall never recommend this hotel to anybody","Swimming pool management is poor
House keeping is pathetic
Veey expensive hotel with zero hospitality & facility",Food quality is excellent,1.0,April 2022,"April 17, 2022",Standard King Room with Free WiFi,1,Family,7.7,0,0,0,1,0,0,1,0,0,0
Never again,Room smelled of cigarettes,,1.0,March 2022,"April 16, 2022",Standard King Room with Free WiFi,1,Family,7.7,0,1,0,0,0,0,0,0,0,0
from the start to the end it was devastating,"The staff doesn’t care about hospitality or services. I could sense the eagerness of getting the money from clients, or else they might fly away.",,4.0,April 2022,"April 12, 2022",Standard Twin Room with Free WiFi,1,Solo traveler,7.7,0,0,0,0,0,1,0,0,0,0
"Pleasant stay, but overpriced","Cleanliness of room , especially around the corners of room, toilet.
Calls to reception were not answered at some times.
Noise from the courtyard downstairs ( belongs to a separate hotel - Pullman)
I wasn't able to add my Accor points as the booking was not made by Accor hotels.
Taxi charges to and from airport is ridiculous.","Staff were very friendly and polite.  They allowed me early check in , well appreciated.
I was offered an upgrade, however it was a room with interconnected door and had cosmetic issues . After complaining, it was immediately addressed by the hotel staff, special thanks to the Executive of housekeeping.
Breakfast was amazing, shame I couldn't make it the 2nd morning.",5.0,April 2022,"April 8, 2022",Standard King Room with Free WiFi,1,Solo traveler,7.7,1,1,0,1,1,0,1,0,0,0
Pleasant,Morning buffet was crowdy... Hotel should arrange some slot building for rooms.,The location is very good,6.0,March 2022,"April 6, 2022",Standard King Room with Free WiFi,1,Family,7.7,0,1,0,1,0,0,0,1,1,0
very bad after paying big amount.,poor service housekeeping,10 times called the housekeeping for mosquito repellent as there were so many mosquitoes and wven in washroom spiderwebs were there…. Everytime the lady replied i am sending but no one came. paid Rs 7000 just for night and that too spent uncomfortable.,4.0,March 2022,"April 1, 2022",Standard Twin Room with Free WiFi,1,Family,7.7,1,0,0,0,0,1,0,0,0,0
"I would review the hotel 4 out of 10,and that also for it's location.","The room was not upto mark, the bathroom didn't had much amenities, the service was very slow",The closeness to airport,3.0,March 2022,"March 25, 2022",Standard Twin Room with Free WiFi,1,Family,7.7,0,1,0,0,0,1,0,0,0,0
Horrible front desk staff,It was just average but the staff sucks. They overcharged something which we didn't order. I usually don't see the final bill but just sign and leave the property at the time of checkout. Now I have to be careful of such Indian cheats!,It was just average but the staff sucks. They overcharged something which we didn't order. I usually don't see the final bill but just sign and leave the property at the time of checkout. Now I have to be careful of such Indian cheats!,3.0,March 2022,"March 17, 2022",Standard King Room with Free WiFi,2,Family,7.7,0,0,0,0,1,1,0,0,0,0
DO NOT BOOK. Better to Camp!,"Changed 4 Rooms in 2 days. Had to sleep on a broken bed for a night. Back and neck next day was in pain. HORRIBLE response to complaints and treatment of guests. There are many other properties in the same area doing a 1,000 time better job. chose one of them. Changed hotels for the 3rd night, best decision since booking this property.",NOTHING,1.0,March 2022,"March 6, 2022",Standard King Room with Free WiFi,3,Solo traveler,7.7,0,1,0,0,0,0,0,0,0,0
Meh,everything except hospitality staff,only hospitality staff,4.0,March 2022,"March 5, 2022",Standard King Room with Free WiFi,1,Group,7.7,0,0,0,0,1,1,0,0,0,0
Our experience of staying in Novotel was way below our expectations in all matters. Most noncommitte,"Waiting, poor response of staff and very casual low quality of service. Staff had an arrogant attitude. Casual and poor quality of food stuff.","Actually nothing, we are not able to quantify anything good in view of value for money spent with this property. We will never stay with this brand and will never suggest this brand to our acquaintances.",2.0,March 2022,"March 4, 2022",Standard King Room with Free WiFi,3,Solo traveler,7.7,0,0,0,0,0,1,0,1,1,0
Bad,There are no complementary services provided in this hotel as many other hotels are providing.No snacks and beverages are provided in the room.,There is no proper food arranged to the customer as everything is chargeable and no other snacks are provided.,1.0,February 2022,"March 1, 2022",Standard Twin Room with Free WiFi,2,Family,7.7,0,1,0,0,0,1,1,1,0,0
Pleasant,"small room, waiting during breakfast",,6.0,February 2022,"February 26, 2022",Standard King Room with Free WiFi,1,Couple,7.7,0,1,0,0,0,0,0,1,0,0
Worst,,"Initially the AC was not working I’ve put a request and resolved after 4hours. 

Later the TV was not working. I’ve called the front desk and it was resolved upon my request. 

The WORST part is the bathroom has no lock. Me and my family have to take shower with half door open. This is really disappointing and disgusting!!!",4.0,February 2022,"February 25, 2022",Standard King Room with Free WiFi,2,Family,7.7,1,0,0,0,0,0,0,0,0,0
Fair,"the quality of toiletries, bathing towels, mattress were similar to a 600 Rs Oyo substandard hotel.","it's just an average property.
staff is well mannered and very helpful.
rooms were just awful.",5.0,February 2022,"February 25, 2022",Standard King Room with Free WiFi,1,Couple,7.7,1,0,0,1,1,0,0,0,0,0
Bad,"Staff was very rude, and not at all helpful . The worst hotel I've ever bn in delhi Aerocity",Location,1.0,February 2022,"February 20, 2022",Standard Twin Room with Free WiFi,3,Solo traveler,7.7,0,0,0,0,0,1,0,0,1,0
Very Poor,There was construction drilling happening right outside the room which started at 9 am. Disturbed our sleep. Even after complaining to the staff to stop it kept going on.,The room was good,2.0,January 2022,"February 1, 2022",Standard King Room with Free WiFi,1,Group,7.7,1,1,0,0,0,1,0,0,0,0
It was fair,Hotel policy. They charged me Rs 5400/- for 4 hrs only,close to airport,3.0,January 2022,"January 30, 2022",Standard Twin Room with Free WiFi,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Duty manger behaviour very bad,main staff and duty manager attitude,Location,2.0,January 2022,"January 30, 2022",Standard King Room with Free WiFi,1,Family,7.7,0,0,0,0,0,1,0,0,1,0
Disappointing,"Restaurants charge is tomutch high
I see mostly guest are ordered zometo or swigy , because resturants rate is very high",,4.0,January 2022,"January 27, 2022",Standard King Room with Free WiFi,1,Solo traveler,7.7,0,0,0,0,0,0,0,1,0,0
Fair,The room space and the room feasibility was not convinient,Nothing,5.0,January 2022,"January 27, 2022",Standard King Room with Free WiFi,1,Group,7.7,0,1,0,1,0,0,0,0,0,0
Bad experience,"No body pick phone i tried at lest 10 times  with in 45 minutes. I call at Resturant same problem   . They said dinner will come in 15 min but it took 1hour and 15 minutes. I said to them i have international  flight . I need to wake up 4 am 
please send fast after calling them more then 10 times. only i like Manger duty on that night . He make me comfortable otherwise all bad",Very very poor service . No body pick phone  i tried 10 times than some body pick. Thanks to night manager he is very good and make me easy all things,4.0,January 2022,"January 25, 2022",Standard Twin Room with Free WiFi,1,Family,7.7,0,0,0,0,1,0,0,1,0,0
Not satisfied for the money paid,The rooms cleanliness,Decent,1.0,January 2022,"January 21, 2022",Standard King Room with Free WiFi,1,Solo traveler,7.7,0,1,0,0,0,0,0,0,0,0
Not pleasant.,Quality of breakfast and the variety was very minimal. Room size. Room’s value for money. Service.,Nothing.,3.0,January 2022,"January 17, 2022","Superior Suite – 2 way airport transfers, Lounge access, 15% discount on hotel service",1,Group,7.7,0,1,0,0,0,1,0,1,0,0
very average rooms and facilities. Buffet was not hygienic,"small rooms, old and broken interiors",proximity to airport,3.0,December 2021,"January 15, 2022",Standard King Room with Free WiFi,1,Family,7.7,0,1,0,0,0,0,0,0,1,0
"3 star hotel 
Novotel
Ground staff not sooper ting","This one is a very 3rd class hotel 
All sexy reckit working in this hotel 
And approch all guest 
That's not good",Money and time waiste,10.0,November 2021,"January 4, 2022","Superior King Room-- Lounge access with Cocktail Hours,15% discount on hotel service",1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Bad,No comments,Normal,1.0,December 2021,"December 31, 2021",Standard King Room with Free WiFi,1,Family,7.7,0,0,0,0,0,0,0,0,0,0
A great example of Overpromising and under delivering,"Didn't like most of it  the service,  time to just check in, the room decor , aesthetics.","It wasn't just quiet but it went ahead and gave a feeling of being alone. I might consider it if I'll go through a breakup and would need to cry in a corner . Also, no attention to anesthetics even after charging a hefty amount and describing it as a 5 star experience. Felt like being fleeced.",4.0,December 2021,"December 28, 2021","Superior King Room-- Lounge access with Cocktail Hours,15% discount on hotel service",1,Family,7.7,0,1,0,0,0,1,0,0,0,0
Very Poor,Not happy at all now we will think 100 times before booking and,All of a sudden they start charging 3 k per night for pet ..... which is too too high....it was my fifth visit with pet now showing new policies how come,2.0,October 2021,"December 27, 2021",Standard King Room with Free WiFi,1,Family,7.7,0,0,0,0,0,0,0,0,0,0
not worthy,overcharged for no reason,,1.0,December 2021,"December 26, 2021",Standard King Room with Free WiFi,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very disappointing,"the rooms and toilets were not clean. the reception staff “Ankit” was uncooperative. the card machine was not working and they kept insisting that our cards were faulty and forced us to pay in cash. 

I have been using Novotel since many years and as a member never I have had such a bad experience.",The breakfast was good.,3.0,December 2021,"December 21, 2021",Standard King Room with Free WiFi,1,Family,7.7,0,1,0,0,0,1,1,0,0,0
don’t have any,nothing,nothing,2.0,December 2021,"December 17, 2021",Standard King Room with Free WiFi,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Poor,room smelt and felt damp. no condiments in room which we previously had in the last stay at this hotel. loud disco music in lobby on arrival at 10pm. loud dance music in breakfast hall at 8am. way too loud first thing in the morning. we felt like we were in ibiza.,,3.0,December 2021,"December 17, 2021",Standard Twin Room with Free WiFi,1,Solo traveler,7.7,0,1,0,1,0,0,0,1,0,0
Bad,"All it matters is money , that's the only thing all in Novotel is focused upon ,worst experience , never I will use thier service",Location,1.0,December 2021,"December 13, 2021",Standard King Room with Free WiFi,2,Family,7.7,0,0,0,0,0,1,0,0,1,0
Not recommended for family.,"Requested for family room but it was too - too small; no space to seat for 2 people. I understand room was for couple but again as travelling with family at least lock is expected in toilet. Also, too dark at entrance of the room hard to use cabinet to keep stuff. Wont recommend for a family or bigger group.
Also, requested for early checkin or confirmation to drop luggage facility is available but was not confirmed when communicated with initial booking. At aerocity your taxi has to pay entry fees every time it enters, a extra addon on booking at this site.",Breakfast was good with all option and services provided.,3.0,December 2021,"December 12, 2021",Standard King Room with Free WiFi,1,Family,7.7,0,1,0,1,1,0,1,0,0,0
Expected way better at such a price!!,The room was not warm despite the cold weather. Heater did not work. They were not ready to switch on their heating system. Not value for money at all. Have stayed at much better star hotels. This one was disappointing,Barely anything except for check in and check out procedure.,4.0,December 2021,"December 11, 2021",Standard King Room with Free WiFi,1,Couple,7.7,0,1,1,0,0,0,0,0,0,0
Pleasant,"The bathroom had leaking health faucet. Also, the bathroom step dustbin was broken. The food rates were a bit high.",The room service was good.,6.0,November 2021,"December 11, 2021",Standard King Room with Free WiFi,1,Couple,7.7,1,1,0,0,1,0,1,1,0,0
Naam bade darshan chotte,"The staff,the rooms were not clean,the bathroom had water logging issues after repeated complains the issue wasn't resolved nor the room was changed.",Only the location,2.0,December 2021,"December 10, 2021",Standard Twin Room with Free WiFi,2,Couple,7.7,0,1,0,0,0,1,0,0,1,0
Very very Bad experience,"Facility of the room and the cleaniness , rooms where not ready,unable to find the booking fone on Booking.com","Rooms where not at all clean, no one responding to calls. Have made 65 calls to do the booking and no respond at all. Very bad facilites. Would not like to stay going forward and will not recommend any one also.",1.0,December 2021,"December 6, 2021",Standard King Room with Free WiFi,3,Solo traveler,7.7,1,1,0,1,0,0,0,0,0,0
it was a total waste of money,"small rooms, long check-in process/time, food, staff friendliness, cleanliness, furniture comfort",location,1.0,December 2021,"December 4, 2021",Standard Twin Room with Free WiFi,1,Group,7.7,0,1,0,0,0,1,0,1,1,0
bad,poor service,nothing,5.0,November 2021,"December 1, 2021",Standard Twin Room with Free WiFi,1,Couple,7.7,0,0,0,0,0,1,0,0,0,0
Poor,Confused staff,Location,3.0,November 2021,"November 30, 2021",Standard Twin Room with Free WiFi,1,Family,7.7,0,0,0,0,0,1,0,0,1,0
Bad,Bed is very noisy mosquitos is there,I like breakfast only,1.0,November 2021,"November 30, 2021",Standard King Room with Free WiFi,1,Family,7.7,0,1,0,0,0,0,1,0,0,0
Bad,"One of the worst hospitality, staff are very un professional very arrogant",I don’t like any thing,1.0,October 2021,"November 27, 2021",Standard King Room with Free WiFi,2,Couple,7.7,0,0,0,0,0,1,0,0,0,0
it was extremely disappointing.,"mug in the room was not clean, curtains were filthy and dirty, drainage in wash basin was not  fine. at restaurant , staff was not taking care of refilling the food at all may it be the dinner or the breakfast. taste wasnt good.",only the location,1.0,November 2021,"November 24, 2021",Standard King Room with Free WiFi,1,Couple,7.7,0,1,0,0,0,1,0,1,1,0
"extremely poorly managed, chaotic hotel with very poor services when compared with other branches of Novotel","very poorly managed check in. very delayed/ lax response from staff. we had to resort to pulling our luggage by ourselves during checkout as our cab had arrived despite calling up front desk thrice in over 30mins and asking for help with luggage for checkout. 
I had categorically requested through booking.com app for a welcome arrangement at our room and had received a response from the hotel too that sone towel arrangement will be done. however, during checkin when I inquired about the same the front desk staff bluntly denied receiving any such request.
further, the room had no bathroom slippers and neither was the mini bar stocked.","location from the airport. entrance guards are helping, warm and hospitable.",3.0,November 2021,"November 21, 2021",Standard King Room with Free WiFi,1,Couple,7.7,0,1,0,1,0,1,0,0,1,0
Overall i was ok but didnt lykd the service specially at the reception,Washroom had no locks . Being with the kid it became difficult to use washroom with no lock . Got twin bed which was a major drawback and that too far from the lift and with on the top most floor,I booked for king bed got twin beds . Moreover being with the kid i got the room on 6th floor and that too too i mean extremely far from the lift . The staff named Deepak at the reception seems to be rude enough .,5.0,November 2021,"November 19, 2021",Standard King Room with Free WiFi,1,Family,7.7,1,1,0,0,1,0,0,0,0,0
Overall not good,Room was not good at all . Curtain were improper no lock in the washroom,Checking took too long and gave twin bed along with kid and too on the top floor and extremely far from the lift.,4.0,November 2021,"November 19, 2021",Standard King Room with Free WiFi,1,Family,7.7,1,1,0,0,0,0,0,0,0,0
Poor,Not meet my expectations,,3.0,November 2021,"November 18, 2021",Standard King Room with Free WiFi,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Moody aggressive staff,Staff behaviour,Nothing,1.0,November 2021,"November 17, 2021","Superior Suite – 2 way airport transfers, Lounge access, 15% discount on hotel service",1,Family,7.7,0,0,0,0,0,1,0,0,0,0
it was okay.,rooms weren’t that clean,the location,5.0,November 2021,"November 14, 2021",Standard King Room with Free WiFi,1,Couple,7.7,0,1,0,0,0,0,0,0,1,0
it’s not 5*,,"very poor upkeep, very dirty rooms .
we feel cheated by booking.com showing it as 5*property.",3.0,November 2021,"November 12, 2021",Standard King Room with Free WiFi,1,Couple,7.7,1,0,0,0,0,0,0,0,0,0
Not worth a stay,the checking in is a pain especially with the loud music playing at the bar. so loud that it is difficult to communicate with the reception.,nothing,1.0,November 2021,"November 11, 2021",Standard King Room with Free WiFi,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
will not stay at a Novotel again.,"firstly, there is very little seating on the entrance lobby. There was a huge line for check in but not enough people to attend. The music was super loud in the restaurant and an informal cafe that we couldn’t even sit there for 10 minutes without getting annoyed There I was travelling with my really old parents and the whole experience was jarring.

I booked with booking.com but the booking was not updated so we had to wait atleast half hour. it didn’t update even after that. they gave us standard twin room even when we booked superior king rooms. 

the whole hotel is basic at best for the cost it asks.",it was really close to the airport. the food was very good.,4.0,November 2021,"November 11, 2021","Superior King Room-- Lounge access with Cocktail Hours,15% discount on hotel service",1,Family,7.7,0,1,0,1,0,0,1,1,0,0
Poor,A lot. The staff was poorly trained and unprofessional to say the least. I had to catch a flight and had to push my luggage as staff was slow and reluctant to provide help. A lady at the reception was particularly rude and didn't know how to handle customer. I will NEVER EVER stay in this hotel again.,Nothing really,3.0,November 2021,"November 11, 2021","Superior King Room-- Lounge access with Cocktail Hours,15% discount on hotel service",1,Family,7.7,0,0,0,0,0,1,0,0,0,0
Disappointing,Toilet accessories were empty!!!,,4.0,November 2021,"November 8, 2021","Superior Suite – 2 way airport transfers, Lounge access, 15% discount on hotel service",1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Fair,Everything..specially the slowness with everyone responds to your needs...its amazingly contrasting to the other novotel properties around the world..,Location in vicinity of airport..,5.0,November 2021,"November 7, 2021",Standard King Room with Free WiFi,1,Family,7.7,0,0,0,0,0,0,0,0,1,0
Bad,small rooms. rude staff. worst service,nothing,1.0,October 2021,"November 1, 2021",Standard King Room with Free WiFi,1,Couple,7.7,0,1,0,0,0,1,0,0,0,0
I wish i could have booked some other hotel or get concession for wastage of time and poor service.,"Staff at reception was totally unresponsible. First i have to wait for two hours for checkin secondly the staff at breakfast venue was very careless to serve. They even didn't know which table is acquired by someone and which one is free. I went to take some food from counter when i came back i was surprised somebody is sitting on my table. On checkout they don't have any proof of my payment, again i have to show text message from my phone to confirm my payment status to get receipt which i allready paid while checked in at hotel.",I like only food quality and chef's at live counters. They were very friendly and responsive.,1.0,October 2021,"October 30, 2021",Standard Twin Room with Free WiFi,1,Family,7.7,0,0,0,0,1,1,1,1,0,0
Bad,Check in till check out.,"Location, vicinity from IGI airport, New Delhi.",1.0,October 2021,"October 30, 2021",Standard Twin Room with Free WiFi,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,1,0
Bad,they cut money which get automatically deducted from the credit card i used while check in but at the tome i checked out they said there’s no such credit card registered with us they are really doing some scam i have valid proofs for all the money deducted. manger name is sahil he asked me to call he will help me out but the moment i left he is not picking up the call . I really don’t know where to fire a complain about this thing please help me out with this,there is nothing as such to be liked it’s normal,1.0,October 2021,"October 29, 2021",Standard King Room with Free WiFi,1,Group,7.7,0,0,0,0,0,1,0,0,0,0
Disappointing,"The hospitality was a little disappointing ...as in there was no staff to guide to our room .
Also the warmth that u feel what you expect from such a property was lacking .
We had to call the reception 4-5 times for the compliments which was embarrassing.",Food was good .,4.0,October 2021,"October 26, 2021",Standard King Room with Free WiFi,1,Family,7.7,0,1,0,0,0,1,1,0,0,0
Bad,Very bad services,,1.0,October 2021,"October 20, 2021",Standard King Room with Free WiFi,1,Family,7.7,0,0,0,0,0,1,0,0,0,0
Very Poor,Very bad services it's just 5 star for a sake.,Nothing,2.0,September 2021,"October 20, 2021",Standard King Room with Free WiFi,1,Family,7.7,0,0,0,0,0,1,0,0,0,0
Worst experience ever. Terrible staff and food.,"The staff was completely non responsive. Just to get basic stuff like water, cutlery, stapler, concierge services, etc, I had to call at least 5-6 times and even then no one came.
The quality and taste of the food was extremely bad.","Other than the location of the property, everything else is just plain bad.",1.0,October 2021,"October 18, 2021",Standard King Room with Free WiFi,2,Couple,7.7,0,0,0,0,0,1,0,1,1,0
Bad,Nothing,Property was good but the stay was 3rd class and staffs are rude . Requesting all the people do choose this hotel if you are traveling with family. It’s 3rd class hotel. People move around the drinks inside the lift and drinking inside lift.  3rd class it is. Don’t know why this worldwide group became on lower level. It is really third class hotel . Hope people can imagine. If going for enjoyment and other activities this is good for them .,1.0,October 2021,"October 6, 2021","Superior King Room-- Lounge access with Cocktail Hours,15% discount on hotel service",3,Family,7.7,0,0,0,0,1,0,1,0,0,0
Biggest mistake was to stay at Novotel. It was my first and last time staying there.,Horrible service. Faculty does not care if the customer is waiting. In fact they stopped answering calls after a point. They were ignorant. Room service customer entered the room without knocking. Extremely unprofessional staff,Nothing.,1.0,October 2021,"October 4, 2021",Standard King Room with Free WiFi,1,Group,7.7,0,1,0,0,0,1,0,1,0,0
