Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Friendly budget hotel in the city center with great breakfast.,"I wasn't aware that this was a ""budget"" hotel, so I went it with higher expectations. Cleaning every 4th day meant we got no housekeeping at all, which was quite disappointing.","Nice breakfast, great location, friendly staff.",7.0,March 2022,"March 22, 2022",Small Double Room,3,Couple,7.7,0,1,0,0,1,0,1,0,1,0
Very Good,"The bed was very springy, if the person next to you moves the whole bed shakes.
Creaky floors in the room. The lighting could be better in the room and in the bathroom the lighting is way to yellow to do your makeup.","Very good location and the lobby and first floor cool and clean. The breakfast was very good, good selection of things.
24/7 lobby so we could sit and play cards and have some beer down there on a Saturday night when all the bars downtown were packed 😀",8.0,March 2022,"March 15, 2022",Small Double Room,3,Couple,7.7,1,1,1,0,0,0,1,0,1,0
Fine hotel that lived up to expectations.,Took almost 20 minutes for the booking to appear in the hotel's system after booking online. Had to wait in the lobby with no feedback from the staff.,"Decent-sized quiet room. Great bathroom. Very close to the Lidl supermarket.. Fairly close the the Copenhagen train station, just a 5-minute walk.",7.0,January 2022,"February 11, 2022",Small Double Room,1,Solo traveler,7.7,1,0,0,1,0,1,0,0,1,0
Satisfaction,"Make-up the hotel room. We had to ask for cleaning, not provided automatically each day or each second day.",Location of the hotel. Easy reachable from the Main Train Station.,7.0,January 2022,"January 17, 2022",Standard Double Room,4,Family,7.7,0,1,0,0,0,0,0,0,1,0
ok,"the stairs
only scandinavian tv channels","the lifts
Lidl",7.0,December 2021,"December 13, 2021",Standard Double Room,7,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Good place for the price,,Great location! Very cool staff and also many options for drink and eat at the lobby,8.0,October 2021,"November 10, 2021",Standard Double Room,2,Solo traveler,7.7,0,0,1,0,1,0,1,0,1,0
Very Good,"The wifi was not stable, and the clean was every 4 days.",,8.0,November 2021,"November 8, 2021",Standard Double Room,8,Solo traveler,7.7,0,1,0,1,0,0,0,0,0,0
Very Good,It was broken window handle.,Very good location. Great breakfast.,8.0,October 2021,"October 31, 2021",Small Double Room,2,Solo traveler,7.7,0,0,0,0,0,0,1,0,1,0
Very Good,Breakfast warm food was not warm enough.,,8.0,October 2021,"October 27, 2021",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,1,0,0
Good,,"Good location, easy access, very decent breakfast",7.0,October 2021,"October 25, 2021",Standard Twin Room,2,Group,7.7,0,0,0,0,0,0,1,0,1,0
Very Good,Cleanliness of the room could been better.,,8.0,August 2021,"September 2, 2021",Standard Double Room,5,Couple,7.7,0,1,0,0,0,0,0,0,0,0
Wonderful,"Unlocking everything on the card, especially the corridors were useless.
Colleagues in the room did not have a kettle in the room for the same price.
Cleaning once every four days without replenishing tea and coffee in the room.","Good hotel in the middle of the city, close to the center, the station and the subway.
Breakfast with a good selection and a pleasant sitting in the foyer or in the dining room.
In the room an excellent armchair for relaxing and watching the weather.
Comfortable bed with good storage space and lighting.
The possibility of renting bicycles, we had our own, it was possible to park them either in the garage or in the courtyard.
Garage directly below the hotel at an additional cost.",9.0,August 2021,"August 31, 2021",Standard Double Room,5,Couple,7.7,1,1,1,0,0,0,1,0,1,0
Wonderful,No kettle in the room.,"Just normal hotel. All clean, all good.",9.0,May 2024,"May 11, 2024",Small Double Room,1,Couple,7.7,1,1,0,0,0,0,0,0,0,0
"Normal stay, but expensive - as everything in Copenhagen.",One floor below was done reconstruction_ NOWHERE ANY info about this. On 30.8.2023 in the morning we have been awoken by noise.,"normal hotel with normal service, nothing special",8.0,August 2023,"August 31, 2023",Standard Double Room,2,Couple,7.7,0,0,0,1,1,0,0,0,0,0
Very Good,"Irrespective of booking for many days, their daily rate changes based on occupancy / demand and rates are too high on some of the days...",Location of the hotel and Breakfast,8.0,April 2023,"May 14, 2023",Standard Twin Room,4,Solo traveler,7.7,0,0,0,0,0,0,1,0,1,0
Very Good,I didnt had hot water to shower myself. Water it was more cold than warmer.,very good location.,8.0,April 2022,"April 7, 2022",Standard Double Room,3,Group,7.7,0,1,0,0,0,0,0,0,1,0
Wonderful,,The check-in staff on Saturday evening was very helpful in recommending a good Danish restaurant.,9.0,November 2022,"December 2, 2022",Standard Double Room,5,Solo traveler,7.7,0,0,0,0,1,0,1,0,0,0
We both had a wonderful stay and would recommend the hotel to anyone.,There wasn't anything at all that we didn't like we loved it.,"The breakfast was exceptional, food was amazing!
The room was very spacious, clean, fresh and fully equipped with everything we needed.
The location was fantastic we walked everywhere and loved our stay.",10.0,August 2024,"August 16, 2024",Standard Twin Room,2,Family,7.7,1,0,1,0,0,0,1,0,1,0
Best hotel during our European trip 2024,None,"The room and bathroom is spacious. They accommodated our early check-in for a fraction of a fee, which is great. Breakfast is amazing in a naturally lit dining space. They keep your luggages.",10.0,August 2024,"August 14, 2024",Standard Twin Room,1,Group,7.7,1,0,1,0,0,0,1,0,0,0
Ideal for a weekend trip,,"Overall, just great. The room was good, the staff was always very friendly and available.  They offered a late-check out (until the late afternoon) on a Sunday which is ideal for a weekend trip.",10.0,June 2024,"August 7, 2024",Standard Double Room,3,Couple,7.7,1,0,0,0,1,0,0,0,0,0
Excellent location and great hotel,N/a,"Excellent location and perfect budget hotel, breakfast was amazing and staff were all so friendly and helpful",10.0,July 2024,"July 28, 2024",Standard Twin Room,3,Group,7.7,0,0,0,0,1,0,1,0,1,0
Excellent location. Comfortable bed. Relaxing atmosphere.,,"Excellent location. Comfortable bed. Relaxing atmosphere. Professional, friendly and caring staff.",10.0,July 2024,"July 23, 2024",Standard Double Room,4,Family,7.7,1,0,0,0,1,0,0,0,1,0
Excellent,,Breakfast was awesome.  Staff very helpful.  Very nice place,10.0,July 2024,"July 22, 2024",Small Double Room,3,Couple,7.7,0,0,0,0,1,0,1,0,0,0
"Blisko Ratusza, dobre wifi i śniadanie - Close to the Town Hall, good WiFi and breakfast","🇵🇱 Mała lodówka przydała by się w pokoju. Wszystko resztę spoko. 
🇬🇧 Little fridge in the room would be helpful but everything else was great","🇵🇱 blisko centrum, niedaleko Ratusza ale w ładny dzień doszliśmy nawet do Małej Syrenki, w hotelu dobre śniadanie, dobre WiFi i super, że jest self check-in dzięki temu nie musieliśmy stać w kolejce. Chętnie tu wrócimy. 
🇬🇧 close to the Town Hall, but on a nice day we even walked as far as he Little Mermaid, the hotel had a good breakfast, good WiFi and offered self check-in, so we didn't have to stand in a queue. We'd love to come back here.",10.0,July 2024,"July 16, 2024",Standard Double Room,2,Couple,7.7,0,1,1,0,0,1,1,0,0,0
"A balance between relaxation, fitness, and good vibes in CPH.",I loved it all!,"I love the location, the vibe, the kind and helpful staff, the quiet rooms, and the fitness studio. I also love the healthy breakfast ;-)",10.0,July 2024,"July 8, 2024",Standard Twin Room,7,Family,7.7,1,0,0,0,1,0,1,0,1,0
It was great,There were no English speaking channels on the tv,"Loved the location! Central to all the good places. Room was basic but clean . Breakfast was amazing, so much chose. I would recommend this place to anyone. The staff were very friendly and helpful. You cannot go wrong!❤️❤️",10.0,June 2024,"July 5, 2024",Small Double Room,3,Couple,7.7,1,0,0,0,1,0,1,0,1,0
Perfect location for discovering Copenhagen,,"Nice room, good breakfast and excellent location!",10.0,June 2024,"June 25, 2024",Small Double Room,3,Group,7.7,1,0,0,0,0,0,1,0,1,0
I'm trying to book it again for next weekend.,,"Room was great, we even shared with my grown daughter and it worked out fine. Breakfast was exceptional. Staff super friendly",10.0,June 2024,"June 21, 2024",Standard Triple Room,2,Family,7.7,1,0,0,0,1,0,1,0,0,0
Happy,Please have real AC,The breakfast,10.0,May 2024,"June 17, 2024",Small Double Room,2,Solo traveler,7.7,0,0,0,0,0,0,1,0,0,0
Exceptional,,Atmosphere,10.0,June 2024,"June 14, 2024",Small Double Room,3,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Exceptional,,Location!!!,10.0,June 2024,"June 11, 2024",Small Double Room,2,Family,7.7,0,0,0,0,0,0,0,0,1,0
Comfortable and,,"The breakfast was amazing, staff  was super friendly, beds were extremely comfortable and rooms were clean.",10.0,May 2024,"June 3, 2024",Standard Twin Room,3,Family,7.7,1,0,0,0,1,0,1,0,0,0
Exceptional,The pillow could be better,The hotel has a great locationion,10.0,May 2024,"May 27, 2024",Small Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,1,0
"Great location, great atmosphere and very helpful staff !",,"I chose the hotel for the location, and the helpfulness of the staff convinced me that this was the right choice! We felt very comfortable during our stay.",10.0,May 2024,"May 24, 2024",Standard Twin Room,6,Family,7.7,0,0,0,0,1,0,0,0,1,0
Exceptional,,Range of food on offer for breakfast was good. Location close to station and places of interest.,10.0,May 2024,"May 23, 2024",Standard Double Room,1,Group,7.7,0,0,0,0,0,0,1,0,1,0
Exceptional,,"The room is spacious, very clean, and the security system is excellent. Breakfast is very delicious.",10.0,May 2024,"May 23, 2024",Standard Twin Room,2,Group,7.7,1,0,1,0,0,0,1,0,0,0
Exceptional,There is not much place to store clothes in the room.,"Rooms are clean, beds are comfortable, breakfast is excellent. The hotel is very close to the city center and metro and the train stations. Good value for money.",10.0,May 2024,"May 11, 2024",Standard Twin Room,3,Family,7.7,1,1,0,0,0,0,1,0,1,0
Exceptional,,"Gym facilities/breakfast, wifi were all excellent - I thoroughly enjoyed the location as it was central and made exploring the city during downtime very easy.",10.0,May 2024,"May 2, 2024",Standard Double Room,2,Solo traveler,7.7,0,0,1,0,0,0,1,0,1,0
A great hotel for exploring Copenhagen,,Great central location for exploring Copenhagen. Modern and comfortable hotel with friendly staff.,10.0,April 2024,"April 24, 2024",Standard Twin Room,3,Group,7.7,0,0,0,0,1,0,0,0,1,0
Definitely an option to consider if you’re visiting to explore the city as it’s in an ideal location.,We didn’t have any complaints during our stay.,"Good location. Excellent breakfast selections and plenty of staff that were very efficient cleaning tables and replenishing supplies. We had the 7.30-8.30am slot which wasn’t overly busy however the sitting from 8.30am was extremely busy and there were queues at the drink stations, but there are several hot and cold stations so people didn’t seem to have wait very long. They also had takeaway cups next to coffee machines which was good for taking your second coffee out with you. A short walk of around 5 minutes had you at the central train station and close to many attractions. Staff pleasant and friendly. You could also get a selection of hot and cold food throughout the day and the bar area is nice. Comfy sofas in the room outside the gym.",10.0,March 2024,"April 13, 2024",Standard Twin Room,4,Group,7.7,1,0,1,0,1,0,1,0,1,0
Great option in Copenhaguen.,Pillows could be more confortable.,"Great location, near to Copenhaguen attractions.",10.0,April 2024,"April 2, 2024",Small Double Room,2,Group,7.7,0,0,0,0,0,0,0,0,1,0
Exceptional,The bathroom from -1 level,Breakfast and rooms,10.0,March 2024,"March 31, 2024",Standard Double Room,1,Family,7.7,1,1,0,0,0,0,1,0,0,0
Weekend Stay,,"Brilliant location, friendly staff, really helpful, good selection for breakfast",10.0,March 2024,"March 25, 2024",Standard Twin Room,2,Group,7.7,0,0,0,0,1,0,1,0,1,0
Exceptional,The bathroom was small compared to the room itself.,The breakfast buffet had a big selection and the quality was very good. The location made it easy to access the centre of Copenhagen and the hotel was quiet.,10.0,March 2024,"March 25, 2024",Standard Double Room,3,Couple,7.7,0,1,0,0,0,0,1,0,1,0
"Great location, great staff, good breakfast",No slippers and hygiene sets,"Great location, great staff, good breakfast",10.0,March 2024,"March 17, 2024",Small Double Room,3,Couple,7.7,0,0,0,0,1,0,1,0,1,0
Excellent hotel with exceptional staff.,The room numbering system can be confusing but once you break the code it’s fine.,"The Comfort Hotel is centrally located, clean, quiet and the room was large for a European hotel.  The breakfast was very good.  The staff, especially Mikkel of the reception desk, were all very knowledgeable, friendly and provided great customer service.",10.0,March 2024,"March 3, 2024",Standard Double Room,2,Couple,7.7,1,1,0,0,1,0,1,0,1,0
Exceptional,I did not know about the hotel was not pay cash free organization. I could not to pay cash my stay.,"Facilities,breakfast,located.",10.0,February 2024,"March 3, 2024",Standard Triple Room,23,Family,7.7,0,0,1,0,0,0,1,0,0,0
Exceptional,,"Good location, very comfortable beds and the breakfast was excellent. The room was clean and lot of space",10.0,February 2024,"February 28, 2024",Standard Twin Room,3,Group,7.7,1,0,1,0,0,0,1,0,1,0
Exceptional,Cold,Strategic location,10.0,December 2023,"February 28, 2024",Standard Twin Room,2,Couple,7.7,0,0,0,0,0,0,0,0,1,0
SUPER TOP,,BREAKFAST AND LOCATION,10.0,December 2023,"February 25, 2024",Small Double Room,2,Couple,7.7,0,0,0,0,0,0,1,0,1,0
Amazing place and great breakfast!,That I only spent one night. I would love to have more time.,"The location is terrific, and the staff is amiable. The room was super nice, and the breakfast was excellent.",10.0,January 2024,"February 17, 2024",Small Double Room,1,Solo traveler,7.7,1,0,0,0,1,0,1,0,1,0
Exceptional,,Friendly staff,10.0,February 2024,"February 15, 2024",Standard Double Room,3,Solo traveler,7.7,0,0,0,0,1,0,0,0,0,0
A return visit in the future,,"Inviting, modern, well thought out. Room was excellent.",10.0,February 2024,"February 15, 2024",Standard Double Room,2,Solo traveler,7.7,1,0,0,0,0,0,0,0,0,0
An all round great stay - would definitely come again!,Would have benefit from a table / surface in the room to put somethings on.,"The communal spaces downstairs were great, room was wonderful and clean too",10.0,February 2024,"February 14, 2024",Small Double Room,2,Couple,7.7,1,1,1,0,0,0,0,0,0,0
This is how you get repeat customers..,Nothing...don't change anything....,Staff were very very helpful...gym was amazing...best breakfast buffet I've ever had at a hotel...great security ...,10.0,January 2024,"January 30, 2024",Small Double Room,1,Couple,7.7,0,0,1,0,1,0,1,0,0,0
Exceptional,,"Very nice place, located near the train station, easily walkable to the city center. Small but clean and comfortable rooms. Breakfast really convenient, lots of stuff to choose from - options for vegan / celiatic / dairy-free available too.",10.0,January 2024,"January 30, 2024",Small Double Room,5,Couple,7.7,1,0,0,0,0,0,1,0,1,0
A perfect holiday in a beautiful country.Copenhagen was a spectacular city .We will came back soon !,We didn t have a small fridge in the room.,"Location was perfect,10 minutes to Central Station.",10.0,January 2024,"January 25, 2024",Small Double Room,3,Family,7.7,0,1,0,0,0,0,0,0,1,0
Very comfortable stay in the city.,Nothing,Excellent choice at breakfast. Although the hotel was busy it was very quiet at night. Excellent location close to the train station.,10.0,January 2024,"January 20, 2024",Small Double Room,2,Couple,7.7,0,0,0,0,0,0,1,0,1,0
Exceptional,,Staff extremely helpful and friendly.  I really like them all at the front desk!!,10.0,December 2023,"January 11, 2024",Standard Twin Room,4,Family,7.7,0,0,0,0,1,0,0,0,0,0
"Great experience overall, highly recommended especially for longer trips","Pillows were a little small, I toss in my sleep and frequently woke due to my head falling off the pillow. Entrances (both the main revolving door and side door) were seemingly locked when I arrived at around midnight to check in, I had to be let in by a guest who was providentially stepping out.","Excellent hotel overall. Close to the station, Tivoli and Stroget. Excellent breakfast with selection of hot and cold items and fresh fruit. In-house self service laundry room is a huge plus for longer stays. Large lounge area with ample seating, Lidl supermarket right next door. No issues with noise or cleanliness.",10.0,January 2024,"January 10, 2024",Standard Double Room,4,Couple,7.7,1,0,1,0,1,0,1,0,1,0
Perfect place to stay,"Nothing really, everything was super good but the walls could be repainted to look better as the rest of the hotel. We really enjoyed our stay.","Amazing hotel. Modern, big and comfortable. The reception guys were lovely and the room is very spacious, toilet has a bath which is great. Breakfast is just incredible x lot of healthy options and the breakfast salon is very big ans well
decorated. i would come back for sure. location is near to everything.",10.0,January 2024,"January 7, 2024",Standard Double Room,2,Couple,7.7,1,0,1,0,0,0,1,0,1,0
"Lovely, cheap property in city centre",There were 2 separate beddings on king size bed which was a bit uncomfortable for a couple.,"Incredible location and the price - walking distance to all places you want to see in Copenhagen. Very nice, clean rooms - look exactly like on photos which is rare! There is Lidl right next to the hotel so you can get your essentials easily. Definitely recommend!",10.0,January 2024,"January 4, 2024",Small Double Room,2,Couple,7.7,1,1,0,0,0,0,0,0,1,0
Exceptional,We didn't really find something we didn't like. Maybe an extra pillow would be welcome. (Although they are available at the reception),"The breakfast excedeed our expectations. The room was great, with modern furniture.",10.0,December 2023,"January 4, 2024",Standard Double Room,2,Couple,7.7,1,0,0,0,0,0,1,0,0,0
Exceptional,it would be good if the bathroom had an extra towel for the floor,"great location for exploring the city, very good breakfast, friendly staff, bar on the ground floor",10.0,December 2023,"December 30, 2023",Small Double Room,4,Couple,7.7,0,1,1,1,1,0,1,0,1,0
Great place,,"Clean and nice room , close to city center , good breakfast and nice facilities also there is a lidl  just outside",10.0,December 2023,"December 29, 2023",Standard Double Room,3,Couple,7.7,1,0,1,0,0,0,1,0,1,0
Exceptional,-,Great location,10.0,December 2023,"December 18, 2023",Small Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,1,0
"Excellent value for money, based on normal Copenhagen hotel prices, in a great location",Nothing to dislike,"Excellent value for money based on normal Copenhagen hotel prices 

Great location 5 minutes from Metro 

Meat packing district is 15 minutes walk 

Great breakfast selection although you need to book an hour slot  which is no big deal",10.0,December 2023,"December 10, 2023",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,1,0,1,0
Short visit,"It was too hot for me in the room, and I didn't find anything to lower down the temperature, so I had troubles waking up in the night. No big deal, but if you like coldish rooms, keep in mind to ask about it upon arrival 😊","Staff was really charming! young, friendly, and helpful 👌 there is a small tenis table in the area where you can have a few drinks in the late hour. Parking in the same building, ofc paid extra. Good value for the money, definitely visiting again!",10.0,October 2023,"December 7, 2023",Small Double Room,1,Solo traveler,7.7,0,1,1,0,1,0,1,0,0,0
Exceptional,They dont provide slippers in the rooms!,"Location, breakfast.",10.0,December 2023,"December 7, 2023",Small Double Room,2,Family,7.7,0,1,0,0,0,0,1,0,1,0
Exceptional,,Breakfast,10.0,November 2023,"November 23, 2023",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,1,0,0,0
Exceptional,"All good. Mattress is a bit soft, but it's just a personal preference.","Everything was great. Close to the train station, quiet room, fantastic breakfast with choices of gluten-free and lactose free food. I would need two stomachs to try everything in the buffet!  Helpful staff.",10.0,November 2023,"November 6, 2023",Small Double Room,1,Couple,7.7,1,0,0,0,1,0,1,0,0,0
Great location and breakfasts.,Nothing,"Breakfast was very good with lots of choice. Very well located, near the central station and walking distance of central Copenhagen",10.0,October 2023,"October 11, 2023",Standard Double Room,4,Couple,7.7,0,0,0,0,0,0,1,0,1,0
Exceptional,The desk was a bit narrow. If you want teleworking it's not the most comfortable one. But you can do it in the share space downstairs.,Everything looked super nice and clean. The room was very spacious and comfortable. The breakfast was amazing.,10.0,October 2023,"October 11, 2023",Small Double Room,1,Solo traveler,7.7,1,0,1,1,0,0,1,0,0,0
Exceptional,The overall city is expensive.,"Perfect!!!
Couldn't be better. 
We had 3 entire days there. The city is outstanding. 
The hotel room is simple but comfortable. The breakfast is a must. Has a little bit of everything, very fresh and delicious. 
The staff were very friendly as well. I'd like to leave my special thanks to Albin at the reception. He was exceptional with us, very gentle and kind.",10.0,September 2023,"September 29, 2023",Small Double Room,3,Couple,7.7,1,0,0,0,1,0,1,0,0,0
The perfect hotel for your stay in Copenhagen.,The automatic revolving door at the entrance can be intimidating when you have luggage. It got stuck on our suitcase.,Perfect location one block from Tivoli Gardens and within walking distance to museums. Exceptionally large selection at breakfast. Very clean and comfortable.,10.0,August 2023,"September 19, 2023",Standard Twin Room,2,Couple,7.7,1,0,0,0,0,0,1,0,1,0
Very good stay,,Very clean room and tasty breakfast. Close to city centre.,10.0,September 2023,"September 15, 2023",Small Double Room,1,Couple,7.7,1,0,0,0,0,0,1,0,0,0
Exceptional,,"Value for money, excellent location, everything near by and the staff polite and helpful especially Jonas at reception. 
Great breakfast and for smokers very nice terrace. We enjoyed our stay a lot.",10.0,September 2023,"September 14, 2023",Standard Double Room,4,Couple,7.7,0,0,0,0,1,0,1,0,1,0
Exceptional,,"The staff was so nice, the location was great and the facilities and room was nice aswell. Would 10/10 recommend anyone to come and visit this hotel. The staff was so great!!!",10.0,September 2023,"September 13, 2023",Standard Twin Room,1,Couple,7.7,1,0,1,0,1,0,0,0,1,0
Exceptional,,"Great location close to the metro station, friendly staff, clean room, comfortable bed, amazing breakfast.",10.0,September 2023,"September 12, 2023",Small Double Room,1,Solo traveler,7.7,1,0,0,0,1,0,1,0,1,0
Exceptional,,Everything. Nothing's there to not to like.,10.0,September 2023,"September 9, 2023",Standard Twin Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Exceptional,Nothing,Everything. That hotel was stunning.,10.0,August 2023,"August 30, 2023",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Exceptional,,Every things perfect,10.0,August 2023,"August 30, 2023",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
I like everything about the hotel.,,Everything,10.0,August 2023,"August 25, 2023",Standard Double Room,3,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Exceptional,,"Great location, the team was super nice. Good value for money.",10.0,August 2023,"August 21, 2023",Standard Double Room,4,Couple,7.7,0,0,0,0,0,0,0,0,1,0
Exceptional,Nothing,"Notning we didnt like, everything was good, inspite of the small room, we liked the silence in the hotel, exelent breskfat and a  very friendly staff. Thanks a lot for everytning.",10.0,July 2023,"August 21, 2023",Small Double Room,2,Couple,7.7,1,0,0,0,1,0,0,0,0,0
Exceptional,"It is a bit confusing to find your room at first, since the property is really big with many rooms and the numbering of the rooms is not as logical as it could be.",It is really great hotel for its price. The property is really big with amazing atrium and awesome breakfast. The rooms are clean and the personal is very helpful. I would recommend to stay in this hotel to anybody.,10.0,August 2023,"August 17, 2023",Standard Double Room,1,Couple,7.7,1,1,0,0,1,0,1,0,0,0
Exceptional,,"Breakfast was a bonus and table tennis fun. Central location.
Clean and friendly. A very pleasant stay.",10.0,August 2023,"August 15, 2023",Standard Triple Room,3,Group,7.7,1,0,0,0,1,0,1,0,1,0
Overall it was nice,The bed was not different than a tramboline. Couldnt get a proper sleep,Location and facility was nice. Also the staff was friendly and kind,6.0,July 2023,"August 7, 2023",Small Double Room,3,Family,7.7,0,1,1,0,1,0,0,0,1,0
Great breakfast,Nothing all ok,Excellent breakfast! Spotlessly clean and comfortable.  Room compact but perfect for long weekend,10.0,July 2023,"August 4, 2023",Small Double Room,3,Couple,7.7,1,0,0,0,0,0,1,0,0,0
Fantastic hotel,,"Breakfast was fantastic, great choice.  Location was 4 min walk from Tivoli and central train station.  Nice clean hotel.  Will be using same hotel next time we are going to Copenhangen.",10.0,July 2023,"August 2, 2023",Small Double Room,5,Couple,7.7,1,0,0,0,0,0,1,0,1,0
Exceptional,Tea facilities in the room.,"The breakfast is good; plenty of space so not crowded.
The check-in is easy and quick and the staff is friendly.
The room was very clean and a really good size.",10.0,July 2023,"July 31, 2023",Standard Double Room,1,Solo traveler,7.7,1,1,1,1,1,0,1,0,0,0
Exceptional,,"Location,
Breakfast",10.0,July 2023,"July 17, 2023",Small Double Room,2,Couple,7.7,0,0,0,0,0,0,1,0,1,0
very good hotel,,"Only pros:
delecious breakfast
good gym
good location
quiet rooms",10.0,May 2023,"June 3, 2023",Standard Double Room,4,Couple,7.7,1,0,1,0,0,0,1,0,1,0
great location and value,,"locations and facilities, friendly staff",10.0,May 2023,"May 30, 2023",Small Double Room,1,Couple,7.7,0,0,1,0,1,0,0,0,1,0
Exceptional,,"Centrally located hotel, in walking distance from the Central Railway Station and Tivoli. Delicious breakfast, helpful and friendly staff.",10.0,May 2023,"May 23, 2023",Standard Double Room,4,Family,7.7,0,0,0,0,1,0,1,0,1,0
Fantastic stay,,Great staff and loved the bar area / barception!,10.0,May 2023,"May 9, 2023",Standard Twin Room,3,Family,7.7,0,0,1,0,1,0,0,0,0,0
Amazing place close to the center!,,"nice people, gym and rooms. close to the center and central station",10.0,April 2023,"April 19, 2023",Small Double Room,2,Solo traveler,7.7,1,0,1,0,0,0,0,0,1,0
Exceptional,,"Good location, excellent breakfast, friendly staff, and a clean room.",10.0,March 2023,"April 8, 2023",Small Double Room,1,Group,7.7,1,0,0,0,1,0,1,0,1,0
modern hotel with good facilities and closeness to every major thing in copenhagen was brilliant,it was perfect,how close it was to the city and central station,10.0,January 2023,"January 14, 2023",Small Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,1,0
It’s a perfect place to stay when in Copenhagen!,,"The location is perfect! The Barception area is cozy and the breakfast is a good value.
I have stayed here four times in the last 18 months. It is a good value and the rooms are quiet and clean.",10.0,December 2022,"December 29, 2022",Standard Double Room,1,Solo traveler,7.7,1,0,1,0,0,0,1,0,1,0
Exceptional,,"Staff really accommodating for an early check in 
And recommending things to do 
Would 10/10 recommend this hotel",10.0,December 2022,"December 20, 2022",Standard Double Room,3,Couple,7.7,0,0,0,0,1,0,0,0,0,0
na,na,the breakfast was exceptional,10.0,December 2022,"December 15, 2022",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,1,0,0,0
Exceptional,Everything was perfect,,10.0,December 2022,"December 14, 2022",Small Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Exceptional,,"Have stayed here quite a few times over the years, more often when it was a First Choice hotel. Excellent location  great staff.",10.0,November 2022,"November 30, 2022",Small Double Room,1,Solo traveler,7.7,0,0,0,0,1,0,0,0,1,0
Copenhagen Bliss..,,Lovely staff and facilities..,10.0,October 2022,"October 5, 2022",Standard Twin Room,3,Couple,7.7,0,0,1,0,1,0,0,0,0,0
Modern hotel with great location. Great breakfast. Clean rooms.,Nothing,"Everything! Location, rooms, restaurant! Conditioner.",10.0,July 2022,"August 22, 2022",Standard Double Room,2,Family,7.7,1,0,0,0,0,0,1,0,1,0
perfect size room and amazing staff,I wish there had been a little more storage for clothes etc,"friendly staff, lovely big rooms and very comfortable",10.0,August 2022,"August 18, 2022",Small Double Room,4,Couple,7.7,1,0,0,0,1,0,0,0,0,0
I recommend it,,I liked it all,10.0,July 2022,"July 12, 2022",Small Double Room,3,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
I stay at this hotel every time I go to Copenhagen. It is my home away from home😊,,The location is excellent! The barception area is a relaxing place to sit and have a drink. The main train station and Metro are just around the corner making it easy to get anywhere in the greater Copenhagen area in minutes.,10.0,July 2022,"July 12, 2022",Small Double Room,2,Solo traveler,7.7,0,0,1,0,0,0,1,0,1,0
Exceptional,Nothing,Staff very friendly and welcoming also very helpful,10.0,July 2022,"July 12, 2022",Standard Double Room,4,Family,7.7,0,0,0,0,1,0,0,0,0,0
Enjoyable stay!,It’s very basic but that’s okay for a short stay.,Great location. Clean. Friendly staff. Super smooth self check in (but staff are there to help if needed). A very nice and easy stay.,10.0,July 2022,"July 10, 2022",Small Double Room,1,Solo traveler,7.7,1,0,0,0,1,0,0,0,1,0
"Well situated near Tivoli, central station and dozens of dinning and shopping establishments.",The beds only come with a single smaller pillow but you can ask for more.,"Very close to the central station (3-5 minutes by foot) The decor was fun, modern and bright. 

The staff was very helpful with any questions we had.",10.0,May 2022,"May 21, 2022",Standard Twin Room,3,Couple,7.7,0,1,0,0,1,0,0,0,1,0
Exceptional,,Friendly and helpful staff. They went above and beyond to help us.,10.0,May 2022,"May 14, 2022",Small Double Room,1,Couple,7.7,0,0,0,0,1,0,0,0,0,0
Great place in City Center,Not that I can think,"Self check-in service
Breakfast 
Rooms are neat and clean
Lot of space to sit back and do meetings in open
Accessibility",10.0,March 2022,"April 21, 2022",Small Double Room,3,Solo traveler,7.7,1,0,1,0,1,0,1,0,0,0
Copahagen weekend,Cant say anything negative except maybe have more halal options for the breakfast buffet and maybe change options each day?,"The location was perfect it was close to all the important tourist place, city centre and most  importantly the train station 🚉 this made our journey to airport and Malmo easier.",10.0,March 2022,"April 17, 2022",Standard Twin Room,3,Group,7.7,0,0,0,0,0,0,0,1,1,0
