Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Great location near airport bus an old town - highly recommended.,Only thing I can think of is that I missed more fresh food at brekfast.,"The room was spacious, clean and functional. Bed was fine, bathroom clean and modern. The overall ambiance of the hotel is friendly and inviting. Breakfast great. I would stay here again at any time.",9.0,December 2022,"February 6, 2023",Riverside Double or Twin Room,3,Solo traveler,8.7,1,0,1,0,1,0,1,1,0,0
Wonderful,"Online check-in sought too much information. The form asked for names, addresses, passport issue and expiry dates, citizenship, state of residence, phone numbers and email addresses, etc, for all guests, including children! This is excessive.","Large, comfortable room with river view. Great selection of food at breakfast.",9.0,February 2023,"February 4, 2023",Riverside Deluxe Room,3,Family,8.7,1,0,0,0,0,1,1,0,1,0
Exceptional,sauna must be more hot 😅,SPA 😃👍👍,10.0,February 2023,"February 3, 2023",Standard Single Room,2,Solo traveler,8.7,0,0,1,0,0,0,0,0,0,0
Excellent location,"We had one triple room and the little sofa bed was not too great, quite uncomfortable. There was some mold visible in the bathroom under the sealant silicon, not terrible, but could be improved for sure. Other then that nothing to report.","The hotel is in excellent location, if the room is towards the river the view is very nice. Good breakfast, nice SPA area. Clean and tidy.",9.0,January 2023,"February 1, 2023",Standard Room with Daily Spa Access,1,Group,8.7,1,1,1,0,0,0,1,0,1,0
Very nice experience,The bath is a bit small,The rooms was clean with a spectacular view,9.0,January 2023,"January 31, 2023",Riverside Double or Twin Room,3,Family,8.7,1,0,0,0,0,0,0,0,1,0
Exceptional,,"Cozy rooms, very good breakfast.",10.0,January 2023,"January 28, 2023",Standard Double or Twin Room,1,Family,8.7,1,0,0,0,0,0,1,0,0,0
Good experience,Shower pressure was shockingly bad.,"Excellent location in oldtown. Delicious breakfast and quite huge offer.
Huge room with comfy bed.",8.0,January 2023,"January 24, 2023",Standard Double or Twin Room,1,Couple,8.7,1,1,0,0,0,0,1,0,1,0
Comfortable stay at the heart of Riga. Cozy little SPA for variety.,,"I have been at the Riverside Hotel before and now spending the New Years Eve there was another great experience. The WellTon RIverside Hotel is a good choice for couple of main reasons. First, it has a nice SPA, which is a good variety to your stay at the heart of Riga. Second, you can get everywhere on foot from the hotel. 

This time I discovered, that the hotel has a very nice rooftop terrace on the last floor. Really beautiful panoramic view from there.",9.0,January 2023,"January 21, 2023",Standard Room with Daily Spa Access,3,Solo traveler,8.7,0,0,1,0,0,0,0,0,1,0
I like it,"With kids in SPA area you can go until 18.00, we came to SPA after flight at 17.20, so we had only 40 minutes in spa and no deal with reception about more time.","Perfect breakfast, comfortable bed, nice spa.",9.0,January 2023,"January 20, 2023",Standard Room with Daily Spa Access,1,Family,8.7,1,0,1,1,0,0,1,0,0,0
"bookable private spa, nice location","when doing check in, the hotel wanted to charge extra because were staying 2 people in each double room. the booking was for 2 double bedrooms. after talking with Booking customer service the price went back to the original price on the reservation.","breakfast, location",8.0,January 2023,"January 19, 2023",Standard Double or Twin Room,1,Group,8.7,0,1,0,0,0,1,1,0,1,0
Very Good,20euro entry into swimming pool for accomodated customers. Too cold room at Night. Not possible to adjust temperature,Very clean hotel with great location,8.0,January 2023,"January 19, 2023",Standard Single Room,2,Solo traveler,8.7,1,1,0,1,0,0,0,0,1,0
Wonderful,Didn't like that there was no space for my helicopter.,Breakfast big selection of breakfast 😋,9.0,December 2022,"January 13, 2023",Standard Room with Daily Spa Access,1,Couple,8.7,0,0,0,1,0,0,1,0,0,0
Great place to stay for a weekend trip to Riga,,"Great offers, very nice SPA area",8.0,December 2022,"January 9, 2023",Superior Double or Twin Room,3,Family,8.7,0,0,1,0,0,0,0,0,0,0
Very Good,The spa was ok but not very cosy.,"Fresh room that was big and comfy. Breakfast was way over expectations. Lots of options and fresh pancakes, waffles and other hot options. The hotel is just a 5 minute walk away from Old Town. Take the bus from the airport, it stops near from the hotel. Spa is also OK",8.0,January 2023,"January 8, 2023",Standard Double or Twin Room,3,Couple,8.7,1,0,1,1,0,0,1,0,0,0
Wonderful,,They make special requests for my birthday and was nice ☺️,9.0,January 2023,"January 8, 2023",Standard Double or Twin Room,1,Couple,8.7,0,0,0,0,0,0,0,0,0,0
Modern comfortable hotel with lots of positives but some attention required in some key areas.,"Bit of an issue with frequency of room cleaning which resulted in us having to complain twice.  We ended up having to ask for clean towels and loo roll and putting our full bins outside our room to be emptied.  Reception rang us and offered us a bottle of ‘Champagne’ to apologise but it was  v cheap fizzy sweet wine which they gave us.  Nice gesture on the surface but just annoyed us further tbh and we returned it. You can’t charge food or spa costs to your room so you need to always have your bank card with you.  People in other reviews have raved about breakfast- we thought it was quite average tbh, super busy and difficult to get a seat.   Also butter at the bread/toasting station is served from a communal jar so lots of people touching the wooden spreader - put us off having any so we didn’t enjoy toast. 
Lady in reception booked us a table in the medieval restaurant but when we turned up the restaurant was closed - turns out it’s been closed since the Covid pandemic. This flummoxed us. 
On our last night we ate from room service.   Vegetables were raw - weird and not enjoyable as a chicken accompaniment. 
No milk in room gif having with tea/coffee.","Location perfect for walking everywhere we wanted to go.  Spa was enjoyable with nice treatments.  Our room overlooked the river which was really lovely - we enjoyed a glorious sunset view and.  Decent sized minibar fridge in the room and well stocked initially but not replenished. Hotel and room was very nicely decorated and bed comfortable - we had good sleeps.  One thing - the room was super warm so we had to open the window so a bit noisy from traffic.  This didn’t bother us but might others. 
Room had a bath with a shower above.   The water pressure was pretty good and water always hot. Good clothes storage space with adequate hangers and shelving.   Cases fit under the bed when opened out.",8.0,January 2023,"January 8, 2023",Riverside Double or Twin Room,6,Couple,8.7,1,1,1,1,0,1,0,1,1,1
"Nice weekend stay, negatives can be easily improved","At the checkin we spent 15 minutes standing in a line, we were told it is a regular situation on Fridays. to be fair all desks were working, but starting a relaxing weekend from standing in a line in front of the rotating door was not nice, a ticketing system would be a huge improvement.
Tap water smells of chlorine, there is no fee drinking water in the room provided by hotel, and the only option from a mini bar is 0,3 bottle for 2 EUR (there is 1 bottle per room). So it is best to have drinking water with you.","Great view from the riverside room, good SPA area, great breakfast.",8.0,January 2023,"January 7, 2023",Riverside Room with Daily SPA access,1,Couple,8.7,1,1,1,0,0,0,1,1,1,0
Wonderful,prices for drinks,everythink,9.0,January 2023,"January 7, 2023",Superior Double or Twin Room,4,Couple,8.7,0,0,0,0,0,0,0,1,0,0
"I'd say the hotel is OK, with really good beds, great food in breakfast and bad breakfast experience","There where really crowded during breakfast. We had to chase free table, cause there where lot of people waiting while some table will free up and took free tables even before waitress managed to clean it up.","What I liked, in short - bad, central location and food in breakfast.",8.0,January 2023,"January 7, 2023",Standard Room with Daily Spa Access,1,Couple,8.7,0,1,0,1,0,0,1,1,1,0
We liked it!,Surprisingly one our room beds was a little damaged - just in the middle of the night it just collapsed.,"Location is awesome - just few  steps from old town centre. Very good breakfast, nice cozy rooms. Nearby could be found several restaurants.",10.0,January 2023,"January 6, 2023",Riverside Deluxe Room,1,Family,8.7,1,1,0,0,0,0,1,0,1,0
Great location with long check in lines,"The big negative was check in... It took nearly 45 minutes to check in. At all times there was a long cue of guests and no one was happy. After an hour there was still a long cue and even after that there still was a long cue. At all times 3 attendants worked 3 different stations, but it just took forever to book each client.","The location is great. Also the spa pool was really nice, however the 2 out of 3 saunas were cold. Maybe because it was still early in the morning.",8.0,December 2022,"January 4, 2023",Riverside Room with Daily SPA access,1,Couple,8.7,0,0,1,0,0,0,0,0,1,0
Great Hotel but not SPA,The SPA and coordination between spa and hotel could use some work - also the spa is a bit dissapointing and not what we expected,"The room and the facilities were great, very lovely breakfast and bathroom",9.0,December 2022,"January 3, 2023",Standard Double or Twin Room,2,Couple,8.7,1,0,1,1,0,0,1,0,0,0
Decent stay at the border of the old town of Riga,The air conditioning/heating is not up to modern standards. Window isolation (both sound and heat proofing) is of low quality.,Decent sized breakfast and room.,8.0,December 2022,"December 29, 2022",Riverside Double or Twin Room,3,Couple,8.7,1,1,0,0,0,0,1,0,0,0
Good location,"It was cold inside,  there were two single beds instead of one big bed.",Clean and best location,9.0,December 2022,"December 27, 2022",Standard Double or Twin Room,3,Couple,8.7,1,1,0,0,0,0,0,0,1,0
Main things were good,"- Feels like 100% of guests are Russians. 
- Terrible black mould on the bathtab. 
- Ventelation pipe above the bed. Only 2 nights after we discovered from where the wind was blowing but we were already sick.
- Music pounding somewhere downstairs the whole night, even on Christmas. 
- Heating is regulated centrally, you can't really go higher than what they set. 
- Phone in the room didnt work (room 509).","+ Great location
+ Great breakfast
+ Floor heating in the bathroom
+ Room design",8.0,December 2022,"December 26, 2022",Riverside Double or Twin Room,3,Family,8.7,1,1,0,0,0,0,1,0,1,0
"Nice place, great breakfast, dog was well recieved","Spa was ok, was expecting more... a bar and maybe more choices, but it was very clean and probably perfect if you have kids. Spa is quite expensive, 20e per person and it's only one time access so if you want to go to sauna morning and evening, that's already 40e ...","Very good breakfast, nice and quiet room, parking lot was very close to the hotel so don't worry about it. Lobby bar has good drinks and food so don't skip it. Bartender was a bit sour but who knows...maybe had a bad day. Christmas market and old town close, very nice walk.",8.0,December 2022,"December 25, 2022",Standard Double or Twin Room,3,Couple,8.7,1,1,1,1,0,0,1,0,1,0
Very Good,"Pay 20 euro to use pool.
Reception staff who checked us in has no personality or her colleagues on Sunday.",Good location and good facilities.,8.0,December 2022,"December 20, 2022",Riverside Double or Twin Room,2,Family,8.7,0,0,1,0,0,1,0,0,1,0
Wonderful,Some of the staff were a bit rude but this may have been a transaction thing,The hotel was very central and had great amenities and selection of foods in the restaurants our room was great size only fault the 3rd bed was very uncomfortable for the 2 nights mattress is extremely thin,9.0,December 2022,"December 15, 2022",Superior Double or Twin Room,2,Family,8.7,1,0,0,0,0,1,1,0,1,0
Very Good,Bit basic,Location was good.    The hotel is not as luxurious as others further out  from the centre but the spa area is good .,8.0,December 2022,"December 4, 2022",Standard Single Room,3,Solo traveler,8.7,0,0,1,0,0,0,0,0,1,0
Fine hotel.,,"Huge breakfast menu, was surprised :)",9.0,November 2022,"November 29, 2022",Standard Double or Twin Room,1,Couple,8.7,0,0,0,0,0,0,1,0,0,0
"Cozy place, nice SPA.",No towel dryer in the bathroom. There was coming cold inside from the windows.,"Size of room, SPA.",8.0,November 2022,"November 26, 2022",Superior Double or Twin Room,1,Family,8.7,1,1,1,1,0,0,0,0,0,0
Excellent location - on edge of old town. Great breakfast buffet.,,"Very comfortable - and spacious room. Good temperature in room. Excellent bathroom - complete with bath and shower. 

Great breakfast buffet.

Excellent location - on edge of old town - and just a short distance from bus stop - for Nos 22 bus to airport.

Helpful and friendly staff.

An ideal hotel for a visit to Riga.",10.0,November 2022,"November 25, 2022",Superior Double or Twin Room,2,Family,8.7,1,0,1,0,1,0,1,0,1,0
comfort yet annoyed,"the check in process. 

a few days before the stay I was asked to do a online check in. which I promptly completed. 

yet, on the actual day of check in, I stood in a queue for 40 mins to do my check in and get the keys. 

after a 40 mins long queue, I was still told, my room isn’t ready. 

I mean, this isn’t acceptable. the check-in time is 3. wait in line for 40 mins and get to know your room isn’t ready? 

unacceptable.","the property is well maintained and is at a good location. 

easy to commute to most attractions for a tourist.",8.0,November 2022,"November 25, 2022",Riverside Double or Twin Room,2,Group,8.7,0,1,0,0,0,0,0,0,1,0
I will stay there again.,,"Good location, clean and nice spa, friendly stuff.",8.0,September 2022,"November 25, 2022",Standard Double or Twin Room,3,Couple,8.7,1,0,1,0,1,0,0,0,1,0
Very Good,Too many people at breakfast area.,Liked the spa area. Very good location.,8.0,October 2022,"November 23, 2022",Riverside Double or Twin Room,2,Family,8.7,0,0,1,0,0,0,0,1,1,0
Wonderful,,Just amazing location and breakfast was just the best I had seen. Spa also was very nice just sometimes too many people. Definitely hotel you want come back :),9.0,November 2022,"November 20, 2022",Standard Room with Daily Spa Access,3,Group,8.7,0,0,1,0,0,0,1,0,1,0
Very Good,"Paid for spa access, to be told could only have 2 hr slot to use two and gym etc, and then that had to be when available, which was only at 13:30, so right in middle of day.","Staff very nice, hotel clean and we'll kept",8.0,November 2022,"November 20, 2022",Riverside Room with Daily SPA access,2,Couple,8.7,1,0,0,1,1,0,0,0,0,0
"Nice location, poor noise insulation",The noise of traffic was considerable but tolerable on the 7th floor. The hotel rents out the 8th floor premises for private functions and be aware that loud noise from the parties can be heard in the floor below until 10-11 pm. Pack earplugs. The spa is not included and visit to the spa must be booked in advance.,The river view was amazing from the Riverside double room. The breakfast was amazing and included also some local flavours. The location was conveniently close to the old town and the long distance bus terminal.,8.0,October 2022,"November 15, 2022",Riverside Double or Twin Room,2,Family,8.7,1,0,0,1,0,0,1,0,1,0
Wonderful,"Emails/messages coming to booking.com that were like spam. Really hard to read, in multiple language and same things over and over in several messages. Spa treatment booking not going through and after the holiday I get the confirmation to have a massage in a day long passed...","We had nice corner room with two direction windows, even if not river view was still nice. Breakfast was Id say 8,5, nothing special but good overall. Person frying eggs and different pancakes was nice plus. The SPA staff was really nice and helpful. Also the relaxing massage we took was good.",9.0,November 2022,"November 14, 2022",Standard Room with Daily Spa Access,4,Couple,8.7,1,0,1,1,1,0,1,0,1,0
Good option for central stay,"There was a mix up with my massage slot, which was dissapointing, however the staff were able to solve it by offering me an alternative the next day. However, note, the spa entrance is at an additional cost and not included in the room rate. 
The spa area was busy at the weekend (understandable) and there were kids diving and jumping in the pool which wasn't really very relaxing for other guests.","I liked the location of the hotel. Also the facilities were nice, such as the sauna, spa and pool. Also they offer good services such as massages. The breakfast was nice and the room was spacious and clean.",8.0,November 2022,"November 7, 2022",Standard Single Room,1,Solo traveler,8.7,1,1,1,1,1,1,1,0,1,0
"Hotel perfect, parking not so",No private parking. However by the right side of hotel is private parking with security and costs 15 Eur per 24 hrs. On weekends it costs 40 Eur per 24 hrs. As we talking about Riga this parking fee seems absolutely overrated.,"Very beautiful and clean room. Perfect location. We had to leave at 5 am so staff prepared us breakfast bags, that were really delicious and included different kind of foods.",10.0,November 2022,"November 7, 2022",Standard Double or Twin Room,1,Couple,8.7,1,0,0,1,1,0,1,0,1,0
Very Good,Viskas buvo puiku,"Hotel is in very good place, breakfast was amazing. Good personal. Everything was good.",8.0,November 2022,"November 7, 2022",Standard Room with Daily Spa Access,1,Couple,8.7,0,0,0,0,0,0,1,0,0,0
Very Good,"receptionist was a little rude, very annoying that it’s not clear Pool is not Included","clean, breakfast was good",8.0,October 2022,"November 6, 2022",Riverside Double or Twin Room,5,Group,8.7,1,0,0,0,0,0,1,0,0,0
great location and overall great hotel,breakfast wasn’t great,looks good and was clean,9.0,November 2022,"November 4, 2022",Standard Double or Twin Room,3,Couple,8.7,1,0,0,0,0,0,0,1,0,0
Perfect location and great facilities,I booked my hotel at night and had to check in earlier. They charged me for the late check-in more than I paid for one day there.,"I always choose this hotel when I travel to Riga. Its location is perfect in the very city center on the river Daugava. Getting a room with a bridge view makes my time in the hotel even better. I love their breakfast and SPA area. The beds are super comfy, the rooms are very clean.",9.0,October 2022,"October 31, 2022",Standard Double or Twin Room,3,Couple,8.7,1,0,1,0,0,0,1,0,1,0
Very Good,The spa was nice but expensive especially considering it was quite crowded and allowed children. Not the luxurious relaxing experience that we were expecting,"Good hotel in an excellent location, would recommend and stay again",8.0,October 2022,"October 30, 2022",Standard Double or Twin Room,4,Couple,8.7,0,0,0,1,0,0,0,0,1,0
Very Good,Advance booking for Spa which is unusual.A spa hotel means an available Spa for guests. They should mention clearly in the description of the hotel that Spa must be booked a week before traveling. busy restaurant during breakfast which sometimes cannot find a table.,Just met the standard requirement.,8.0,August 2022,"October 20, 2022",Standard Double or Twin Room,2,Solo traveler,8.7,0,0,0,1,0,0,0,1,0,0
A Stay for interesting people,There was no heating in the room.,"I liked the stuff, Spa zone, breakfast, design, riverside view and room size.",9.0,October 2022,"October 17, 2022",Riverside Room with Daily SPA access,1,Family,8.7,1,1,1,0,0,0,1,0,1,0
Very Good,Not very satisfied because we book for a room with view on the river and it was not.,All was good for us.,8.0,October 2022,"October 14, 2022",Standard Room with Daily Spa Access,3,Couple,8.7,0,1,0,0,0,0,0,0,0,1
Very Good,"The rooms were not cleaned well on every day. Somedays it was good somedays, the toilet rolls weren't replaced, used cups not removed and so on...",Location. Good breakfast. Attentive staff.,8.0,October 2022,"October 12, 2022",Superior Double or Twin Room,5,Family,8.7,0,1,0,0,1,0,1,0,1,0
Exceptional,"Need to pay extra 18€(1 person 1.5h)  for swimming pool,jacuzzi and 2 saunas. I believe that it's the way too expensive for it.","Room's are tidy, staff is friendly, location is perfect.",10.0,October 2022,"October 9, 2022",Standard Single Room,1,Family,8.7,1,0,0,1,1,0,0,0,1,0
Very Good,Spa department was only for 90 minutes,Breakfast was really good,8.0,October 2022,"October 7, 2022",Standard Double or Twin Room,4,Couple,8.7,0,0,0,1,0,0,1,0,0,0
very good,I don’t like that on the double beds there is two duvets instead of just one big one,"look location. 
clean and tidy
comfortable bed
good shower
this is my third stay in this wellton",10.0,October 2022,"October 6, 2022",Standard Single Room,1,Group,8.7,1,1,0,0,0,0,0,0,1,0
A nice place to stay.,The top restaurant was closed,Nice spa,8.0,October 2022,"October 6, 2022",Family Room,3,Family,8.7,0,0,1,0,0,0,0,1,0,0
Nice stay in Riga,,"We stayed at the Wellton Riverside after being at the Wellton Spa Hotel in Riga (which we liked more). It is a nice hotel, a little outside the heart of the center and by the river. Our first room had a view to the river but had a leaking sink so we were moved to another room with a view to a neighboring building. Breakfast was great - waffles, egg chef, pancakes, porridge, fruits, and more. Nice breakfast room too, very green with plants and made to look larger due to mirror walls. Very cool. The hotel restaurant was pleasant and very comfortable with endearing staff.",8.0,September 2022,"October 5, 2022",Standard Double or Twin Room,1,Couple,8.7,1,0,1,0,1,0,1,0,1,0
Very good.,Spa not in room rate,"Breakfast choice excellent, location great, comfortable room.",8.0,October 2022,"October 4, 2022",Standard Double or Twin Room,3,Group,8.7,1,1,0,1,0,0,1,0,1,0
A nice centrally located hotel,"Although I completed the online check-in before I arrived, I still had to go through the normal check-in process at reception.  Another guest was complaining to reception that someone was in their room.  This should not happen in a hotel of this standard although the receptionist did handle the situation very well.",The hotel is centrally located and had all the facilities which we needed.  The breakfast selection was excellent.,8.0,September 2022,"October 3, 2022",Standard Double or Twin Room,1,Group,8.7,0,1,1,0,0,0,1,0,1,0
A few things to improve to make it perfect experience.,"Wi-Fi signal not good in my room (7th floor). That was my main issue I would say.
Steps noise was coming from above, up to 4 am the first night.
Mistake in my check in (I was given room number and key to an already occupied room!","Nice and large room, with good equipment. Great breakfast and large time range of availability, Polite and helpful staff in every area.",8.0,September 2022,"September 29, 2022",Riverside Double or Twin Room,3,Solo traveler,8.7,1,1,0,1,1,0,1,0,0,0
"Nice hotel, great spa, good location","Staff quite miserable, but then nobody in Latvia really seems to smile. Im not sure why they frown at you instead of smiling. They need hospitality and customer service training. That said, we had a great time. Breakfast could be a bit better quality, chicken nuggets? No thanks! 
The single beds in twin rooms are very small i.e. not very wide","The location is perfect, the rooms are good, overall its to a good spec. The spa was excellent. Id highly recommend.",9.0,September 2022,"September 28, 2022",Standard Room with Daily Spa Access,3,Couple,8.7,1,1,1,0,0,1,0,1,1,0
nice stay with things taken care of,,"the receptionist made a lot possible her name started with an l
massage by kristiana was also very good",8.0,August 2022,"September 27, 2022",Superior Double or Twin Room,3,Group,8.7,0,0,0,0,1,0,0,0,0,0
Good value for money,Wi-Fi was spotty,"I booked a room with a view to the river and was a bit worried about the noise that a busy street between the hotel and the river might cause, but sound isolation was good enough to cancel most of that noise.
The room itself was quite large, bright, with everything you might expect from a 4-star hotel.
Location is great, steps away from the old town.
The breakfast! The breakfast was amazing! Large selection, everything is fresh, eggs, pancakes and waffles are prepared right there in the breakfast hall. Everything I tried was tasty. Even coffee from the machine!
There were a couple of small hiccups during our stay, but staff solved everything promptly so I'm adding this as a plus.",9.0,September 2022,"September 25, 2022",Riverside Deluxe Room,4,Family,8.7,1,0,0,0,1,0,1,0,1,0
Wonderful,The last time our room was much more brighter.,"Our second, but not last stay here! 
One of the best choice to stay in Riga (everything is close from here).",9.0,September 2022,"September 22, 2022",Standard Double or Twin Room,2,Couple,8.7,0,1,0,0,0,0,0,0,0,0
overall good stay with good opportunities to relax at the hotel facilities and enjoy old Riga as it is walking distance,was not impressed with my massage at the spa.,excellent spa facilities. Amazing breakfast selection.,8.0,September 2022,"September 17, 2022",Standard Single Room,1,Solo traveler,8.7,0,0,1,1,0,0,1,0,0,0
very good,nothing,superb Location,10.0,September 2022,"September 17, 2022",Standard Single Room,4,Solo traveler,8.7,0,0,0,0,0,0,0,0,1,0
all great except the mistake for spa reservation. big thanks for toothbrushes on rooms and comfy beds!:),"staff forgot to tell that spa with kids is open only till 6am and somehow put in reservation only for 2 persons, like if they cant see in our reservation we have a 2year old son. which makes us 3 persons
it was a big bummer.","i asked for a little note in room and stuff made it perfect and added candy, it was such lovely gesture.",8.0,September 2022,"September 11, 2022",Superior Double or Twin Room,1,Family,8.7,1,0,0,1,0,1,0,0,0,0
Great experience,"I would prefer double blanket/duvet for double bed,the view from the window wasn't nice it was facing back of the building","Great experience, clean,friendly and welcoming staff",10.0,September 2022,"September 9, 2022",Family Room,2,Family,8.7,1,1,0,1,1,0,0,0,0,1
thanks.,"For room not provided drinker water. Pay deposit 50 EUR for any use of bar in the room. Why this pay before I didn't understood. Better to pay during check-our, if use bar.","Room cleaned very good, nice breakfast very good, good location. Lobby small but very comfortable. Has place, room for keeping additional baggage.",8.0,September 2022,"September 8, 2022",Standard Double or Twin Room,5,Family,8.7,1,1,1,0,0,0,1,1,1,0
Very Good,"Dirty ventilation grate in the room, we can't use air conditioner","Location, friendly staff",8.0,August 2022,"August 31, 2022",Riverside Double or Twin Room,1,Couple,8.7,0,1,0,0,1,0,0,0,1,0
Wonderful,,"Perfect location, just beside the old town. The room was cozy, clean and quite. The swimming pool charged 18€ but completely worth it.",9.0,August 2022,"August 28, 2022",Standard Single Room,2,Solo traveler,8.7,1,0,1,0,0,0,0,0,1,0
very enjoyable stay,Pool is not included in the room price,"good location, best breakfast buffet ever",8.0,August 2022,"August 27, 2022",Standard Double or Twin Room,1,Couple,8.7,0,1,0,0,0,0,1,0,1,0
Very Good,SPA was much smaller than expected with no proper rest area.,Nice hotel with good location near the city Center. Good breakfast and clean room.,8.0,August 2022,"August 24, 2022",Riverside Room with Daily SPA access,1,Couple,8.7,1,0,0,1,0,0,1,0,1,0
Oks,"My hotel wasnt original from photo i booked
, was another building block behind hotel so i feel disappointed and overpaid for building behind hotel. My strong opinion hotel must to provide photo and full description.","Room was great nice and clean new renovated
, amazing spa ,great location,great breakfast, warm welcome staff.",10.0,August 2022,"August 23, 2022",Standard Room with Daily Spa Access,1,Family,8.7,1,0,1,1,1,0,1,0,1,0
Fantastic front office staff.,Given the location and height of the building a rooftop bar would be an asset for the hotel.,"Inga from the front desk deserves all the credits! She was very knowlageable, very friendly and a real pleasure to talk with. She helped us with all kinds of aspects of our stay like booking a restaurant and providing information re. places to visit. When returning to the front office the the next day she immediately knew our name and room number without checking her computer which makes one feel really welcome.

For the remaining good breakfast, nice rooms and good location close to the city center. Parking (third party) is a bit expensive.",9.0,August 2022,"August 22, 2022",Standard Double or Twin Room,2,Couple,8.7,1,0,1,1,1,0,1,0,1,1
Wonderful,We have bathtub but no bathfoam :(,,9.0,August 2022,"August 21, 2022",Standard Room with Daily Spa Access,3,Couple,8.7,0,0,0,0,0,0,0,0,0,0
Very Good,-,"The room was very nice and comfy, and walking distance to most things. Breakfast also OK.",8.0,July 2022,"August 18, 2022",Superior Double or Twin Room,2,Family,8.7,1,0,0,0,0,0,1,0,0,0
Very Good,problem with parking. Reception can't help with anything. They didn't know any parking (payment or free).,,8.0,August 2022,"August 17, 2022",Standard Room with Daily Spa Access,2,Couple,8.7,0,0,0,1,0,0,0,0,0,0
Excellent,N/a,Facilities are good,9.0,August 2022,"August 16, 2022",Riverside Room with Daily SPA access,1,Group,8.7,0,0,1,0,0,0,0,0,0,0
Very enjoyable stay. Decent breakfast and staff were very helpful,Use of the pool/spa is not included in the price - they wanted to charge us 18 Euro each per hour and half visit.,This hotel is in a good location. The rooms are clean and comfortable,8.0,August 2022,"August 16, 2022",Standard Double or Twin Room,3,Couple,8.7,1,0,0,1,0,0,0,0,1,0
A perfect place to rest,"Although a minor issue, but the single bed was quite narrow for me.","It was our second time at the hotel, and it was still exceptional. The staff, the SPA, the overall atmosphere were all incredible. We loved the Riverside view! It's the type of hotel where you can come and forget about all your worries, just relax and enjoy the holiday. A perfect place to stay.",9.0,August 2022,"August 16, 2022",Riverside Room with Daily SPA access,2,Family,8.7,0,1,1,0,1,0,0,0,1,0
It was good breakfast wasn’t too great quite plain but room good value for money.,7th floor above is a hall party was going on all night during weekend very loud,"Very modern, spacious",8.0,July 2022,"August 15, 2022",Standard Double or Twin Room,2,Couple,8.7,0,0,1,0,0,0,0,0,0,0
Good place to stay a couple of nights.,"the windows were dirty. for a 5 star hotel and 100 euro by night this is a bit terrible.
wifi not very good at terrace. for someone who can work remotely this may be an issue.","good location
very good food
nice place
nice rooms",8.0,August 2022,"August 11, 2022",Standard Double or Twin Room,4,Solo traveler,8.7,1,0,0,1,0,0,1,0,1,0
Very good but sting of cost of swimming pool put a damper on it,"The swimming pool was not free and cost 18 euros a visit.  On the website and booking . Com there is a lot of attention on the good SPA facilities… problem is that with 3 of us, it costs 54 euros a day to use them… they are not up front enough about that on the website - if you stay in a 4 star hotel, you do not expect to them pay this extra to use the pool",,8.0,August 2022,"August 10, 2022",Standard Single Room,3,Family,8.7,0,0,0,1,0,0,0,0,0,0
Very Good,,"Room was nice and spacious. Breakfast was ok, very crowded though. Location of the hotel was very good, easy to walk everywhere. Bus from airport stops almost in front of the hotel.",8.0,July 2022,"August 10, 2022",Standard Double or Twin Room,3,Couple,8.7,1,0,1,0,0,0,1,0,1,0
Amazing spa hotel,"The parking is a little complicated, the garage is not accessible from the hotel and the staff needs to come and open every time you need access to the car.",Very close to the ancient city. Varied and very good breakfast. Kind an helpful staff. The spa is amazing relax after a full day walking.,9.0,August 2022,"August 9, 2022",Standard Room with Daily Spa Access,3,Couple,8.7,0,0,1,1,1,1,1,0,0,0
Warm recommendation to the hotel but spa experience I would look from elsewhere,"Breakfast was pretty average but ladies making pancakes were the best - excellent service and tasty pancakes. 
The main pool in the spa had rather cold water (temperature was same than in the sport facilities) so one could not chill in that pool. However, jacuzzi pool was nice and spa had relaxed athmosphere. One and half hour is too short time for the pools and saunas.","What a beautiful hotel room - pink and green wete nice and fresh match. Bathroom was spacious, recently renovated and really tidy (as was the hotel as such). In addition, even the hotel was rather big the room was silent.",9.0,August 2022,"August 8, 2022",Standard Double or Twin Room,3,Family,8.7,1,0,1,1,0,1,0,1,0,0
Great stay ! I recommend the hotel very much.,,"The location is perfect,very central with great views to the river.Staff are very helpfull.Breakfas was great.Rooms are very clean and all you need is there.",8.0,August 2022,"August 8, 2022",Riverside Double or Twin Room,2,Couple,8.7,1,0,0,0,1,0,0,0,1,0
Very Good,"the hammam was rather slow, somethimes not realy warm. the ""swimmingpool"" needs a lot of chlorine, as showering after sauna doesn`t seems to be very popular.",its a nice spa hotel. the rooms are modern. the breakfast ist nice and the spa is ok,8.0,August 2022,"August 6, 2022",Standard Room with Daily Spa Access,1,Couple,8.7,1,1,1,0,0,0,1,0,0,0
