Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
ok,room has zero air flow.,location,7.0,March 2023,"March 2, 2023",Historic Studio Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,room was dull a bit,location,8.0,November 2021,"November 14, 2021",Historic Double Suite,1,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Fair,you dont sleep alone in your bed .... next morning you see ...something bites you ...,Location of Hotel,5.0,March 2022,"May 26, 2022",Tower Deluxe Suite,3,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
The one king west it’s self is a nice hotel. Valet parking apon arrival was painless and easy check in was quick and the,basic rooms,location was great,6.0,August 2022,"August 14, 2022",Tower Premium Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Clean and attractive hotel well located for either sightseeing or business purposes,Bathroom was tired and the shower was weak,location was great.,7.0,July 2023,"July 22, 2023",Tower Deluxe Suite,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
staff were very attentive - no fuss stay,style and room layout,location,8.0,March 2022,"March 19, 2022",Tower Deluxe Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
"dissatisfied, upset and frustrated",manager knows all about the room screwup. then new room was so hot snd smelled funny. they did nothing for me.,location,6.0,July 2022,"July 23, 2022",Historic Studio Suite - Interior View,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
good for what we needed which was a place to sleep,the rooms could use an upgrade considering the price you pay,location,5.0,July 2022,"July 26, 2022",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very disappointing.,The suite was small and cramped. The room was old and the walls/doors were patched and paint chipped. There were no blankets for the pull out couch. The bathroom was a bit dirty. Paid way too much for the quality of the room.,The location,5.0,July 2022,"July 31, 2022",Tower ONE Suite,1,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
never go back especially what they charge. not worth it. low budget style hotel at high prices,room old small. bathroom bad no water pressure old bad shape. bad set up. never go back,location close go central area Toronto,1.0,July 2022,"July 14, 2022",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
"great location, transportation was easy and most of the main attractions were close to downtown Toronto",The bathroom was too close to the bed,"The location was perfect, it’s close to union station and it was very confortable.",8.0,June 2022,"June 26, 2022",Historic Studio Suite - Interior View,2,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
All in all this is a great hotel with very friendly staff.,The only thing I didn’t like was the room looked way different online than in person and we were kind of disappointed with the room that we had received,"I really enjoyed how the entire hotel was set up, it was very easy to navigate. I also really enjoyed the location of the property as we came here with the intention of going to the Scotia bank arena.",10.0,January 2024,"January 17, 2024",Tower Deluxe Suite,1,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
nice relaxing stay,room was small compared to other hotels around the same price point.,"excellent location, so close to everything!",10.0,June 2022,"June 20, 2022",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Good,Price for room only was very high.,"Comfortable, nice view, central location.",7.0,August 2023,"August 6, 2023",Tower Deluxe Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
A little disappointed,"The room did not resemble the pictures on the website when booking.
There were supposed to be couches and a seating area with a coffee table but our room did not have that.
We also had a very loud neighbour that had their music blasting all night into the morning. Unbelievable that it was allowed.",Location. Hotel was well maintained.,7.0,February 2023,"February 16, 2023",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
High price and old furniture.,High price and old furniture.,Location.,4.0,June 2022,"July 6, 2022",Historic Double Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
The most expensive hotel room I have stayed in and one of the most average.,The room was very dated and dark. The bathroom was tiny and not well appointed.,The location.,4.0,June 2022,"June 30, 2022",Historic Double Suite,1,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
"Great location, Clean and Comfortable",The bathroom in the hotel room is right next to the bed. It was a bit odd.,The location was perfect. The hotel is right next to the TTC station and also a walk from many downtown sights.,10.0,May 2022,"May 3, 2022",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Pleasant,"If s.o. leave his room, he can not close the door silently as the handle will not release the lock.
Walls are thin. One hears other neighbours talking, going to the toilet etc.","Lage und Ausstattung
Location and Equipment",6.0,June 2022,"June 21, 2022",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Wonderful,bathrooms are tiny,great location,9.0,February 2023,"February 17, 2023",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
there was a live maggot in my salad that I ordered from the in room dining menu.,there was a live maggot in my salad that I ordered from the in room dining menu. and a clump of hair on the bathroom wall when we checked in.,the location was great,1.0,June 2022,"June 12, 2022",Tower Premium Suite,1,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Great location but dirty bathroom and very over priced,The bathroom was filthy. Hairs left in the bath from a previous guest and dirt in the bathroom sink. It was also very expensive for the quality of the room,The location was great,5.0,August 2022,"August 14, 2022",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,Hard bed and high and hard pillows,Nice location,8.0,July 2023,"July 24, 2023",Historic ONE Suite,3,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
"great location to waterfront, stadium, cafes and shopping.",sofa bed,location and views,9.0,June 2022,"June 30, 2022",Tower ONE Suite,1,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
ac was not working well.  maintenance came and removed a filter that was filthy and clogged.  should have been changed a,poorly functioning air conditioner,location,6.0,June 2022,"June 2, 2022",Historic Studio Suite - Interior View,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
fantastic location for a downtown Toronto city break,feels like rooms need a little refreshed,location is amazing,8.0,June 2022,"July 2, 2022",Tower Premium Suite,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
"Not a great experience overall, and no one has written me back about it.","No heat in our room, the thermostat was broken. The hairdryer and the microwave were also broken.",Great location,3.0,March 2022,"March 16, 2022",Tower Deluxe Suite,1,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
my daughter and I had a super great time at the hotel. it is a great location to all amenities to downtown. we attended,our room seemed very dark,proximity to downtown and Scotiabank arena.,9.0,August 2022,"September 12, 2022",Historic Superior Suite - Interior View,2,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Wonderful,Bathroom was snack dead at the bed,Location was great,9.0,July 2023,"July 11, 2023",Tower Deluxe Suite,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very good facility and location is excellent.,Room was noisy. Air vent was noisy.,Great location.,8.0,April 2024,"April 19, 2024",Historic Studio Suite - Interior View,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
"the faucet of wash basin is at left hand and the shower head is fixed with only one direction, not user friendly.",bathroom,location,8.0,August 2022,"August 16, 2022",Tower Deluxe Suite,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Busy,They didn’t clean our room at all,Location,6.0,August 2021,"August 23, 2021",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
the bar was very nice,not as clean as they said. We stayed 3 days and nobody came to clean our room,location,7.0,May 2023,"June 2, 2023",Historic ONE Suite,2,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Fair,The suite size was small and generally the historic suites are not renovated,The location was pretty good,7.0,December 2021,"December 23, 2021",Historic Superior Suite,5,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
we had a wonderful time,the bathroom design was a little tight . Also we had a little trouble with our cab to the airport that we had asked the front desk to call - he was about 10 min late. the lines were so long at the airport we almost missed our flight so those 10 min were critical . But it all worked out in the end.,great location,8.0,July 2022,"July 19, 2022",Tower Deluxe Suite,3,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
would definitely stay again!,the room was not vacuumed but it was immediately taken care of and rectified!!,location and the views,9.0,December 2021,"December 24, 2021",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Classy.,wasn’t clean enough…,location couldn’t be better.,8.0,January 2022,"January 30, 2022",Historic Double Suite,2,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Was a night with comfort and style.,"There was some things missing from the room, as we assume that if there was a stove there would be some pots or pans.","I liked how the hotel was in downtown Toronto, not too far from Eaton Centre and other attractions. Also it right beside the King subway station which is convenient. Was an amazing first time in a hotel experience for some of us.",8.0,December 2021,"December 24, 2021",Historic Double Suite,1,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
great trip,rooms were too dark,location,7.0,July 2022,"July 21, 2022",Historic Double Suite,3,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
"Overall a good stay, great location so you can walk pretty much anywhere instead of renting a car.  The room itself was",bathroom could have cleaner,location,7.0,August 2022,"August 19, 2022",Historic Double Suite,4,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,"The rooms weren’t clean, the bathroom had hairs in the sink",The location was great and the tower suites had amazing views.,8.0,July 2022,"August 2, 2022",Tower Deluxe Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,the light switch in the restroom was nasty. so grossed out by it,location,8.0,May 2022,"May 4, 2022",Historic Double Suite,1,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
it was ok,a bit pricey for size of room bathroom but ok,proximity to all,9.0,May 2023,"May 11, 2023",Tower Deluxe Suite,4,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
The bedroom was too small and parking was a bit steep in price.,The bedroom was too small,Very central,8.0,February 2022,"February 23, 2022",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
amazing! loved everything about this place! staff is very welcoming and helpful too!!!,"perhaps the furniture and the drapes would need an upgrade. yet, that is more of a wish, definitely a very comfortable stay.","location! location! location! within walking distance to all touristy attraction, as well as from the Union station which allows easy transitions in terms of arrival and departure.

the view! go for the upper floor. the sky and the city are stunning, irrespective of the time of the day.",10.0,July 2022,"July 26, 2022",Tower Deluxe Suite,3,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
fabulous spot! love the restaurant too!,bathroom was a bit dated in our suite but didn’t bother us,"great location, very comfortable",9.0,July 2022,"July 26, 2022",Historic Superior Suite,7,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Great hotel downtown - location is perfect,"Very bad lighting in room 519 
Noisy with the staircase just next to the room",location is a must!,8.0,May 2023,"May 9, 2023",Historic Superior Suite,2,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
overall very nice,some basic items missing from the room,central,9.0,January 2022,"January 4, 2022",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Good,"It said smart tv in the room description. However, when I went there the tv had Chromecast which did not work. I even got my room changed the Chromecast didn't work there either. There was no technical support at the property either even the management couldn't connect the Chromecast with their phones and tablets.",The location is amazing. Right in the middle of everything.,7.0,December 2021,"January 2, 2022",Tower Deluxe Suite,6,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
great.,The interior rooms are way too dark. They need to invest in brighter and overhead lighting. That was a huge negative for me was the room lighting.,Location was perfect.,9.0,April 2023,"May 8, 2023",Historic Superior Suite - Interior View,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
disappointed,"well, I was disappointed by the room compared to the price I payed, I took an upgrade but this was very basic",the location and common parts are amazing,8.0,January 2022,"January 3, 2022",Historic Superior Suite,3,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Exceptional,Technically a 2 bedroom with bed in solarium,Loved the condo views were fantastic,10.0,September 2021,"October 4, 2021",Tower Deluxe Suite,1,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
They didn't take care of detail,Broken flooring stone at bathroom area,"Location was amazing , Public transit was in  front of hotel intrance.",8.0,January 2022,"January 19, 2022",Historic Studio Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Good,"a bit worn down
bathroom very basic",great location,7.0,July 2022,"July 29, 2022",Tower Deluxe Suite,2,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
It would have been perfect if the cooling system was operating properly,The HVAC fan in the room was so loud. Impossible to sleep with it running. Had to turn it off so the room was uncomfortably warm.,"Well appointed, location proximal to all downtown",4.0,March 2023,"March 4, 2023",Tower Deluxe Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
"Amazing location , beautiful Hotel",Size of bathroom,Location,9.0,August 2024,"August 16, 2024",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,"No extra blankets, it was freezing, AC was on. Blinds in bedroom didn’t keep out lights.",Location and efficiency unit,8.0,January 2022,"January 18, 2022",Tower ONE Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Great views,"The mistrust shown by the Receptionist. 
Booked the room two months ago with Amex credit card and according to Booking.com terms the payment was taken a day before our arrival. The receptionist could see the payment was taken from my Amex yet demanding a statement to show it. We are exhausted after a 6 hours journey arriving after 10 p.m. and this was an unexpected delay during the check-in.","Location, the views from the 17th (Fitness Center) and 44th level",8.0,April 2023,"April 26, 2023",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Great location with average sized rooms.,No dishwasher pods in the room.,Location and access to Path.,8.0,February 2023,"April 25, 2023",Tower Deluxe Suite,6,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
perfect location.  nice building.,I could hear someone walking in the room above in the middle of the night,great location,8.0,February 2022,"February 4, 2022",Tower Deluxe Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
loved Toronto,our room was very dark,the location,7.0,August 2022,"August 17, 2022",Historic Studio Suite - Interior View,4,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Disappointing,"The toilet and ac was not working when I first arrived. 

The toilet was leaking and I had to call them to get someone to check it. 

The ac was not cooling and the room was really hot",The location of the property was really good,4.0,September 2021,"October 3, 2021",Historic Studio Suite - Interior View,3,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,Air con in the room didn’t work.,Great location.,8.0,June 2023,"June 25, 2023",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Central location in Toronto,"Room needed some TLC, particularly the bathroom.",Great location.,8.0,September 2022,"September 3, 2022",Historic Superior Suite,2,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,"Paid for an upgrade that gave us the higher room. I’ve read about others getting upgraded for free, so that would have been a nice gesture. We ended up in a room that had less square footage, but we didn’t bother to ask about it once we were settled, as we had to get to a show immediately upon arrival. One of the draws to this place was having a suite with a sitting area, as we were there for 4 days, and we ended up in a room with only one chair. I was rushing at check-in, or may have noticed.","Awesome location!!  Great view! Would definitely return, if it’s the best deal in the area.",8.0,February 2023,"March 4, 2023",Historic Superior Suite,4,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,shower is very old and tired,location and amenities,8.0,September 2022,"September 2, 2022",Tower Deluxe Suite,1,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
great location and clean kitchen and bathroom,dusty curtains and under beds,location,7.0,November 2021,"November 18, 2021",Historic Double Suite,3,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Super comfy bed and great pillows made my stay very relaxing.,"I’ve stayed in the historic suites several times, and although the room on my most recent visit was very large (like a small apt) it definitely needs some aesthetic updates and trim fixes.  Additionally I found an eye glasses case, which I assume was left behind by the previous guest, on the sofa. Housekeeping should have noticed this.",excellent location and close to my work,10.0,November 2021,"November 19, 2021",Historic Studio Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Great location,The bathroom wasn’t the cleanest.The shower floor had an incline for drainage that was very severe. I slipped entering many times.,Prime location for site seeing. Everything we wanted to do was within walking distance.,7.0,October 2022,"October 11, 2022",Historic Studio Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
decent for price,room size and limited amenities,great location,6.0,February 2022,"February 16, 2022",Historic Superior Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Bad,they didnt clean the room verywell. we found a pair of socks underneath the sheets,the location was good,1.0,January 2022,"February 5, 2022",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Room for improvement. Staff is very friendly.,"Room was a bit tacky and outdated. Cardboard doors, so not sound-proof.",Location,7.0,May 2024,"May 28, 2024",Tower Deluxe Suite,2,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Excellent as usual,"Poor repair job on bathroom ceramic in bathroom, mgmt said it would be looked in to ASAP, bed needed winter duvet",We have made this location our go to place for years now.,10.0,November 2021,"November 23, 2021",Tower Premium Suite,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Good,"wasn’t that clean, picture of room was no where near the same as actual room,",The texting feature was good and location was great (connected to subway),7.0,February 2022,"February 16, 2022",Historic Superior Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,the room looked very old with scratches on table,location,8.0,February 2022,"February 14, 2022",Historic Double Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
good location and nice room but awful beds,beds were terrible,location,7.0,February 2023,"March 14, 2023",Historic Studio Suite - Interior View,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Good,Dry rooms. Pool not open.... but kinda knew not avail yet. Thought more comfy chairs would be in room.,Location.,7.0,February 2022,"February 12, 2022",Historic Double Suite,2,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Good value for the money. Wouldn’t stay again.,They didn’t clean our room when we stayed there. (The second day),Great location.,7.0,February 2022,"February 7, 2022",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,"room was already empty, but we‘ve to pay 35$ for a pre-checkin…",location is perfect!,8.0,June 2023,"June 20, 2023",Historic Studio Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Great location,"Noisy air-con in historic wing.
Moved rooms",Location connects to under street walkways and shops,8.0,May 2024,"June 6, 2024",Historic Studio Suite,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Good,the rooms were a little worn out,good location,7.0,March 2023,"March 17, 2023",Historic ONE Suite,2,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
It was fine,I was not pleased to find that had I waited until the day of my arrival I could have had the same room for half the price..obviously booking in advance is not best!,Location,8.0,June 2024,"June 9, 2024",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
"great location, friendly staff, nice room",pull out couch in living room was very uncomfortable as a couch,location,10.0,February 2023,"March 17, 2023",Historic ONE Suite,4,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Fair,Price and tiny rooms,Location,5.0,December 2021,"December 7, 2021",Historic Studio Suite - Interior View,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Would book again!,"Nothing really.  The aircon is quite loud at night, but other aspects of the room/hotel outweigh this small negative.",Great central location with an elegant ambiance.,9.0,July 2022,"July 16, 2022",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
not pleasant,"very old, and the room not clean at all",location,5.0,November 2021,"November 10, 2021",Tower Premium Suite,10,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
fabulous corner suite on a high floor with spectacular views like I had requested,"our suite had lots of west & year: scratches on furniture, small appliances & on the floor",location & the spectacular water & city views from our 34th floor corner suite,8.0,March 2023,"March 20, 2023",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
just one night,"cleanliness 
size of bathroom",location,6.0,November 2021,"November 5, 2021",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
excellent location. the rooms dated. only overhead shower. Bar spills over to reception,the rooms are dated. only overhead shower,Middle of downtown very good location. Good,7.0,August 2022,"August 20, 2022",Historic Studio Suite - Interior View,2,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
bad and old hotel,"old 
small room
super small toilet 
carpet are very old and turned grey",location,1.0,October 2021,"October 23, 2021",Tower Deluxe Suite,2,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Wonderful,The furniture looked a little bit old.,The location and the price.,9.0,December 2021,"December 7, 2021",Tower Deluxe Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Good,No cleaning of the room during the stay,Location,7.0,September 2021,"October 11, 2021",Historic Studio Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
best weekend I’ve had at any hotel in Toronto will definitely be back,washroom was small,so beautiful amazing view,10.0,April 2022,"April 19, 2022",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
"great trip away, great hotel.",no walk in shower - this would have improved the stay,proximity to Toronto sightseeing,8.0,November 2022,"November 21, 2022",Tower Premium Suite,4,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Good,The bed was inconfortable,Location,7.0,August 2021,"August 31, 2021",Historic Double Suite,2,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Good,The decor of the rooms,The view,7.0,May 2022,"May 5, 2022",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Had a good time loved te location.,No pool.  Room needs improvement especially the bathroom.,The location.  View,8.0,August 2023,"August 17, 2023",Tower ONE Suite,5,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Perfect weekend city break location,Room a little dated,Location,9.0,December 2023,"December 4, 2023",Tower Deluxe Suite,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
comfortable and convenient,outdated rooms,"central location, connected to PATH",9.0,November 2022,"November 3, 2022",Historic Superior Suite - Interior View,1,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
I had an amazing time staff were excellent very helpful and go above and beyond their duties the made the stay great!,Some of the furniture in the room was well used with scratches.. it looked a lil rundown,The view and location,8.0,September 2023,"September 2, 2023",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
rather expensive and not best value for money,"not enough lifts
amenities rather outdated and poor design especially bathroom",good location,7.0,October 2022,"October 17, 2022",Historic Superior Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Over all no complaints,Bedding was not the best.  Comforter,"Views, stove top, toaster, microwave, fridge, coffee maker!",7.0,August 2021,"September 3, 2021",Tower Deluxe Suite,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Good experience. Easy access.,A little bit noisy cause the room face the main street.,location,8.0,April 2022,"April 7, 2022",Historic Superior Suite,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
A very convenient stay downtown.,"The small bathroom had some water damage, it was in need of an update.",Fantastic location right in the heart of downtown Toronto. Great view of the lake on a high floor.,7.0,July 2023,"August 28, 2023",Tower Deluxe Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
great location that falls well short of its $504 all-in price,"room was dirty; pull-out beds had insect wings, crumbs and bits of broken necklace in them, under the covers.  clearly had not been changed from prior client.",superb location; great access to easy-to-use public transport,6.0,May 2023,"May 30, 2023",Historic ONE Suite,1,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Disappointed,"I have stayed at One King West a number of times and have always booked a deluxe tower suite. Again this time. At best the room was no better than a standard hotel room.. No couch, let alone a sitting room. Might be time to find a new home hotel for our future stays in Toronto",Good view,3.0,December 2023,"December 31, 2023",Tower Deluxe Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very disappointing 😞,"The furniture was chipped and old - 
 one of the electrical sockets was over heating .  Touch up brush marks for paint were visible in the room. The room didn't smell fresh - it was musty and the first room smelled like cigarette smoke.. I didn't want to walk on the carpets and cartains also looked unclean. I would never pay £500 a night for this again. There's was barely 30cm between the end of the bed and the wall. I will be requesting a full refund!",Location,2.0,June 2023,"July 16, 2023",Tower ONE Suite,1,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
It was good minus the bed bug bites.,When I got there I got bed bug bites the first couple nights.,The view and location are great.,7.0,April 2022,"May 1, 2022",Tower Deluxe Suite,29,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
standard but I expected more for my money,dates rooms with very few amenities,great location and wonderful view,8.0,April 2022,"May 1, 2022",Tower Deluxe Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,the room we had was getting tired.   due for a renovation,excellent location!,8.0,April 2022,"April 23, 2022",Historic Superior Suite - Interior View,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Very Good,Cleaning not so nice,"Excelelnt location, close to everything, no car needed to visit the city",8.0,July 2023,"August 17, 2023",Tower ONE Suite,3,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Dirty laundry,There was old guests underwear and pants left in the tv stand. Never really felt comfortable on cleanliness after that discovery.,The location,3.0,December 2022,"December 5, 2022",Tower Deluxe Suite,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Fair,"The room wasn't as clean as I expected and the AC was so loud, wake us up during the night",The location,5.0,November 2023,"December 15, 2023",Historic Studio Suite,1,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Poor,"The room was dingy, lacked natural light, felt very claustrophobic. The room did not match the pictures AT ALL. I have stayed In Toronto often and this room was a rip off.",The location was decent,3.0,April 2023,"April 5, 2023",Historic Superior Suite,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
Wonderful,"My room was very small bathroom too! 2307 
Hard to move around",Location,9.0,May 2022,"May 16, 2022",Tower Deluxe Suite,1,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0002725096084509027
