Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
A grade Hotel,"1.Outside seatings were not so clean

2. One glass shower window that that did not shut.","Helpful service, clean rooms , and Quietness",10.0,August 2022,"August 30, 2022",King Room,11,Family,7.1,1,1,0,0,1,0,0,0,0,0,0.0010026381933926022
Exceptional,Some cleanness could be better but overall it was good.,The hotel was cleaner than the other two times I stayed there and more staffing experience. Wonderful check -in and staff. I was impressed.,10.0,November 2023,"November 10, 2023",King Room,1,Family,7.1,1,1,0,0,1,0,0,0,0,0,0.0010026381933926022
It was a nice stay for a quick work trip.,"The bathroom was a bit dirty, hair on the floor and in other places. The floor of the room in general was dirty and needed a better cleaning.",The bed was very comfortable and the front desk attendants were always very friendly!,7.0,September 2023,"September 25, 2023",King Room,3,Solo traveler,7.1,1,1,0,0,1,0,0,0,0,0,0.0010026381933926022
Very Good,How dirty the rooms can be,Staff and room size,8.0,January 2022,"January 10, 2022",King Room,21,Solo traveler,7.1,1,1,0,0,1,0,0,0,0,0,0.0010026381933926022
Disappointed.,"The air conditioning was not working properly. We have to call front desk twice to set it right which they did. But the air conditioning stopped working again at 10 pm at which time,  we were tired of asking to fix it and more likely it will stop working again in a few hours later. Room got hot and uncomfortable. 

The toilet got clogged a couple of times. No pressure when flushing the toilet at all. You have to keep holding the handle until it finished flushing. 
I’m disappointed for those two uncomfortable situations.
More like won’t go back again.",Staff was kind. Room was clean .,6.0,July 2023,"July 18, 2023",King Room,1,Couple,7.1,1,1,0,0,1,0,0,0,0,0,0.0010026381933926022
"Nice hotel, slept hot and uncomfortably",We switched rooms 3 different times and the AC didn’t work in any of the rooms we were in. The engineer came to fix and check on it as well but it always ended shutting off.,"Very clean, efficient, nice staff",4.0,July 2023,"July 24, 2023",King Room,1,Couple,7.1,1,1,0,0,1,0,0,0,0,0,0.001002638193392602
Very Good,,"Nice room, with great view. The breakfast was very very good, even the coffee!",8.0,May 2024,"June 24, 2024",Superior King Room,5,Family,7.1,1,0,0,0,0,0,1,0,1,0,0.0009991655162815052
Exceptional,,"Great location! Wade walking anywhere in Manhattan easy peasy, and the subway stops were at the end of each block. Fantastic cucumber and lemon water available at check in and breakfast was the perfect grab and go option we needed. Our room was VERY quiet which was welcome after a long day of NYC traffic!",10.0,July 2024,"August 20, 2024",Superior King Room,5,Family,7.1,1,0,0,0,0,0,1,0,1,0,0.0009991655162815052
Good experience.,A bit expensive for area in January.,"Very convenient to Penn Station. Near restaurants. Room
Pretty big and quite nice.",10.0,January 2024,"January 15, 2024",King Room,1,Family,7.1,1,0,0,0,0,0,1,0,1,0,0.0009991655162815052
Very Good,,"location, free breakfast, good bed",8.0,April 2023,"April 13, 2023",King Room,5,Family,7.1,1,0,0,0,0,0,1,0,1,0,0.0009991655162815052
"The perfect stay in New York City, value for money is 10/10",nothing,"My stay at Hayden Hotel made my trip 10x better. The location is perfect, I didn't know we had included breakfast so that was a nice surprise, very clean always smelling super good. I'd definitely recommend it to all the people travelling to NYC.",9.0,February 2024,"March 4, 2024",King Room,4,Group,7.1,1,0,0,0,0,0,1,0,1,0,0.0009991655162815052
I would happily stay there again,,"Decent sized, fairly well-maintained room. Great location in Chelsea in the flower district. Unfortunately, the rooftop restaurant was closed during my visit.",8.0,October 2023,"October 27, 2023",King Room,1,Solo traveler,7.1,1,0,0,0,0,0,1,0,1,0,0.0009991655162815052
Wonderful,,"Breakfast included (eventhough it was not mentioned on Booking)
Cleanliness
Safe and calm location (for NYC)
Small fridge included",9.0,August 2024,"August 13, 2024",Superior King Room,2,Couple,7.1,1,0,0,0,0,0,1,0,1,0,0.0009991655162815052
Good,"Breakfast 
Safe didn’t work","Location 
Staff",7.0,August 2023,"August 5, 2023",Double Room with Two Double Beds,3,Group,7.1,0,0,0,0,1,0,0,1,1,0,0.0009945521077670862
exciting and lively,breakfast was poor,"easy, friendly, comfortable and convenient",7.0,December 2022,"December 7, 2022",Double Room with Two Double Beds,4,Family,7.1,0,0,0,0,1,0,0,1,1,0,0.0009945521077670862
Very Good,Really bad breakfast,Staff / location,8.0,May 2023,"May 10, 2023",King Room,4,Group,7.1,0,0,0,0,1,0,0,1,1,0,0.0009945521077670862
Handy location and friendly staff.,The breakfast would have been good if they offered juices,The location was good and staff helpful,7.0,September 2023,"September 26, 2023",Double Room with Two Double Beds,3,Family,7.1,0,0,0,0,1,0,0,1,1,0,0.0009945521077670862
"Great location, all the amenities here","Although it is not on the property of Hotel Hayden, they might together with other hotels chip in and hire a trash collecting service near subway. It's full of garbage and might ruin the great experience.","Location is great, the hotel room is also worth the money.",9.0,August 2023,"August 31, 2023",King Room,2,Couple,7.1,1,0,0,0,0,1,0,0,1,0,0.0009924837149455912
Bad,The staff was so rude and didn’t helped,Location and clean,1.0,September 2023,"September 26, 2023",King Room,4,Group,7.1,1,0,0,0,0,1,0,0,1,0,0.0009924837149455912
"The overall stay was great. Perfect location, near the subway. It was clean and comfortable.",The shower took a little getting used to just because there wasn't a door so you had to be careful where the water got.,"The room was a comfortable size, bed was comfortable. Everything was clean and room service did a great job everyday.",9.0,March 2022,"March 25, 2022",King Room,3,Family,7.1,1,1,0,0,1,0,1,0,0,0,0.0009897018531245315
Good hotel choice.,"There wasn't a coat rack in the room. 
The floor wasn't always very clean during our stay.
We expected the receptionists to help us with instructions to use the subway, and particularly to reach the airport, but they couldn't advise us at all other than call a taxi.","All staff members were very polite and smiley. The cleaning staff and the receptionist were always greeting us and made sure we had everything we needed. The breakfast team tried their best to replenish the buffet regularly. We appreciated a lot that we could leave our bags before checking in the room and after check out giving us more time to enjoy our trip. While the hotel is located on and around busy streets, there was no noise in the rooms.",8.0,May 2023,"May 8, 2023",Double Room with Two Double Beds,4,Couple,7.1,1,1,0,0,1,0,1,0,0,0,0.0009897018531245315
Good,Not enough hot water for showers.,"Comfortable, clean, decent breakfast, helpful staff who refilled our coffee for us.",7.0,August 2023,"August 15, 2023",Double Room with Two Double Beds,2,Group,7.1,1,1,0,0,1,0,1,0,0,0,0.0009897018531245315
Bad,"room is accepted for cleaning, but very small and teat, charge is much more than the service","room is accepted for cleaning, but very small and teat, charge is much more than the service",1.0,October 2021,"October 19, 2021",King Room,7,Family,7.1,1,1,0,0,1,1,0,0,0,0,0.0009839152667695072
This hotel should not be in business.,"my room in particular felt not only dirty but unsafe. The joining door to another room could have easily been opened on the other side and I had to put a chair under the handle to feel safe to sleep. the room smelled terrible, the AC did not work. The sheets were not clean. The room did not have a blow dryer and after calling downstairs no one ever brought one. As an avid traveler for work I WOULD NEVER a stay here again or tell any of my staff to. It was unsafe and disgusting.","Nothing, the entire place is unclean, the staff is lazy, and the rooms are beaten up and look like no one cares for the Roos.",1.0,June 2022,"June 17, 2022",Double Room with Two Double Beds,1,Solo traveler,7.1,1,1,0,0,1,1,0,0,0,0,0.0009839152667695072
Low key but glamorous feel .,"The shower was either boiling or freezing , but I never asked staff about it so we might have been doing something wrong . I think the roof bar wasn’t open which was a shame but temporary. I would recommend this hotel for sure .","Beautiful design , cosy and in a Brilliant area for mid town . Easy walk to everywhere but Peaceful room no noise from streets and friendly cheerful staff .",8.0,April 2024,"April 8, 2024",King Room,3,Family,7.1,1,1,0,0,1,1,0,0,0,0,0.0009839152667695072
Good,"When we first checked in, it was sweltering in the room. When we let the front know, they quickly fixed the thermostat. The bathroom smelled of urine when we checked in, but once we had housekeeping reclean the bathroom, it was fine. The bed was VERY FIRM. When we woke up in the morning, we felt sore with stiff backs and hips. There is a rooftop area, but it was closed for renovations. The hotel had one ice machine at the lower level. One thing that was a little weird is that the shower does not have a closing door or curtain, so water splashed onto the floor, and we had to use towels to get the water up.","The room was mostly clean. There was a bathrobe and slippers provided. A small continental breakfast was provided with a dining room. There was a small gym area that provided enough equipment to get a workout in. We had a refrigerator and safe in the room, which was really nice. The staff was attentive and responded quickly to any issues we had. They were very nice and accommodating. I will definitely stay there again! Hopefully, when the rooftop bar has reopened.",7.0,April 2024,"April 27, 2024",King Room,3,Family,7.1,1,1,1,1,1,0,1,0,0,0,0.0009827326694328844
Very Good,two lifts and a very busy rooftop bar,great location and super helpful staff,8.0,May 2022,"May 7, 2022",King Room,3,Couple,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
Modern Manhattan Hotel Room,,"The hotel was the best value for its location for the NYE ball drop. It's a short walk to Midtown Manhattan and close enough to supermarkets, pharmacies and other services you might need. The staff were friendly and allowed us to keep our luggage after check out.",9.0,January 2023,"March 21, 2023",Double Room with Two Double Beds,2,Family,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
I loved it was so relaxing and enjoyed my time here,nothing,I loved it great hotel and staff so friendly great location,10.0,December 2022,"December 17, 2022",King Room,4,Couple,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
Very Good,,"The people who are working there were really helpful and friendly! And the hood is soooo lovely! We will definitely come back! 
Quiet for being in the center of Manhattan!",8.0,November 2021,"November 16, 2021",King Room,7,Couple,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
The hotel was exactly what I needed for the short break in Chelsea. Very handy for the subway.,No hotel bar,Very handy for the subway and local attractions. The hotel staff were polite and helpful. I’d definitely stay here again.,8.0,August 2023,"August 25, 2023",King Room,4,Couple,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
Exceptional,,Great value for money. Staff is really polite.Great location,10.0,November 2023,"November 8, 2023",King Room,6,Family,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
everything we wanted,everything was fine.,centrally located.  staff was friendly and knowledgeable.,9.0,February 2022,"February 17, 2022",King Room,1,Couple,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
great hotel! I would happily stay there again!,rooftop was closed when I was there.,"beautiful property, friendly staff, good location",9.0,April 2023,"June 3, 2023",Double Room,2,Family,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
Very Good,It was impossible to turn off the AC,"Location, staff are great",8.0,July 2024,"July 18, 2024",Superior King Room,4,Couple,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
Very Good,No complaints.,"The location, price and overall
maintenance was very good. The
front desk staff (Jill, Jennifer and Lee) was professional and friendly.",8.0,June 2022,"June 24, 2022",King Room,10,Family,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
Very Good,The price,Amazing location and nice staff,8.0,November 2023,"November 16, 2023",King Room,2,Family,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
Very Good,,good location and great staff,8.0,June 2024,"June 25, 2024",Superior King Room,3,Couple,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
We were happy with the hotel and would stay again.,,the location was great and the staff were very helpful.,7.0,June 2023,"June 12, 2023",King Room,2,Couple,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
Awesome stay,0,Location Staff,10.0,February 2023,"February 27, 2023",King Room,1,Family,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
"Good location, poor upkeep",Found bugs on the sheets. Ac didn't work. Very dirty,Staff was nice. Location was good.,6.0,May 2023,"May 12, 2023",King Room,1,Family,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
Good,,Location was excellent. Staff were helpful o,7.0,August 2023,"August 18, 2023",Double Room with Two Double Beds,1,Family,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
Great location but in need of a refresh,"The hotel is in need of a refresh 
The rooftop bar is closed down and looks like it will be for a very limited no time
We emailed the hotel about the rooftop bar before the trip and they never replied 
We know why now","Fantastic location 
Excellent staff
Brilliant housekeeping",5.0,July 2023,"July 9, 2023",King Room - Disability Access,7,Couple,7.1,0,0,0,0,1,0,0,0,1,0,0.000981819815927648
"It was a great stay overall! Location 100, was very clean, and everyone was helpful and friendly! No issues, would recom","Was dissapointed the advertised rooftop was not a thing! Even booked it online and had to ask the front desk staff what floor and the sign was outside “but they turned it facing inside”, but to me I saw it every time I walked out and was excited to have that option!","Loved the location! Perfect for traveling in from the train, so many subway stops to get on to travel around the city and near things itself and walkable! Very clean and convenient. Also, loved the continental breakfast was included - nice little touch!",7.0,June 2024,"June 19, 2024",Double Room with Two Double Beds,3,Family,7.1,1,0,0,0,0,1,1,0,1,0,0.0009809081154308968
"First time staying here, and would definitely stay again - in the heart of the flower district.","The rooftop bar was not as clean as the rest of the hotel and they charged an automatic gratuity on the bill for two people. I find that presumptuous, especially given that the service was not very good/not attentive. The food was delicious, though and the view was great.","Room was small, but comfortable. Bed and pillows also comfortable, but would have liked an extra blanket. Bathroom was modern, clean and stocked with staples. Coffee provided in the room is always welcome! The front desk staff were friendly and helpful.",8.0,April 2022,"May 2, 2022",King Room,2,Family,7.1,1,1,0,0,1,1,0,1,0,1,0.0009793610980713718
I would recommend it.,Restaurant didn’t always have staff.  No gyros on menu in Greek restaurant.,Staff was extremely helpful with directions & attractions questions.,10.0,December 2021,"December 15, 2021",King Room - Disability Access,3,Group,7.1,0,0,0,0,1,1,0,1,1,0,0.0009769128621934999
Very comfortable and affordable in the flower district,"Mykonos, the rooftop restaurant was closed for rennovation.
Our second floor room had no view.  Opening the window did not feel secure.
The ventillation was not adequate; the room felt a bit stuffy.","Nice room, very attentive staff.  Excellent access to transportation.
The real pleasant surprise is that this block of 28th street is the Flower District.  Almost nothing on the whole block but flower distributors.  Great vibe, smell and appearance.",9.0,June 2023,"June 3, 2023",King Room,2,Couple,7.1,1,1,0,0,1,0,0,1,0,1,0.0009728710481016017
Good,"Awful check in. Nobody at desk when we arrived when he did he was doing three things at once. Problems with rooms, etc. up and down elevator several times and our room wasn’t ready an hour after check in so gave us another. Not a confident start to our stay.",Clean quiet if bare bones room. Staff provided coffee that had been omitted,7.0,December 2021,"December 2, 2021",King Room - Disability Access,1,Couple,7.1,1,1,1,1,1,0,0,0,0,0,0.0009713887606192385
Enjoyed our stay in the heart of NYC in this clean and affordable hotel.,Wasn’t sure where to park- would have liked discount parking.,"Great location and price. Very clean, and quietest hotel room I’ve ever stayed in while visiting NYC. Nice top floor bar-restaurant.",8.0,April 2022,"April 18, 2022",King Room,1,Family,7.1,1,0,1,1,0,0,1,0,1,0,0.0009686992354011108
Wonderful,"Very dirty out front, one elevator working on a busy weekend and the one that did work sounds as if it was about to shutdown from the loud mechanical noise you hear. My husband and I had to walk 9 flights of stairs because we were waiting so long. Next upon booking it says 2 complimentary drinks for each guess at their roof top bar was told by the desk they no longer do that but I just say it on the website upon booking felt as though it was conscious false advertisement to lure guess in. Then once returning from a show at 10pm was told the roof top was closed due to a private party. So what are we getting at this property for $330. No pool, no continental breakfast, no mints on pillow , no tooth paste and tooth brush just a one night stay with a bed.  The front desk guy earned this property 4 stars wasnt happy with the false advertising but overall nice stay.",The room was nice and the temperature was comfortable and it was clean. Front desk gentlemen was very nice and welcoming.,9.0,October 2021,"October 3, 2021",King Room,1,Couple,7.1,1,1,0,1,0,0,0,1,0,0,0.0009685871641553749
"Nice hotel, fantastic staff and great location","Was a bit surprised to find a particular newspaper being the one on display in the reception, which felt a bit uncomfortable.","The staff were lovely and helpful, the location was gorgeous – you walk out onto a street of florists (maybe not so great if you have hayfever, but it is a beautiful sight!).",8.0,June 2024,"July 31, 2024",Superior King Room,5,Solo traveler,7.1,0,0,0,1,1,0,0,0,1,0,0.0009655428747846569
Excellent,,Great location! Better that I thought,10.0,November 2023,"November 13, 2023",Double Room with Two Double Beds,1,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
great location and value,,great location,9.0,September 2023,"September 3, 2023",King Room,7,Family,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
"not a 4 star hotel, dirty, used, stains on the walls, cleaning lady comes whenever she wants, photos are photoshoped, ev","dirty, old and too expensive for what it actually is",location,4.0,September 2022,"September 19, 2022",King Room,7,Group,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
excellent,.,location,10.0,December 2022,"December 23, 2022",Double Room with Two Double Beds,4,Family,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Hotel has issues on rooms. Needs improvement in maintenance. Not recommended,Our experience on the 1st is very bad. HVAC was not working so we didnt get much sleep. Reception on the 1st day did not help.,We loved the location of the property as it is near the transit and tourist destinations.,5.0,September 2023,"September 19, 2023",King Room,4,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
very nice clean and easy great location,,great location,10.0,April 2023,"May 5, 2023",King Room,1,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Wonderful,Sink and toilet were stuck,Perfect Location!,9.0,July 2023,"August 3, 2023",Double Room with Two Double Beds,5,Family,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Exceptional,Check out time is little early,Perfect location,10.0,December 2021,"January 1, 2022",King Room,6,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
do not stay here,dirty dirty dirty,only location,2.0,December 2021,"December 21, 2021",King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
great property for the value.,,I love the location of the hotel. The property was close to everything that I wanted to do.,10.0,March 2023,"March 9, 2023",King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Wonderful,,Location was great!,9.0,February 2023,"February 23, 2023",Double Room with Two Double Beds,3,Family,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
"Great location, good value",It was decent but definitely in need of a few cosmetic repairs and enhancements.,We loved the location. Surrounded by flower and plant shops and very close to many hot spots and subway entrances. We never felt unsafe.,7.0,June 2024,"July 1, 2024",Superior King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Excellent. Will return,A little dated.,Location was amazing,10.0,July 2023,"August 7, 2023",King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
"Clean, quiet and comfortable in a great location",The scaffolding at the entrance.,Location was great.,8.0,May 2024,"May 29, 2024",King Room - Disability Access,3,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Fine location. Comfortable room,,"Nice hotel, modern and convenient.",8.0,July 2024,"July 26, 2024",Superior King Room,1,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Very Good,,location,8.0,May 2023,"June 10, 2023",King Room,1,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Good,,The location is perfect,10.0,January 2024,"February 1, 2024",King Room,1,Group,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Good location. Clean. But air-conditioning not working,Ac not working,Location,5.0,September 2023,"September 30, 2023",Double Room with Two Double Beds,3,Family,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Very Good,The mattress could’ve been firmer (personal preference) and having black out blinds or curtains as window only had thin curtain.,Great location and we got a good deal on the price.,8.0,June 2023,"June 22, 2023",King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Very Good,Confusion on pay,Convienient location for subway,8.0,December 2023,"December 8, 2023",King Room,5,Group,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Bad,"Ac was out.  It was hot, and they didn't offer to comp anything and charged my card 250 more than booking fee",Location,1.0,April 2023,"April 18, 2023",King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
In and out.,Lack of hot water. Lukewarm is more like it.,Location accessible to the 1 for ease of access up or downtown.,7.0,August 2023,"August 5, 2023",King Room,1,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Disappointing,"When we were there (end of october) the rooftop was apparently ""under construction"", which seemed to be an excuse as there weren't a lot of guests there at the time. Probably too much work. But we got charged the same and that was really disappointing as the rooftop was the key factor why we have ended up booking this hotel in the first place.",The hotel is really central and close to times square.,4.0,November 2022,"December 5, 2022",King Room,5,Group,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Good overnight stay,,Good location close to Madison Square Garden.,7.0,September 2023,"September 13, 2023",King Room - Disability Access,1,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Disappointing,,Location.,4.0,August 2022,"September 1, 2022",King Room,5,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Great service and location but expensive!,Outdated,Location,7.0,September 2023,"October 5, 2023",King Room,1,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Many meetings but also great experiences around Midtown,,"Good location, very close to Subway and Midtown shops/venues.",8.0,September 2023,"September 21, 2023",King Room,5,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Friendly staff in a good location.,"Very expensive, but it's Manhattan in December, so that was expected.",Location was great in lower Manhattan.  Walking distance to anything that we were interested in visiting.,8.0,December 2023,"February 17, 2024",King Room,1,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Exceptional,,Great location,10.0,December 2023,"December 29, 2023",King Room,1,Family,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Very Good,,Location is perfect,8.0,October 2023,"October 2, 2023",King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
"decent quality, very central, ideal for tourists",reception wrongly asked us to pay Destination fee when that was already paid via Booking.Com,fantastic location near train station and subways,8.0,May 2023,"May 30, 2023",King Room,2,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Pleasant,,Location was perfect,6.0,December 2023,"December 16, 2023",King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Truly terrible,"The AC didn't work in the middle of the summer.  This is despite me reaching out proactively requesting it.  Terribly hot, unbearable stay.",Location is central,1.0,June 2024,"June 25, 2024",Superior King Room,1,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
I would definitely stay again.,,The hotel was in an excellent location.  Good value for the price.,8.0,November 2021,"December 9, 2021",King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Great value,Nothing in particular,Location,7.0,July 2023,"September 21, 2023",King Room,1,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Good,,Location,7.0,December 2021,"January 4, 2022",King Room,2,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Good,Heater wasn’t working,nice location,7.0,January 2022,"January 11, 2022",King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Very Good,Nothing comparing to the price,"Location, value for money",8.0,September 2023,"September 10, 2023",King Room,1,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Pleasant,,The location was very good.,6.0,May 2022,"May 17, 2022",King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
good value and location. needs improvement.,"the a/c is poor. Doesn’t cool down enough. It barely keeps you comfortable. they lowest it can go is 68, but it feels more like 78. they were out of soap my entire stay.",location. Value for money compared with similar properties in the area.,7.0,June 2022,"June 9, 2022",King Room,5,Group,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Wonderful,,Excellent location,9.0,September 2023,"September 27, 2023",King Room,2,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Bad,Attempts to reach the front desk were challenging. When we finally reached an attendant we learned that the reservation was canceled.,Location to gallery district.,1.0,December 2023,"December 29, 2023",King Room,2,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Very Good,,location,8.0,March 2024,"April 7, 2024",King Room - Disability Access,2,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Heater didn’t work and nobody did nothing at all,Heater didn’t work,Location,1.0,November 2023,"November 20, 2023",King Room,2,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Disappointing,,Location,4.0,November 2023,"November 13, 2023",King Room,9,Family,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
it was a convenient location and was a suitable place to stay,,good location,8.0,September 2022,"September 12, 2022",Double Room with Two Double Beds,2,Family,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Very Good,,Near to public transportation,8.0,October 2021,"October 8, 2021",King Room,5,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Misleading advertisement,"The Hotel is like it's near its end. They promise a rooftop bar, laundry possibilities, cocktails in the price, but there's none. Their advertisement is misleading. It promises a lot, then gives a little. For this price it's understandible but honest advertisement would be much more appriciated by me.","Location is absolutely great, if you'd like to be in the centre, be close to the Times Square or to the Broadway theaters.",5.0,August 2023,"August 17, 2023",King Room,5,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Pay the extra money to stay at a different hotel chain.,The A/C did not work and both my spouse and I woke up with bug bites throughout our bodies.,Location in the city was fine.,3.0,April 2023,"April 17, 2023",King Room,2,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
The stay was not up to par! Ac did not work and staff refused to fix it until the next day,Ac was not working! House keeping came in while we were gone!,Location was great!,5.0,July 2024,"July 15, 2024",Superior King Room,4,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
A good experience,Old fashion entrance doors,Convenient,8.0,March 2024,"March 16, 2024",King Room,3,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Good,,Nice location. I enjoyed my stay.,10.0,March 2024,"March 23, 2024",King Room - Disability Access,3,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Nice,Desk clerk rude,Location,7.0,April 2024,"May 8, 2024",King Room - Disability Access,1,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
A perfect spot so central to all,Nothing,So central,10.0,June 2024,"July 2, 2024",Superior King Room,3,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
"the hotel is in a good location, but the rooms and bathroom were dirty. bed frame was not sturdy and space was very smal",it was dirty and old,location,1.0,November 2021,"January 10, 2022",King Room,4,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Wonderful,,"Very good location, close to subway stations. Also, many points of interest could be reached on foot.",9.0,December 2021,"January 4, 2022",King Room,5,Family,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
great time in the city,neighborhood not that close to time square as bookings advertised,good location,9.0,October 2021,"November 1, 2021",King Room,2,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
good location but not worth the money,"value for money is not good. 

also we tried to call the reception before we arrive and no one ever picked up.",location is good,6.0,June 2022,"June 4, 2022",King Room,1,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
served it’s purpose,broken toilet,convenient location,7.0,May 2023,"May 20, 2023",King Room,1,Solo traveler,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Poor,House keeping,Location,3.0,July 2024,"July 27, 2024",Superior King Room,5,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
Poor,"AC did not blow enough cold air, mattress was uncomfortable and the hair dryer was broken.",Convenient,3.0,July 2024,"July 23, 2024",Superior King Room,1,Couple,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
"Good hotel, poor amenities but great staff.","Amenities were underwhelming, bottom of the hotel has a ""club"" which made it difficult to sleep even on the 15th floor.",Great proximity to most attractions and boroughs.,7.0,April 2022,"April 26, 2022",King Room,3,Group,7.1,0,0,0,0,0,0,0,0,1,0,0.0009645325257701619
