Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Poor,"Reception staff was rude, our room wasn't cleaned one of the days we were there and they refused to believe us. Parking is very restricted. Rooms are tiny. No amenities, such as refrigerator, microwave and iron! They make you go to the 7th floor to iron your clothes.",Location was good.,3.0,May 2023,"May 17, 2023",Standard Double Room,3,Family,8,0,1,0,1,0,1,0,0,1,0,0.0011828776971127704
value hotel for short stay good value,price and location,good location friendly staff spoke English,7.0,February 2023,"February 18, 2023",Standard Double Room,1,Couple,8,0,0,0,0,1,0,0,0,1,1,0.0011805085891938545
The hotel served is purpose as a overnight accommodation for the airport.,"The breakfast was terrible not much to choose from cold hard boiled eggs fruit salad with grape S and apple., bread process meat slices and cheese.  The pancakes that where there had ants on the plate I told the staff member he didn’t seem surprised the toaster selection was not cleaned up properly either behind the counter on the window ledge was crumbles from previous services.  Not great cleaning practices. The bar food is not good at all everything is frozen food heated up so sad.",The location was good for the reason we booked to be close to the airport if you have a car.,6.0,March 2023,"March 6, 2023",Standard Double Room,1,Couple,8,0,1,0,0,0,1,0,1,1,0,0.0011801186688468097
Good,"No room service
No map provided which would have been helpful
Check out d breakfast  times should be posted in the room",Central and accessible,7.0,March 2023,"March 3, 2023",Standard Double Room,1,Family,8,0,1,0,0,0,1,0,1,1,0,0.0011801186688468097
stay away from this junk,"no room service, internet not working",location,4.0,June 2022,"June 3, 2022",Standard Double Room,1,Solo traveler,8,0,1,0,0,0,1,0,1,1,0,0.0011801186688468097
Wonderful,Terrible wiifii. Had to sit in the cafe to get good enough internet.,"Great location close to metro line; only 10 minutes to downtown. Excellent breakfast opening nice and early by 6;30. 24, 7 cafe and lounge on main level. Close to restaurants; vegetarian and sushi buffets next door, both excellent.",9.0,January 2023,"February 1, 2023",Standard Double Room,7,Couple,8,0,0,1,0,0,0,1,0,1,0,0.0011569150648687826
Lovely stay again at this well run Ibis.,€15 per night for our small dog is too much. The manager gave us a 20% discount which was appreciated. We think it should be around €8 per night tops. Kids go free so why not tiny pets☺🐶,This Ibis is well run. We have stayed there since 2017 numerous times. The manager is dedicated. It is evidend in his body language. Breakfast is brilliant as always. Location is good too for town and airport etc.,9.0,September 2021,"September 25, 2021",Double Room with Extra Bed,2,Couple,8,0,0,0,0,0,0,1,0,1,0,0.0011478096892332187
Wonderful,low water pressure and RFID card issue,The location of the hotel is  very close may work site and İt has beautiful breakfast and very kind stuff,9.0,July 2024,"July 29, 2024",Standard Double Room,5,Group,8,0,0,0,0,0,0,1,0,1,0,0.0011478096892332187
Wonderful,,"Breakfast was amazing! It was a great stay for a couple of nights. It's close to metro, 15 minutes from center by metro.",9.0,June 2022,"July 3, 2022",Double Room with Extra Bed,2,Group,8,0,0,0,0,0,0,1,0,1,0,0.0011478096892332187
Very Good,Decor felt a little bit dated.,Decent location; close to 2 metro stations. Few restaurants and shops near by.,8.0,October 2023,"October 22, 2023",Standard Double Room,4,Solo traveler,8,0,0,0,0,0,0,1,0,1,0,0.0011478096892332187
Very Good,,"its a classic ibis hotel with no frills but meets the basic needs. the location is really good. Quiet but accessible. 
the breakfast option is very limited to crossiants so i would suggest to skip it and have something from the coffee shops around.",8.0,May 2022,"July 27, 2022",Standard Double Room,3,Solo traveler,8,0,0,0,0,0,0,1,0,1,0,0.0011478096892332187
Exceptional,,"Decore ,view, and very comfortable. Breakfast was amazing .,a great variety. Really enjoyed our stay. Thankyou.",10.0,June 2024,"July 2, 2024",Standard Double Room,1,Couple,8,0,0,0,0,0,0,1,0,1,0,0.0011478096892332185
Very Good,Lack of sockets / USB port for phone charging,"Great breakfast 
Proximity to bus station for our onward journey 
Metro nearby also for commute into the city",8.0,August 2022,"August 12, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,1,0,1,0,0.0011478096892332185
Wonderful,,"check in 24h, location, super breakfast",9.0,May 2023,"June 4, 2023",Standard Twin Room,1,Group,8,0,0,0,0,0,0,1,0,1,0,0.0011478096892332185
The place is nice and clean and staff are friendly,Everything is good,Did not eat for breakfast. Location is nice. Did not wonder around the vicinity. Went to Sintra and Fatima,10.0,May 2023,"June 7, 2023",Double Room with Extra Bed,2,Group,8,0,0,0,0,0,0,1,0,1,0,0.0011478096892332185
never to return,"we had a problem with the sink got clogged up. we asked to change rooms and the staff said that no rooms were available, although we saw in booking that rooms were available to book. only when we presented them with the evidences they gave us a functional room!",location only,1.0,September 2022,"September 12, 2022",Standard Double Room,4,Couple,8,0,1,0,0,0,1,0,0,1,0,0.0011463095515573231
A bad example for Ibis hotels,"Wifi very slow, no hand towels and slippers",cleaning was good,4.0,November 2022,"November 30, 2022",Standard Double Room,2,Couple,8,1,0,0,1,0,0,0,0,0,0,0.0011380929776543956
Pleasant for a 1 night stay. Too expensive for what they offer.,Breakfast was bad: bottled water was actually tap water (you could taste it) and bread was stale. Good cheese and ham at least. The rest was normal.,Bed was comfortable. Bathroom was clean.,6.0,June 2022,"July 12, 2022",Standard Double Room,1,Solo traveler,8,1,0,0,0,0,0,0,1,0,0,0.0011341925060795826
We received what we expected from an established hotel chain,Food and drink offering.,Clean and well run,8.0,February 2024,"February 19, 2024",Standard Double Room,1,Couple,8,1,0,0,0,0,0,0,1,0,0,0.0011341925060795826
"It was a nice stay in the hotel, actually it went beyond my expectations.","Breakfast is too sober for me, no green salads, fruits are not great. Coffee is good, there is fresh orange juice but you need to make it yourself.","Very nice hotel, modern, rooms are quiet, clean. Everything works fine and we enjoyed our stay there.",8.0,April 2023,"April 25, 2023",Standard Double Room,4,Group,8,1,0,0,0,0,0,0,1,0,0,0.0011341925060795826
Good location and place especially if you need to drive early morning to the airport.,,"Clean and exterior sound-proofed room, although it looked a bit old, close to the airport and close to a metro station (7 mins walk).
It is in a very safe area with many hotels, I also found parking available.",9.0,April 2024,"April 15, 2024",Standard Double Room,1,Family,8,1,0,1,0,0,0,0,0,0,0,0.0011314745861761217
Wonderful,,room was clean and had plenty of space.,9.0,June 2023,"June 18, 2023",Standard Double Room - Mobility Access,3,Solo traveler,8,1,0,1,0,0,0,0,0,0,0,0.0011314745861761217
Good,"Considering IBIS standard, nothing.","Its nice and clean hotel with minimum requirement you may need for a business trip including shower, bed and silent room. There is no toiletries or any facility available in the room.
The free car parking in front of the hotel is a big plus point",7.0,May 2022,"July 18, 2022",Standard Twin Room,6,Solo traveler,8,1,0,1,0,0,0,0,0,0,0,0.0011314745861761217
Good,"Neighbors talk in the hallways at night.
Someone knocking on doors at night.",The service and the staff were great.,7.0,May 2024,"May 5, 2024",Standard Twin Room,4,Family,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
"For the airport, a good location, with local  restaurants nearby",,"Helpful, friendly  staff.",8.0,September 2023,"October 8, 2023",Standard Double Room,1,Solo traveler,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Very Good,"AC not working properly.
TV turns on at 6 am.",Staff is friendly.,8.0,August 2021,"August 21, 2021",Standard Double Room,2,Solo traveler,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Good,Airplanes,Friendly staff,7.0,July 2023,"July 11, 2023",Standard Double Room,2,Group,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Wonderful,Pillows were too hard. They should have both: hard ones and soft ones.,People very friendly and cooperative,9.0,March 2023,"March 16, 2023",Standard Double Room,3,Family,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
"very adequate, great value and clean",no safe,very friendly and attending staff,10.0,April 2023,"April 12, 2023",Standard Double Room,1,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Book this place!!,,"Everything was excellent!Metro station od very close,you can reach city centar in less than 15 minutes.Stuff was very polite,nice, friendly.Great value for money!",10.0,June 2022,"June 17, 2022",Standard Double Room,6,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Very Good,The stairs on the way back if you use the subway. Back doors close early ( around 8 pm). That’s the only reason why I won’t go  back to it even though its 10 minutes from the airport.,i like Ibis hotel because you have no surprises. You know what you are getting because of the consistency in all of them. I do have to say that the staff in Portugal is very friendly. Making sure you fell welcomed.,8.0,October 2021,"December 9, 2021",Standard Double Room,2,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Great,,Staff were great!,10.0,July 2023,"August 1, 2023",Standard Twin Room,3,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Exceptional,,Very friendly and helpful staff,10.0,August 2023,"August 14, 2023",Standard Twin Room,3,Family,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
"SUITABLE LOCATION, GREAT VALUE FOR MONEY",TELEVISION COULD HAVE CONNECTED TO LAPTOP,"FRIENDLY STAFF, PET FRIENDLY",8.0,December 2023,"January 11, 2024",Standard Double Room,2,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Very Good,It was under Lisbon Airport flight path a very busy Airport windows need updating,Staff excellent,8.0,September 2021,"September 26, 2021",Double Room with Extra Bed,4,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Very nice,No,I like the staff they really help full,10.0,March 2023,"March 8, 2023",Standard Double Room,4,Solo traveler,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Likeable,,Staff,7.0,August 2023,"August 21, 2023",Standard Double Room,2,Family,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Very Good,Nothing to add,Brakefast and staff,8.0,March 2024,"March 14, 2024",Standard Double Room - Mobility Access,1,Solo traveler,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Exceptional,,Staff was very friendly and helpful.,10.0,June 2023,"July 10, 2023",Standard Double Room - Mobility Access,6,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Wonderful,,Great staff,9.0,July 2022,"July 7, 2022",Standard Double Room,5,Group,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Nice clean place to stay,Farther from things I wanted to see,Great front desk staff.  Close to metro,10.0,September 2023,"September 29, 2023",Standard Double Room,1,Solo traveler,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
As expected!,,Very good staff.,8.0,June 2022,"June 18, 2022",Standard Double Room,1,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Very comfortable and affordable stay,,Answered my phone call very quickly. Very accommodating and friendly staff.,10.0,June 2022,"July 20, 2022",Standard Double Room,1,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Very Good,little bit distance to metro,Tidy and staffs are really willing to help,8.0,May 2023,"May 12, 2023",Standard Double Room,3,Family,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Exceptional,,The staff was very helpful and super nice!,10.0,July 2024,"July 6, 2024",Standard Double Room,4,Solo traveler,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
good hotel,"I’m an aviation enthusiast but the constant flow of aircraft above your head can be a nuisance if you’re trying to sleep on a warm day 
it’s not quite City centre but metro is close enough for 1.50 euro",really nice hotel and staff,9.0,April 2022,"April 19, 2022",Standard Double Room,2,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
"Although short stay, quiet enjoyable","No bar fridge, and not having not even a bottle of water on our arrival,specially after a flight.","Staff very, very friendly.",6.0,May 2023,"May 4, 2023",Standard Double Room,1,Solo traveler,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Wonderful,,the staff were very friendly and helpful,9.0,April 2022,"April 7, 2022",Standard Twin Room,2,Group,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Perfect and warm people,Nothing,Friendly staff,10.0,March 2024,"March 2, 2024",Standard Double Room,1,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Wonderful,,staff was very kind and helpfull,9.0,June 2024,"June 20, 2024",Standard Double Room,5,Group,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Great!,It was all good.,The humanity of the staff . Very kind.,10.0,September 2021,"September 22, 2021",Standard Double Room,1,Group,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Excelente e recomendo,,Do staff,10.0,September 2022,"September 30, 2022",Standard Double Room,1,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
"All good, I like long distance walking.",Distance from downtown,Staff are friendly. Felt safe and comfortable.,8.0,July 2024,"July 28, 2024",Standard Double Room,3,Solo traveler,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Exceptional,Nothing to complain about,"Excellent friendly staff 
Very helpful",10.0,December 2023,"December 28, 2023",Standard Double Room,1,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
"ok hotel, really nice staff.","There is absolutely nothing to do around the area as a tourist looking for a more lively atmosphere,
especially at night. however, there is a train station as well a metro station.","amazing mattresses and really nice and helpful
staff.",7.0,May 2023,"May 29, 2023",Standard Double Room,3,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Delightful,Was perfect,Lovely staff,10.0,January 2024,"January 9, 2024",Standard Twin Room,4,Family,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
We stay regularly and the staff are unfailingly friendly and helpful - thank you!,-,Friendliness of staff particularly allowing us a late check-out to accommodate hospital appointment,10.0,November 2023,"November 27, 2023",Standard Double Room,1,Couple,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Exceptional,,Amazing staff.,10.0,December 2023,"December 20, 2023",Standard Twin Room,2,Family,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Wonderful,Niks,Super dog friendly,9.0,May 2022,"May 20, 2022",Standard Double Room,1,Family,8,0,0,0,0,1,0,0,0,0,0,0.0011252208888540697
Adequate.,"Nothing flowed. You have to be explicit about everything you need- in advance. There is no anticipation on the part of the staff/ boa attention to detail. Everything seems to be an effort. The wait time at reception can be long. 
It is one step above a hostel.
The bar area is miserable and uninviting.
The breakfast area is downstairs in the basement.","The property was clean, with elevator access, and was functional.",4.0,August 2022,"September 25, 2022",Standard Double Room,2,Group,8,1,0,1,0,0,1,0,1,0,0,0.001119658130216049
Very Good,The wifi was very weak and there was a long waiting time for elevators in the morning.,The hotel was ok. No problems with staff or the facilities.,8.0,October 2022,"October 21, 2022",Standard Double Room,3,Solo traveler,8,0,0,1,1,1,0,0,0,0,0,0.0011052963201409638
"Great stay, good price.",Lack of food options late at night.,"Nice, quite out of the main streets. Coming back late at night, I never felt any danger, and staff was always smiling and very helpful. Bar area open all night.",10.0,May 2023,"May 25, 2023",Standard Double Room,4,Family,8,0,0,1,0,1,0,0,1,0,0,0.001102110543303811
"Fantastic hotel, helpful staff - great stay","No genuine complaints, the drinks selection at the bar was a slightly underwhelming - but I should imagine it caters the demand well as it is","Fantastic hotel, helpful staff - great stay",10.0,July 2022,"July 1, 2022",Standard Double Room,5,Solo traveler,8,0,0,0,0,1,0,0,1,0,0,0.0010806909586810727
Pleasant,"Restaurant food: terrible. They actually dont cook anything, its all prepared food ready for the oven. I had the worst burger ever! The walls are so thin, you can list drunk people at midnight","The hotel facilites are  OK, the Price should be lowered for what they offer. I love that the hotel is pet friendly.",6.0,April 2023,"April 12, 2023",Standard Twin Room,3,Family,8,0,0,0,0,1,0,0,1,0,0,0.0010806909586810725
Normal,Breakfast,Staff,7.0,April 2022,"April 30, 2022",Standard Twin Room,3,Couple,8,0,0,0,0,1,0,0,1,0,0,0.0010806909586810725
Grand,As Accor members we tried to booked directly but this failed and we had to pay more on Booking.com -  Staff at IBIS desk did not honour the free breakfast that we were trying to book.,Room and bathroom very clean - basic IBIS standard.,8.0,May 2024,"May 10, 2024",Standard Double Room,2,Couple,8,1,0,0,0,0,1,0,1,0,0,0.0010787135258262088
Good value,,"Quite spacious, can open 2 luggages at the same time and still have some spaces for walking. Staffs are very friendly and helpful!",8.0,May 2023,"May 8, 2023",Standard Twin Room,2,Group,8,0,0,1,0,1,0,0,0,0,0,0.0010779749813731275
Wonderful,,"Very nice staff  The girls on the bar were excellent. The guy good do with smiling, he didn't seem happy at all.",9.0,October 2023,"November 2, 2023",Standard Double Room,4,Couple,8,0,0,1,0,1,0,0,0,0,0,0.0010779749813731273
Exceptional,,"Easy to reach with by car. Underground paid parking available.
Close by metro.
Very friendly staff",10.0,May 2022,"May 8, 2022",Standard Double Room,1,Couple,8,0,0,1,0,1,0,0,0,0,0,0.0010779749813731273
Wonderful,Its a bit far out of the centre.,"Very comfortable and quiet, great facilities, friendly staff and you can checkin at night.",9.0,August 2023,"August 26, 2023",Standard Double Room,1,Couple,8,0,0,1,0,1,0,0,0,0,0,0.0010779749813731273
Wonderful,Location under the arrival and departure route of Lisbon Airport means sleeping with windows closed is advisable.,"Great location near Sete Rios station and the Blue metro provides apportunities to go into Lisbon and around
Good breakfast with many options.",9.0,September 2022,"September 17, 2022",Standard Double Room,2,Couple,8,0,0,0,0,0,0,1,0,1,1,0.0010613058121523838
"Clean room and facilities, good service.","We had asked the front desk staff to reserve a ride to the airport for us at 1:45 a.m., and were told the shuttle van would be ready for us then. However, it wasn't, so the desk staff needed to call us a cab. It worked out OK, but it was disappointing it wasn't ready when we expected.",We appreciated the opportunity to check in early - we arrived about 1:45 p.m. and were able to leave our bags in our room while we explored the city.,9.0,October 2022,"October 18, 2022",Standard Twin Room,1,Couple,8,1,0,0,0,0,1,0,0,0,0,0.0010493202870613173
Good price with easy access to the Metro,"No tea or coffee making facilities in the room. Not even a complimentary bottle of water. I know there's a restaurant but it's nice to have a drink when you first wake up without having to dress for the occasion. Very thin walks can literally hear EVERYTHING, from surrounding rooms.",Close to Metro.,7.0,May 2024,"May 22, 2024",Standard Twin Room,4,Family,8,0,1,0,1,0,0,0,1,0,0,0.0010447542232162243
Good,"Still same breakfast, poor English at breakfast staff,
Very small rooms 
Only 1 towel/person -hands and body all dry in one",,7.0,July 2023,"July 11, 2023",Standard Double Room,3,Family,8,0,1,0,1,0,1,0,1,0,0,0.0010321176347942338
Very Good,The room was a bit too warm and the AC controls a bit confusing.,Totally quiet. Even with planes taking off overhead.from the airport a few miles away.,8.0,March 2023,"March 14, 2023",Standard Double Room,1,Solo traveler,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
No Air Conditioning or Internet,Air Conditioner wouldn’t go below 26C and the internet went down multiple days for long periods.,,1.0,May 2024,"June 2, 2024",Standard Double Room,4,Solo traveler,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Very Good,The room was so small,,8.0,July 2023,"August 7, 2023",Standard Twin Room,1,Family,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Bad,"We stayed at the hotel just one night. Our room was very small with a double bed and a side bed for the 3 of us. Which that was okay. Although the room had an awful smell and after leaving the next day my friend who was sleeping at the side bed was bitten all over her body from bed bugs!!! Her whole body was covered with rashes and blisters!
Horrible experience!!",,1.0,May 2023,"June 24, 2023",Double Room with Extra Bed,2,Group,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Wonderful,"The air-conditioning seems not working. The room was very warm. So, it is necessary to open windows in the room to let fresh air come in.",,9.0,February 2024,"February 19, 2024",Standard Double Room,2,Group,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Cheap comfy and cheerful,"It was ideal for us for one night,  not the most luxurious but absolutely fine at the same time. Bed was comfortable only one pillow each (I think there was an extra in the wardrobe to be fair) I would have liked a safe available but as I said for the price I can’t really fault it",Easy to get to the city with trams being very close to jardim zoologico line.,8.0,February 2024,"February 11, 2024",Standard Double Room,1,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Good,They didn't help me at all when I had to change my dates although they had available rooms. First they told me to make a new reservation :) then they did ıt but I had to pay a lot.,,7.0,July 2024,"August 1, 2024",Standard Double Room,4,Family,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Fair,"The rooms are tiny, and the requirements are few. not even slippers. The internet is fragile. windows are small.",little variety for the price.,5.0,December 2023,"December 10, 2023",Standard Double Room,3,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Good,The room was very basic,It's located near  to the Shrine of Fatima,7.0,May 2023,"May 25, 2023",Standard Double Room,1,Group,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Poor,"Thé AC didn’t work, the room was way too hot.",,3.0,July 2022,"July 15, 2022",Standard Twin Room,1,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Very Good,room and bed small,,8.0,August 2022,"August 26, 2022",Standard Double Room,1,Group,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Great cost benefit,Smell of cigarettes in one of the rooms.,Great cost benefit,8.0,September 2022,"September 29, 2022",Standard Double Room,3,Family,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Hotel agradable con buena atención y buen desayuno,Room too small,Most items,8.0,December 2021,"December 10, 2021",Double Room with Extra Bed,1,Family,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Poor,"No irons not ironing board in your room

The tele is the size of a tablet",Nothing,3.0,September 2022,"September 9, 2022",Standard Double Room,4,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Far for people from the main center if using public transport,"Bad air conditioning, it was hot and ac was not atall cooling",,5.0,May 2022,"May 7, 2022",Standard Double Room,3,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Good,"The AC is not very strong, I had a bad night of sleep because of it. Lisbon can be very warm and I was expecting to get some relief at the hotel, but they only have one small window and cap the AC temp at 24 degrees. The hotel is close to a busy street so even opening the window makes the room very noisy.",,7.0,July 2024,"July 23, 2024",Standard Double Room,1,Family,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Avoid,The beds were very solid and not comfortable at all. The rooms were very small and the shower was made of plastic. It was very noisy and the whole place stunk of smoke.,,3.0,April 2023,"April 19, 2023",Standard Double Room,2,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Disappointing,TOO PRICY FOR THE ROOM YOU GET,,4.0,April 2023,"April 25, 2023",Standard Double Room - Mobility Access,1,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Disappointing,The BEDS !!!!,"ibis is a good atemp at a Botic hotel , but it does not get there !",4.0,April 2022,"April 19, 2022",Standard Twin Room,5,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Very un I,"Ants crawling everywhere, had to change rooms 
Claustrophobic room Very small. 
Annoying door between bed and bathroom 
Meager furnishings 
Flat horrible pillows 
Bed not great passable 
Felt jail like very sterile 
Unable to open window 
Would never recommend.",,1.0,July 2023,"July 23, 2023",Standard Double Room,1,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Very Good,They did not have tea and coffee and the kettle to boil water in the room. It would have made a huge difference. The hotel should consider providing such. It is the basic necessities.,Everything was fine.,8.0,December 2023,"December 31, 2023",Standard Double Room,6,Solo traveler,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Very Good,The room heating is not sufficient.,,8.0,November 2023,"November 9, 2023",Standard Twin Room,2,Group,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Good,Room was quite small for three people.,Good for a stopover stay,7.0,August 2022,"August 18, 2022",Double Room with Extra Bed,1,Family,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Gut,Bathroom was to small,Das flair,10.0,April 2023,"May 3, 2023",Standard Double Room,3,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
nice… staff is very nice,rooms too small,close to metro,8.0,September 2023,"September 25, 2023",Standard Double Room,4,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Very good,Room too hot in afternoon,Everything. But AC would have been perfect,8.0,February 2024,"February 4, 2024",Standard Twin Room,1,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Good,The bathroom door did not work properly,,7.0,May 2023,"May 27, 2023",Standard Twin Room,2,Couple,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Very Good,Room was very small.,Close to airport.,8.0,March 2023,"March 26, 2023",Standard Double Room,1,Family,8,0,1,0,0,0,0,0,0,0,0,0.0010165577258477642
Very Good,"It is not a walking distance from the city center, however there is a metro station nearby.","Very clean, very comfortable bed and quiet.",8.0,April 2022,"April 29, 2022",Standard Double Room,4,Couple,8,1,0,0,0,0,0,0,0,0,1,0.0010143862736819215
Good,Location. Cheap on the toiletries. Only 2 Dixie cups. No kleenex. Only 2 towels.,Staff was nice and friendly.,7.0,October 2023,"October 17, 2023",Standard Double Room,2,Couple,8,0,0,0,1,1,0,0,0,0,1,0.0010096716337120197
Pleasant,No fridge. Internet very unreliable as was the tv. Room was stuffy thus window needed to be opened which increased noise from the planes.,,6.0,March 2023,"March 29, 2023",Standard Double Room,4,Couple,8,0,1,0,1,0,0,0,0,0,0,0.0010077265850691368
Good,To hot. The air conditioner is controlled by the building. There is a thermostat control in the room but it does not do anything,,7.0,September 2023,"September 11, 2023",Standard Double Room,3,Couple,8,0,1,0,1,0,0,0,0,0,0,0.0010077265850691368
Worst stay of my life!,Room was horrible. Bathroom was horrible too. There were only 2 towels. No water / tea coffee (absolutely nothing was provided),Nothing to be honest.,1.0,March 2024,"March 30, 2024",Standard Double Room,2,Couple,8,0,1,0,1,0,0,0,0,0,0,0.0010077265850691368
Pleasant,pillows lumpy. No tea/coffee making facilities in room.,,6.0,June 2024,"June 20, 2024",Standard Double Room,1,Couple,8,0,1,0,1,0,0,0,0,0,0,0.0010077265850691368
Disappointing,"The walls were thin u can hear the people coming and leaving the floor. For some reason the crowd in this hotel is very noisy they tend to shout when they enter the rooms!!!
At night, the smell from the lobby to the elevators is fish, apparently, they serve sea food for dinner, not sure why the whole hotel smell like this!!!
Finally the hotel is very close the elevator you will hear the noise from the planes.
The hotel is a bit far from the touristic places, even though the metro is 1 mile away, other public transportation around are few.",Compared to the price rate the hotel is decent.,4.0,September 2023,"September 20, 2023",Standard Twin Room,5,Family,8,0,1,0,1,0,0,0,1,0,1,0.001007413228460104
the best people get the best,"the door at the garage wasn’t open till late and it was inconvenient some times but ok 

the breakfast didn’t match to vegan like me so I couldn’t eat there",the staff was absolutely amazing,10.0,October 2022,"October 22, 2022",Standard Double Room,11,Solo traveler,8,0,0,0,0,1,0,0,1,0,1,0.0010064839060104811
I will definitely recommend it to others! I am happy I stayed here!,"I would have liked some other egg options for breakfast, not just boiled eggs! Otherwise not much I didn't like. If tea and coffee could be made available in the rooms that would have been great!",Everything was better than expected.. it was not much of a change from the five star hotel I was at previously in the area. There was a previous online complaint about noise but this was no issue as there is double glazing in the windows.,8.0,July 2022,"July 7, 2022",Standard Double Room,5,Solo traveler,8,0,1,0,0,0,0,0,1,0,0,0.0010038217391131717
Very Good,"Planes fly directly over the hotel (they do not fly from midnight to five in the morning). The hotel bar has a large menu, but in fact they only eat sandwiches. There is nowhere else, you have to go to other hotels. City restaurants are only two blocks away. There is only one grocery store, a small Auchan two blocks away. Room 516 was inhabited by yellow house ants.",Good mid-range hotel. Corresponds to its price. Near metro station and park.,8.0,March 2023,"March 7, 2023",Standard Double Room,3,Family,8,0,1,0,0,0,0,0,1,0,0,0.0010038217391131715
Disappointing,"Lights in bathroom and TV was broken, reported that the to reception, but nobody didn't came fix it or change our room.
Breakfast was very poor, after three mornings I just couldn't eat nothing more. Very disappointed.",,4.0,July 2023,"September 18, 2023",Standard Double Room,5,Family,8,0,1,0,0,0,0,0,1,0,0,0.0010038217391131715
