Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Make sure you pull on the door keypad.,"The keypad for the main entrance door was awkward to use.  I had to try the combination several times before the door would open.  As a lone female traveller, this was a scary moment late at night.  The shower leaked onto the floor so I used one of the towels to mop it up.","Good sized room with adequate floor space.  Room was very warm, but I was able to open the window to regulate the temperature.  It was very easy to find from King's Cross station.",7.0,March 2023,"March 25, 2023",Double Room,1,Solo traveler,3.9,1,1,1,1,0,0,0,0,0,0,0.0015150540650221045
It was okay,"It was mouldy and damp. It smelt damp, the walls were not pleasant, the carpets were stained and it just didn’t feel hygienic. 
The bed was okay but you couldn’t have got any flatter pillows if you tried :)
The bathroom smelt bad near the toilet and you could see straight down the sink while which was so dirty","It was cheap. Not too far from the tube 
The bathroom was useable and decent compared to the room 
There was wifi although we didn’t try it out",7.0,July 2024,"July 16, 2024",Double Room,1,Couple,3.9,1,1,1,0,0,0,0,0,0,0,0.0014786969922373663
This is a great place to stop over whilst visiting or on business in this area. Owner was friendly and not intrusive.,It did at times feel a little awkward using the shared toilet and shower. But that’s my feelings not down to the property.,"This is basically a spare room in someone’s home, it is clean, warm and well stocked with mini fridge, tea and coffee, toaster and microwave in the room.",8.0,February 2024,"February 16, 2024",Double Room,1,Family,3.9,1,1,1,0,0,0,0,0,0,0,0.0014786969922373663
Convenient for onward travel - but you get what you pay for...,"The overhead shower didn't work. The water didn't come out of the holes, but sprayed from the top of the showerhead and ran down the wall. Fortunately, a hand-held alternative (which also had a leak, but could use). The furniture and decor had seen better days. I couldn't shut the window properly (trying to cut out noise) but then opened it again during the night because the room got too hot. The booking message said they were 'refurbishing' and I can only assume my room was still to be done. Someone had spilt a drink and stains on the wall. The cupboard falling to pieces. Coffee and tea bags but no milk or sugar (and empty packets there too). I could have gone downstairs but I was tired and steep stairs. Greeting not rude but not pleasant either - and I've never been told they need to photograph my ID for a UK stay before. Certainly not when booked through Booking.com as my details are known. It was noisy - both the tube (I think - definitely a train) and other guests talking loudly. Bed in room above creaked a lot and you wouldn't want to be there with a child asking what they were doing!!! If you have trouble with stairs, avoid. There are some very steep (uneven) steps up to the front door.","Very close to St Pancras International (which was main reason for booking as I would have been on a train had it not been for the rail strike the next day). TV had a reasonably good range of channels. Toiletries in the bathroom. Bed clean (sheets pristine) and no dust, etc.",5.0,October 2022,"October 3, 2022",Double Room,1,Solo traveler,3.9,1,1,0,1,0,0,0,1,0,0,0.0014733885770855186
Avoid Avoid Avoid,"We arrived and rang tge doorbell, nobody came so i foned the owner who quizzed me like a policeman. Someine then answered the door(20 mins later). We were then greeted by an unclean and smelly foyer and was told our room was on the 2bd floor and given a room number, we figured out where ut was and went inside ..the bed rocked from side to side, the window didnt open, the view was if a train line eith trains passing every 20 - 15 mins, the toilel smellt lime itd never been cleaned, the sink plug was covered in scum and hair and shower drain was clogged with who knows what. We didnt stay , i booked another hotel closer to the west end and we left.",We didnt stay as it was abysmally unclean and stank of pi*s,1.0,May 2024,"May 8, 2024",Double Room,1,Couple,3.9,1,1,0,0,0,0,0,0,0,1,0.001467090198368709
"Amazing receptionist, very bad room with ants.","The room was not as in the photos. There is no picture for that room because it is very bad. There is no space to walk. AND THE WORST THING IS THAT THERE WERE ANTS IN THE ROOM. ON THE FLOOR AND ON THE DRAWERS UNIT NEAR THE BED. YES, ANTS. I recorded a video for the ants, but I will not share it here. If the owner or booking.com ask for it, I will send it.","The only good thing was the receptionist. My flight was late, I arrived a bit late, and she was waiting for me. She served me with a smile. Thank you very much, if you are reading the feedback.",2.0,May 2024,"May 1, 2024",Double Room,1,Solo traveler,3.9,0,1,0,1,1,0,0,0,0,0,0.0014572049580099658
Bad,"Entrance to the hotel was full of old furniture, nothing welcoming about the hotel. Room  was small, dirty, bathroom was mouldy , underneath the bed there was loads of rubish and dust like it hasn't been cleaned in months.  I wasn't sure about sleeping in the bed, as wasn't sure if bedding was clean. When I've booked the rooms, was giving benefit of the doubt,  wish I hadn't. 
Please don't bother staying here if you would like clean, spacious or comfortable room. It definitely is not value for the money paid, I have found other hotels with the same price, much better in the UK and surrounding countries. The whole building looks unsafe, and like it should be condemned. 
Will never again book a room in this ""hotel"".","Staff was nice, however this could not make up for lack  of everything else.",1.0,January 2023,"January 8, 2023",Quadruple Room,2,Family,3.9,0,1,0,1,1,0,0,0,0,0,0.0014572049580099658
Poor,"No mugs for coffee after asking when none in room, TV didn't work, Bed made dodgy, doors very stiff , noisy building",Leaving !! The receptionist was nice,3.0,September 2022,"September 4, 2022",Double Room,1,Solo traveler,3.9,0,1,0,1,1,0,0,0,0,0,0.0014572049580099653
Cheap but not up to scratch,"would have been nice to have the bathroom cleaned, as there was hair left in the shower. The toilet seat was also broken",staff were pleasant,3.0,July 2022,"July 5, 2022",Double Room,1,Solo traveler,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108088
Bad,"most uncomfortable bed I have had in years. basement room is so damp that water comes up through the floor. tube runs adjacent, so i heard it rumbling much of the night.",staff very friendly,1.0,July 2023,"July 21, 2023",Double Room,1,Solo traveler,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108088
Awful. Never staying again,"Our bed was held up underneath by planks of wood, we had the worst nights sleep. You could hear everything the walls where paper thin, the door had a huge gap to the hallway. The toilet paper was cheap, the bathroom door was dodgy and kept locking us out. The television didn’t work.",The lady on desk on arrival was helpful,2.0,August 2023,"August 11, 2023",Double Room,1,Couple,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108088
good location but a run down filthy / unclean hotel with little care going into ensuring simple hygiene ~ as I under,"it was unclean , there was hair in the bed , the shower door dropped off , the coffee mug rim was dirty and not washed from the previous stay , the shower hot / cold handle was broken and difficult to adjust ,",the staff on reception were polite and helpful,1.0,September 2022,"September 21, 2022",Double Room,1,Solo traveler,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108088
Good if you’re shitfaced but if you’re sober I wouldn’t recommend.,"Water damage in the roof, mold in the shower. Extremely thin mattress.",Nice staff.,3.0,July 2024,"July 8, 2024",Double Room,2,Couple,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108088
"AVOID THIS PROPERTY, IT SHOULD BE SHUTDOWN AND BULLDOZED!!!!!!","I checked in and checked out in ten mins. Horrific!

The bed was broken, sheets were dirty, walls were mouldy, windows were rotting, furniture was broken and absoloutely not fit for use. The room was tiny and the floorboards were trying to come through the wafer thin carpet. 

Upon check in the lady in the window was rude and the smell through out the property was absoloutely repulsive. 

AVOID THIS PROPERTY, IT SHOULD BE SHUT DOWN AND CONDEMED!!!",Nothing nice. Even for a budget friendly option this should be avoided!,1.0,April 2024,"April 23, 2024",Double Room,1,Solo traveler,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108088
Not good hotel to recommend except staff who was exceptional,"Dustbin was broken, tv was not working for whole two days, bathroom seperator was broken. Not happy with it",Staff specially Rabeeh was very good in service,3.0,June 2023,"June 10, 2023",Quadruple Room,2,Family,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108088
it was exactly what I needed and located so close to St. Pancras.,The only thing I can complain about were my expectations. The room was smaller than I expected but that’s all.,The staff was so helpful and absolutely amazing! Such beautiful people.,10.0,May 2023,"June 21, 2023",Double Room,1,Solo traveler,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108088
Roof over your head,"My two aunts stayed here for 5 nights there but the room was far from being clean. 
It is a budget room so it is okay to have a small room with limited features but this is not an excuse for the mould, dirty bathroom, broken toilet bin, burnt curtains","The lady in the reception tried to be helpful during the check-in. 
Cheap - roof over your head",5.0,June 2022,"June 16, 2022",Double Room,5,Family,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108088
Pleasant,"not clean in the room, the furniture is old",staff,6.0,July 2021,"September 27, 2021",Double Room,1,Group,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108084
Very Poor,The bed was very uncomfortable,Friendly staff,2.0,August 2023,"August 28, 2023",Double Room,1,Couple,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108084
mixed,There was no study chair in the room,The staff are friendly and responsive. They address customers complaints in a timely manner.,9.0,February 2022,"February 3, 2022",Double Room,3,Solo traveler,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108084
Better than expected need tlc,I just need a little tlc I don't understand why they have furniture that looks like it has been out for weeks in rain and marks of leaks . It was a little nosing as it was on a busy street but it was only really noisy in the morning and at night it wasn't too bad. And the mattress and pillows are thin. I think for a single person if fine but if ur going for with a couple maybe not. But the value is ok and alot better than some more expensive hotels,Staff i really like them they are friendly,7.0,April 2023,"April 21, 2023",Double Room,1,Couple,3.9,0,1,0,0,1,0,0,0,0,0,0.0014457164562108084
Poor,Walls and curtains needed a good clean.      Family room but only 1 cup in room to make beverages,Bathroom had been refurbished and was in a clean condition,3.0,April 2022,"April 20, 2022",Quadruple Room,2,Family,3.9,1,1,0,0,0,0,0,1,0,0,0.0014305876273284653
Shelter.,"The beds were uncomfortable, busy street, and not very clean.","Shelter, clean sheets, running water, and close to restaurants and train station.",3.0,July 2023,"July 14, 2023",Quadruple Room,1,Family,3.9,1,1,0,0,0,0,1,0,0,0,0.0014304193536548069
Acceptable for the price,"-Room smelled 
-no where to store luggage (if you need to store it there are a few places near by but can't store it in the ""Hotel""
-the mattress was uncomfortable 
-room quiet small 
-the stairs could've killed you by walking up and down with luggage 
-some ants in the hotel...be careful with food 

But all in all for the price it was acceptable","-The price 
-The bathroom was clean and quiet modern
-The staff was nice",5.0,May 2023,"May 30, 2023",Double Room,1,Couple,3.9,1,1,0,0,1,0,0,1,0,0,0.0014190591277451698
Pleasant,"Totally flat pillows on the bed and no cups, spoons to make a hot drink.
Tv had really poor connection so couldnt watch tv.",Warm room. Friendly staff. Clean and fresh beddding.,6.7,February 2022,"February 28, 2022",Double Room,1,Family,3.9,1,1,0,0,1,0,0,1,0,0,0.0014190591277451693
"good location, but uncomfortable and dated.","bed very uncomfortable, could feel every spring and bar from the bed. an additional pillow would also be a plus. 
windows we’re very outdated and drafty, would not like to stay in the winter. the top window was also cracked from 1 end to another
walls are paper thin and every word can be heard from every room, with doors slamming throughout the night
shower door did not close properly so the bathroom was flooded after a minute use
our room also had an ant problem, with them climbing the furniture and walls",good location for kings cross and St Pancras. lots of bars and restaurants around,2.0,August 2022,"August 4, 2022",Double Room,1,Couple,3.9,0,1,1,0,0,0,1,0,1,0,0.001405873211409806
Not good,"Very noisy location, train rail close to your room, will definitely disturb your sleep. 
Unfriendly staff. Ring the doorbell many times but no answer, had to call them just to check in. 
Dirty toilet bowl.
Lots of water stain on the walls of the room. 
Looks old and dirty. 
Not soundproof, can hear next door.",Comfy bed and pillows.,3.0,October 2021,"October 29, 2021",Double Room,2,Couple,3.9,1,1,0,0,0,1,0,0,0,1,0.0014004546127061646
Awful,"Rude staff not caring at all. Bed was obvious damage and mattress old and damaged. No facilities, WiFi connection was poor. Rooms dirty, overall poor condition and non compliance with fire safety legislation. Avoid - death trap",Nothing,2.0,December 2021,"December 3, 2021",Double Room,2,Solo traveler,3.9,0,1,0,1,0,1,0,0,0,0,0.0013992217064656217
Disgusting and booking.com compensation process is totally flawed,"You can see from the photos just how horrible the room was with a door that wouldn't lock leading out into what I can only describe as a rubbish tip of bags, cigarettes, coffee cups and I don't even want to know what else. This was literally the other side of the glass from the bed. The room itself stank of nicotine, there was blood on the duvet and yellow stains on the towel they provided. The wall had multiple holes drilled and the only side table had not been wiped for a long time. I had to leave the hotel and check into another one at 11:05 at night in Kings Cross so the whole experience was quite frankly a disgrace.

The hotel was disgusting and unhygienic and booking.com should be embarrassed to sell rooms here and should also have a policy to protect your PAYING customers who experience such a horrible situation when booking through YOUR platform. I cannot believe their policy is to only offer a refund IF the property manager agrees to it. The girl on reception even said the manager does not care about feedback as they can fill the rooms night after night with no problem. She also said many guests ""...arrive with a smile but leave with unhappy faces"". This shows you how the manager behaves so they will never agree to a refund because they obviously do not care about their own paying guests. Booking.com should charge them and refund me the full amount for both nights I booked.

Update:
Booking.com has credited me just £8.10!! They said they can't refund the whole lot because the property manager has not approved a refund which is no surprise at all ""First and foremost, please accept my apologies for having to witness such an experience with your booking. This is definitely not the type of service experience we would ever want our guests to go through. We completely understand how frustrating and upsetting it can get in such situations like this. We've followed up with Daisy Hotel, however, no compensation could be provided.","Nothing, apart from the lady at the front desk, although the management left her powerless to do anything other than be the face of the hotel and target for any customer dissatisfaction. She was really good in light of things and having to work here.",1.0,July 2022,"July 21, 2022",Double Room,1,Solo traveler,3.9,0,1,0,1,0,1,0,0,0,0,0.0013992217064656217
Luckily was only there for a short time. Won’t use again.,"Staff rude and unhelpful on the phone, wasn’t clean, broken tiles on the floor. Beds uncomfortable, no towels in the bathroom.",Close to King’s Cross station,2.0,July 2023,"July 3, 2023",Double Room,1,Family,3.9,0,1,0,1,0,1,0,0,0,0,0.0013992217064656217
"Let down, poor stay in the worst hotel room I've ever stayed in with unapologetic and unhelpfu  taff",The previous guest had not checked outbof my room by 10pm at night and I couldn't get my young son straight to bed. The room was grubby and the bed was awful. The pillows were terrible and when I asked for a n extra pillow I was told thst they to not offer a second pillow per person. The whole building was in a bad state of disrepair including the shower door and broken bed. And the staff were completely disorganised and not very apologetic for not having the room sorted.,,2.0,June 2022,"June 27, 2022",Double Room,1,Family,3.9,0,1,0,1,0,1,0,0,0,0,0.0013992217064656217
Very Poor,"First, the 1st bedroom there was water damage, so it's been raining in our room  (1st floor) during the morning while, at this moment, we were sleeping, so we woke up suddenly and not happy at all. The receptionist came over to see, because it was also raining in one room for the staff, and upstair (2d floor) there we've been asking if we wanted to change the room. Obviously, we didn't wanted to stay in this one. The second, the bed infrastructure and the mattress was terrible, (we still have back problems!) we could feel and hear everything from other rooms from upstairs or even on the same floor. The two bedrooms we've been are definitively not healthy, and my friend and I are two asthmatics, so that's terrible. Also the towels were not clean, as the floor etc. I've photos of this place, it's terrible. So I'm extremely unhappy and disappointed. Don't go even if you're broke",,2.0,February 2024,"February 10, 2024",Double Room,2,Group,3.9,0,1,0,1,0,1,0,0,0,0,0.0013992217064656217
Avoid staying here!,"The property is dirty, our room hasn’t been cleaned at all during our stay. There is no wi-fi on any floor except the ground, so many inconvenience it created to us as we have to go downstairs in order to get wi-if. The facilities are broken and property stinks. The staff are rude and impolite, promised to allow us to leave our luggages but at the end kicked us out (avoid accommodations with Indian renters) Never stay in this accommodation!!!!",,1.0,July 2023,"July 25, 2023",Double Room,3,Couple,3.9,0,1,0,1,0,1,0,0,0,0,0.0013992217064656217
Discusting,"Cleaning 0 
Staff behaviour 0 
Facilities 0 
Even they did not give you WiFi password",It's waste of money if some go daisy hotel,1.0,March 2022,"April 4, 2022",Double Room,1,Solo traveler,3.9,0,1,0,1,0,1,0,0,0,0,0.0013992217064656217
like staying in a prison,"Reception were unhelpful. The room description states it has tea and coffee making facilities, there was a kettle and coffee but no milk or cups. There was no toilet roll in the bathroom. we asked for more but non arrived.",nothing,1.0,June 2022,"June 19, 2022",Double Room,1,Couple,3.9,0,1,0,1,0,1,0,0,0,0,0.0013992217064656217
avoid,"A dive, the lowest category of ""hotel"" one could  imagine. 
Tiny, bare room. Black mould on the ceiling. Shower drain totally blocked  - bathroom floor flooded within 20 sec. Tap wonky, shelf rickety and sloping. 
Noises all night (from other guest who took showers at 2 am to the rattle of tube/trains that shake the building every 10 min (admittedly less so in the dead of night))....
 I mean it'd be alight/tolerable if it were cheap, I'd be happy to spend £30 to slum it for one night - but it was £79, a total rip off.
Honestly, spend £20 more and get a Travelodge.
(OK, it was visibly clean and the one staff member I saw was nice)","believe it or not, the cheapest option near Kings Cross",1.0,March 2023,"April 2, 2023",Double Room,1,Solo traveler,3.9,0,1,0,1,0,1,0,0,0,0,0.0013992217064656217
"Not a nice stay, was glad to leave, get a good nights sleep and take a long shower","Where do I start, the hotel should be listed as located right above the Underground line, I managed to get to sleep at 1am when the underground stopped, and woke back up at 5am when service started again with the whole room vibrating with from the underground below, I had a downstairs room and it was awful. The room stank of damp, you could see where the carpet had been wet as it was stained. The paint was pealing off the walls, the tv was not on the wall mount and put on the bedside table, which had been squeezed in at the bottom of the bed. There were coffee and tea facilities that vibrated with each passing underground. The bathroom was absolutely tiny, toothpaste or gel down the wall. When I took a shower I realized why the carpet was stained and the smell of mold. Leave the shower on for more than a minute and it filled with water and would have overflowed. The cap of the drain floats around and you can see it was full of muck.","I eventually got 4 hours sleep, couldn't wait to get out of there.",1.0,April 2023,"May 25, 2023",Double Room,1,Solo traveler,3.9,0,1,0,1,0,1,0,0,0,0,0.0013992217064656217
Sleeping rough would have been preferable.,"Wine bottles full of cigs left in room, dirty tissue on floor, broken shower door, blocked shower, open space in wall for wires, parts of bed broken, absolutely tiny, stank of smoke, unhelpful staff.",Nothing.,1.0,June 2022,"June 16, 2022",Double Room,1,Couple,3.9,0,1,0,1,0,1,0,0,0,0,0.0013992217064656217
Terrible experience,"Terrible Service, a very bad experience for me and my family, the room was in a basement. The bathroom toilet was broken, we stayed two nights without a bathroom toilette. For sure we will never come back. My advice to anyone booking this hotel, is to check your room BEFORE YOU PAY. because they ask you to pay in advance, before showing you the room.",,1.0,March 2024,"March 27, 2024",Triple Room,3,Family,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704542
Bad,"The drains in the shower where cloacked with hair told the staff said they were gonna fix it and didnt, we couldnt shower without the water spilling everywhere. It was disguisting and unhyginic.",,1.0,December 2022,"January 4, 2023",Double Room,3,Couple,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
The worst stay of my life,"The room, the staff. Everything was broken, tbh didn’t work. Shower door fell off, sink blocked, staff were unprofessional. The place was a general sink hole.",Nothing,1.0,February 2024,"February 1, 2024",Double Room,1,Solo traveler,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
Unpleasant,"We had a member of staff knocking on our door at 9am telling us we had to leave by 10am despite having discussed an 11am checkout the previous night. Additionally, at 9:30 a member of staff kept knocking and asking us to open our door with no reason and getting annoyed at us not opening straight away because we were undressed in bed. She then came into our room, took a video of the bathroom and left. Severe damp on all the walls, actually looks unsafe",not much,2.0,February 2022,"February 9, 2022",Double Room,1,Couple,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
"if you are thinking of booking this ""hotel"" don't.","our room had exposed electrical wires and was overall unclean. we went to the desk to ask to be moved the staff said there was no other room available. I then asked for a refund and suddenly there were rooms free. the police then showed up as there had been drug addicts fighting inside the ""hotel"" earlier that day. at this point we asked for a refund and the receptionist could no longer ""understand"" us . the manager was called and we were assured we would be issued a refund on Monday this was over a month ago and still nothing. we rang booking.com and they were trying to handle the matter but the hotel stopped responding to them. for anyone booking just take you're money somewhere else and do yourself a favour and book somewhere else. the place is unclean unwelcoming and looks like a squat.",,1.0,July 2021,"August 22, 2021",Double Room,3,Group,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
Never go there again,"Everything. Extremely small room, extremely bad matress bed, filthy floor, unhelpfull staff. Holes in wall. Smell in the hall.",nothing,1.0,June 2022,"June 27, 2022",Double Room,3,Family,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
Very Poor,Discussing not cleaned crooked and terrible service,Nothing,2.5,September 2021,"September 19, 2021",Quadruple Room,1,Couple,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
WORST EXPERIENCE ANYONE CAN IMAGINE,"I am not sure if this place can actually be called a hotel. We had the worst experience anyone can ever imagine there:
Upon arrival, the room had mould around and temperature was very cold, apparently, the heating was not working, they provided an electric fan instead but none of the power sockets were working, and to make things worse, there was no hot water so couldn’t take Shower! I couldn’t stay in the room as temperature outside was minus and room was getting cold esp as it was at the top floor! I also couldn’t charge my phone so my phone battery was flat and I had to ask to charge my phone at reception. Yes it was this bad!!

 
As if this was not bad enough, on complaining to the ""reception"", the lady was not helpful at all, she said that they do not have any other rooms available and that i only have the option of leaving if I wasn’t happy despite being very late at night.  When asked for cancellation and refund so that I could book in another hotel the lady refused to even send an email at first to confirm cancelation. Until this date the hotel haven’t processed a refund for the whole week I booked with them despite what happened and the fact that I didn’t stay. 
The hotel have ignored our emails and there was absolutely no way to speak to their ""managers"" 

A cheap hostel is a billion times better than this place, avoid it at all costs as your own health and safety are at risk, it shouldn't be allowed to operate as it poses a serious risk to people’s lives.",Nothing at all!,1.0,December 2022,"January 6, 2023",Double Room,4,Couple,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
Bad,Staff wernt friendly. Room was dirty found toenail on floor under the bed was dirty bed was broken,Nothing,1.0,January 2023,"January 15, 2023",Double Room,1,Couple,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
Never stay again.,"Our bedroom was placed in the basement despite having a disabled son. 
The room wasn’t clean
The beds was broken 
The fire alarm went off for an hour at 1020pm no staff was on site to help. No number was left to be able to contact them.
My room was moldy
The shower wasn’t useable due to broken door. 
And to top it off I had a leak in my bedroom throughout the night that got heavier and no one was about to be able to contact and they continued to ignore the calls.",Nothing it was dirty,1.0,July 2023,"July 26, 2023",Triple Room,1,Family,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
This hotel is to 100% disgusting!!!,"Very dirty house plus room ! Blood on the wall, dirty sink, dirty walls and in general it hasn’t been cleaned ! It smelled like Urine ! Down stairs front door wasn’t locked everyone could come in and out easily no pin or key ! No staff available !",Nothing,1.0,January 2022,"January 29, 2022",Double Room,1,Solo traveler,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
Not a hotel. Do NOT stay there under any circumstances.,"This is NOT A HOTEL whatsoever. It is basically a laughable place to stay at. From the staff to the rooms and decoration and cleanliness of the house. Old wooden window beams and thin glass window which is obviously easily cracked as there was a massive crack from left to right. TINY room that literally just has a bed and bedside table and then a tiny bathroom. 
Everything is just made so they can use poor travellers' monies and information. This place doesnt even understand the rules of GDPR or how to make a place safe or clean or comfortable. They will take photos of your passport or ID and they then post it in their WhatsApp company group. WhatsApp is NOT a safe platform for sharing people's IDs! 
Their customer survice is awful.
The room smelled of smoke, I found a cigarette bud(see photos yourself) in one of the corners of the room, the dust was piled up on the window and on the skirting boards, as well as the bathroom ventilation. One of the windows was cracked too. Two types of mold in the bathroom- black and pink mold.  The window is cracked from side to side - clearly unsafe to be around as the window is right next to the bed.
Agressive behaviour from the staff and they also speak very limited English. 
They tried to offer me another room but I did not feel safe to stay in a place where obviously the smoke detectors don't work if people are able to smoke in there with no repercussions.
Absolutely appalling.",Nothing,1.0,January 2022,"January 31, 2022",Double Room,1,Solo traveler,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
You're probably better off sleeping in the train station or airport,"Suspicious carpet, walls are filthy, someones old slippers were under the bed, single dirty coffee cup and no spoon provided with the instant coffee for double room, staff clearly doesn't care, room was way too hot. Everything seemed dirty.",Cheap.,1.0,July 2022,"July 22, 2022",Double Room,1,Couple,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
Horrific,"Absolutely disgusting. Staff made us feel uncomfortable. Rooms were filthy, black mould in the corners, dust everywhere, brown stained bathroom ceiling, toilet had thick brown marks over it. Had to leave and stay somewhere else as we felt so unsafe.",Nothing,1.0,October 2021,"October 24, 2021",Triple Room,1,Group,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
Not a hotel whatsoever and definitely not livable either. STAY AWAY.,"This is NOT A HOTEL whatsoever. It is basically a laughable place to stay at. From the staff to the rooms and decoration and cleanliness of the house. Old wooden window beams and thin glass window which is obviously easily cracked as there was a massive crack from left to right. TINY room that literally just has a bed and bedside table and then a tiny bathroom.
Everything is just made so they can use poor travellers' monies and information. This place doesnt even understand the rules of GDPR or how to make a place safe or clean or comfortable. They will take photos of your passport or ID and they then post it in their WhatsApp company group. WhatsApp is NOT a safe platform for sharing people's IDs!
Their customer survice is awful.
The room smelled of smoke, I found a cigarette bud(see photos yourself) in one of the corners of the room, the dust was piled up on the window and on the skirting boards, as well as the bathroom ventilation. One of the windows was cracked too. Two types of mold in the bathroom- black and pink mold. The window is cracked from side to side - clearly unsafe to be around as the window is right next to the bed.
Agressive behaviour from the staff and they also speak very limited English.
They tried to offer me another room but I did not feel safe to stay in a place where obviously the smoke detectors don't work if people are able to smoke in there with no repercussions.
Absolutely appalling.",Nothing.,1.0,January 2022,"January 31, 2022",Double Room,1,Solo traveler,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
Atrocious,The staff and the service we received. We arrived to be told they had no room for us with no phone call or anything.,Nothing.,1.0,November 2021,"November 15, 2021",Double Room,1,Group,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
Disgusting,"It was disgusting this place should be closed, the bedding was not fresh it was dirty, the bathroom was dirty and full of mold the walls were so dirty and the staff wasn't nice",Nothing it was disgusting this place should be closed,1.0,November 2021,"November 10, 2021",Double Room,1,Group,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
Definitely not staying here again.,"There was no reception, just a simple hole in the wall where the staff was not welcoming. The room was so small, you could only walk 4 steps throughout the entire place. Dirty bedsheets + dirty water glasses.
There was no air conditioning or a simple fan in the room that seemed to trap all the heat from outside. 
Definitely not coming here again.",10 minute walk from King’s Cross train station which was quite handy.,2.0,August 2022,"August 25, 2022",Double Room,1,Couple,3.9,0,1,0,0,0,1,0,0,0,0,0.0013747032934704538
"Didnt get any sleep, not worth it, even for 1 night.","The room was very hot and the noise from outside was a lot even for London (a tube goes under the building). The bed squeaked every time you moved and the mattress was lumpy and uncomfortable. The bedding itself had hairs on it when you pulled back the cover and could’ve done with a boil wash to remove some stains. 
There was random cutlery in one of the drawers and a bath mat would have been useful on the bathroom floor as the shower spilled out… once you had your two minutes of hot water in said shower.
Overall we left at 5:30am because we decided that we weren’t going to get anymore sleep and might as well go home. Its a good price for central London, but I don’t think it was worth what we paid. New beds, bedding and amenities needed. Really good location just shame everything else wasn’t.",Being in zone 1 was useful for transport.,3.0,March 2023,"March 25, 2023",Double Room,1,Couple,3.9,0,1,0,1,0,0,0,0,0,1,0.001344257945071663
Good,"The bed was very uncomfortable, mattress was like a gym mat. Warm summer night so needed window open but location by train track resulted in waking up throughout night. For the price though this isn’t a complaint just an observation",We needed somewhere to stay for the night whilst visiting London for the Euro 2020 final without paying the much. This property was a perfect option for value.,7.0,July 2021,"September 24, 2021",Double Room,1,Group,3.9,0,1,0,1,0,0,0,0,0,1,0.001344257945071663
Zero for value for money. Stay well clear.,"Everything.

Upon arrival I was asked for I.D. I showed my driving licence and a picture of it was taken. I then asked why and the guy at reception stated for I.D purposes. He said my licence would be uploaded to the whatsapp group. I asked for a GDPR policy and they didnt have one. 

Entered the room. Walls were filthy, smoke alarm no cover, and in the bath room the previous occupiers towels were still hanging up wet. 

Bed uncomfortable and sheets didnt look fresh. So I slept on top of the quilt. 

Shocking view from room window of what looked like a dumping ground out of the back of the property. 

Minging, would rather have slept in a field with no cover.",Nothing. Although was located close to where I needed to be.,1.0,March 2022,"March 10, 2022",Double Room,1,Solo traveler,3.9,0,1,0,1,0,0,0,0,0,1,0.001344257945071663
