Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
"24 hour front desk, very handy for train stations",Shower not brilliant.,Had to stay here after delayed flight meant I needed to stay overnight before catching train in morning. I needed a 24 hour check in and this hotel had that. Small room but clean and comfortable.,7.0,September 2022,"September 2, 2022",Double Room,1,Family,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Preferred double room and better bathrooms,3 single beds uncomfortable,The bathroom was dated and basement room wasn’t same,5.0,June 2023,"June 12, 2023",Twin Room,1,Group,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Easy find excellant acess to kings x and st pancras stations,NO DISABLED ACESS  VERY SMALL STRUGGLED TO GET WHEELCHAIR IN ROOM as bed behind door,Easy to find . Comfy bed,7.0,January 2024,"January 11, 2024",Twin Room,1,Family,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
"Basic, slightly overpriced but comfortable bed.","For the cost it was very basic and extremely old fashioned. The walls were also very thin so you could hear everything. It was clean but needed a major update on everything.
No soap, for anything, not even washing hands.",The bed was pretty comfortable and it is so close to Kings cross for convenience.,5.0,March 2023,"April 7, 2023",Double Room,1,Solo traveler,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Perfect place  for overnight stay after concert,"Nothing really, shower was small, but usable","We booked for convenience of hotel and that we could have 3 adults in the room mum and 17 and 18 yr old, it was just somewhere to crash after a concert, clean and comfy would definitely stay again",10.0,June 2023,"June 19, 2023",Quadruple Room,1,Family,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Basic and clean accomodation in a great location.,Size of the double bed. No lift.,Close to railway station. Clean.,7.0,August 2024,"August 16, 2024",Double Room,1,Couple,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
"good people, but very small for the price.","The room seemed small for the price.  There was a hanger full of hair, it was a bit unpleasant.",the room was clean and the bed was comfortable.,6.0,May 2023,"May 22, 2023",Double Room,3,Couple,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Acceptable.,"Room was pokey, no ability to control temperature aside from opening the window, and it was always too warm.","Does what it says on the tin. For a business trip when you need to stay in London, it is sufficient. Four walls, floor, ceiling, window, toilet, bed, shower, sink. All these things were present and functional.",6.0,December 2023,"December 18, 2023",Double Room,1,Solo traveler,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
It was functional.,"I was a bit worried about the safety, ie the fire exits etc.  There would have been nowhere to escape in an emergency so this made us feel a bit uneasy.  Rooms were tiny but it was fine.","I knew that this would not be a luxury hotel but for the price we paid it was fine.  If you just need a base for yourself and somewhere to sleep it does the job.  The rooms are very small and toilet/shower tiny but again, you get what you pay for.",6.0,April 2022,"April 25, 2022",Double Room,3,Family,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Okay for one night,"It was a very cramped, small room and quite pricey, but we possibly had to expect that of London. The door latch seemed very flimsy and insecure but we had no issues.",It was very close to St Pancras station which was our main objective. The shower worked well. It was adequate and clean for a one night's stay.,6.0,May 2024,"August 3, 2024",Double Room,1,Couple,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Close to Pancreas International train station for Eurostar and departure to Gatwick Airport.,"Very small triple room. Bedding not comfortable or warm enough. Was cold throughout the night - End of November. Very old hotel with no lift. Fortunately we only had one flight of stairs. Can’t change in the shower as it is too small. Had to change in the entryway to the room, outside of the shower and room, if you wanted privacy from other family members (the shower is separate from the room as you pass from the outside corridor into the sleeping area). Toilet is opposite shower on the other side of the entryway.",Clean sheets and sufficient hot water was appreciated. Close to Pancreas International train station for Eurostar and departure to Gatwick Airport. Ok if not spending time in hotel room which suited us spending a 12 hour day out and about during our two night stay and needing a safe hotel and a clean bed to sleep in.,5.0,November 2023,"November 30, 2023",Triple Room,2,Family,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
just what I required for one night close to St Pancras to catch Eurostar the next morning,surprised how small the room was,"good shower,",6.0,May 2023,"May 17, 2023",Single Room,1,Solo traveler,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Overall you get what you pay for and we enjoyed our stay for what we paid,The condition of the shower floor was not the best and the toilet and shower door needed a good wipe down,The beds were clean and comfy and shower was hot. Close to tube station for city centre,5.0,June 2022,"July 1, 2022",Twin Room,2,Group,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Pleasant,There was a strong smell of cigarettes in the room (even if everywhere is written that smoking is prohibited).,Hotel is close to the railway station which is good if you're traveling. Ideal for one night stay. Room is small but you have everything you need there.,6.0,March 2023,"March 20, 2023",Double Room,1,Family,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Adequate but poor value for money - wouldn't stay again,"The steep, narrow staircase was a nightmare, particularly because our room was right at the top involving 3 flights of stairs. We had to carry one piece of luggage each at a time so we could keep our balance - another guest wished us luck!! This was tiring and time consuming both on the way up and the way down.","The hotel was close to St Pancras train stations which was important to us. The room was small and basic but was adequate for our needs, and it was clean. The hotel seemed more like a boarding house with a few hotel rooms.",5.0,January 2024,"February 25, 2024",Twin Room,1,Family,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Staff are very friendly. Absolutely convenient to take transport nearby,Much better to add one more sensor near shower tray ceiling,Free of charge luggage storage after checking out,9.0,July 2024,"July 27, 2024",Quadruple Room,2,Family,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
got what we paid for.,room small,"Close to station 
clean",7.0,February 2022,"February 6, 2022",Double Room,1,Couple,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
One Night at the Belgrove Hotel,"I was lucky to have a room in the basement and not on the 3rd floor as there is no lift.
It was very noisy, as well the sounds from Kingscross Station, but also the closing of doors and running and flushing of water.
The hall and corridors felt rundown. Smelly in parts .","I was forwarned through photos on TripAdvisor.
The room was as basic as expected. 
The night porter did carry my suit case up the stairs in the morning.",3.0,October 2023,"October 20, 2023",Single Room with Shared Bathroom,1,Solo traveler,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Pleasant,I had a heavy bag and the room was on the top floor. It was difficult to pull the bag to the room..,I needed a place to stay for an early train connection to Gatwick airport. This was good for that and cheap .the place was clean and functional..,6.0,January 2024,"January 8, 2024",Single Room with Shared Bathroom,1,Solo traveler,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Thank for it was only for 1 night.,Beds could be bigger.,"Bed sizes were not as advertised. Double bed was smaller, probably a queen sized bed. We were on the ground floor, it was noisy till very late.",5.0,October 2022,"October 20, 2022",Quadruple Room,1,Family,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Good,"Very clean and tidy, but no tea or coffee in the room, and the man on, reshepion, had the face of, Dr No",Only the bedroom,7.0,May 2022,"June 15, 2022",Double Room with Shared Bathroom,1,Solo traveler,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
"Get what you pay for, clean rooms.",Can’t complain about anything. Yes it has dated and tired decor but it is clean and that’s the most important thing.,Everything I needed for a one night stay. Across the road from Kings Cross. Dropped my bag off and went straight out to see a show came back slept and left in the morning for a meeting. Can’t complain rooms were clean and that’s all I needed.,8.0,July 2024,"July 3, 2024",Double Room,1,Solo traveler,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Basic but clean & cheap,"Room was in the basement and the stairs were kind of steep & narrow. Basic and ""ensuite bathroom"" was around size of cupboard wide enough for the loo at one end and a small shower at the other. Got what I paid for, so cannot really complain",Very close to both Kings X and St Pancras. Costs around half of what a twin room at the closest Travelodge costs for the same stay. Beds were clean and so was room. 24hour manned reception was great for our 530am checkout.,7.0,May 2024,"May 27, 2024",Twin Room,1,Family,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Super Cheap Super Convenient,Rooms are pretty small for a triple,"Really basic stuff this accommodation, but super cheap and super close to St Pancras station.I knew when booking the hotel it was pretty basic but it was okay for a night. Bathroom  and toilet had recently  been upgraded and would stay again with no issues.its clean, its tidy its small and for one night it's good.",6.0,February 2024,"February 20, 2024",Triple Room,1,Family,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
"Adequate, albeit pricey for what it is - but I guess that is London these days.","The bedroom was okay, but there were no shower supplies (soap or shampoo for example).","Simple and easy to get to. The room was basic, ideal for a simple ""just sleeping through"" for the evening.",6.0,April 2022,"April 6, 2022",Double Room,1,Solo traveler,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Short stay,"Toilet and bathroom down the hallway, but there is a sink in the room.","I only booked for 1night, clean, very basic but then you get what you pay for",6.0,April 2024,"May 25, 2024",Single Room with Shared Bathroom,1,Solo traveler,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Adequate price for the locality and facilities,"I had a room just next to the reception so it was a bit noisy, the walls are a bit thin.",Cheap spot near the main station which is great. Comfy and clean bed. Great for solo travelers,8.0,March 2024,"March 5, 2024",Single Room,1,Solo traveler,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Good enough for a 12 hour layover,"My window didn’t shut, which is not the worst thing. And the toilet was not secured to the floor which means that when you turned to get the TP the toilet turned with you and when you got up sometimes it came with you. I’m not gonna comment on the room itself because it was only 50£ so I wasn’t expecting anything grand.",I mean. 50£ is 50£ and it’s across from the stations. At that price I knew what I was getting into. The bed was surprisingly comfortable which was a shock.,5.0,March 2024,"March 28, 2024",Single Room with Shared Bathroom,1,Solo traveler,5.9,1,1,0,0,0,0,0,0,0,0,0.0008491468848845495
Poor,,"The only good thing about this place was it’s location, needed to be near the train station for an early train.",3.0,December 2023,"January 3, 2024",Double Room,1,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
"good location, tiny room, clean bed","super small, window to internal courtyard where all the vent system was super noisy",location,4.0,March 2023,"March 24, 2023",Single Room,2,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Wonderful,Nothing really,Location,9.0,April 2024,"May 7, 2024",Double Room,3,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Very Good,,Affordable and great location.,8.0,November 2023,"November 9, 2023",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Very Good,,Good location for this price,8.0,February 2023,"February 5, 2023",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Price and location good,It need Renovation.,Location,8.0,April 2024,"April 30, 2024",Double Room,1,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Amazing,,That it was so close to Camden market,10.0,March 2024,"March 15, 2024",Double Room,1,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Affordable accommodation in central London near King’s Cross station.,nothing,location and price,8.0,March 2023,"March 29, 2023",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Basic with great location,Basic property.,The location is excellent.,10.0,April 2024,"April 29, 2024",Single Room,5,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Exceptional,No complaints,Great value for money and superb location!,10.0,March 2024,"March 22, 2024",Double Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Fair,dated old interior,location,5.0,July 2023,"July 6, 2023",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
amzing,cold water,soooooo close very good location,8.0,November 2023,"November 14, 2023",Triple Room,1,Group,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Ok for short stay.,"no elevelator, stairs are narrow.","location, their hospitality",7.0,August 2022,"September 18, 2022",Double Room,3,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Pleasant,,Location was excellent,6.0,June 2023,"June 14, 2023",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Exceptional,,I liked very much the location,10.0,February 2024,"March 22, 2024",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Exceptional,,Location and price point Outstanding for a couple of nights stay as a solo traveller on a business event.,10.0,December 2023,"December 8, 2023",Double Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Basic hotel.,Very small en-suite. Unable to open window. Insufficient electrical sockets.,Location for St Pancras.,5.0,October 2022,"October 18, 2022",Quadruple Room,1,Group,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Fair,,Location and good value for money. Only 1 minute from Kings Cross St. Pancras station so ideal for catching an early morning Eurostar train. The hotel met our expectations as it was advertised as 2-star and it was very acceptable for our needs.,5.0,April 2024,"April 27, 2024",Double Room,1,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
it was ok for what it was needed for,the small stairways,the location to the station,6.0,April 2024,"April 10, 2024",Twin Room with Shared Bathroom,1,Group,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Great stay,,Great location near train station,10.0,May 2023,"May 13, 2023",Double Room,3,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
good value for money,very dated,location,7.0,November 2022,"November 22, 2022",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Good,,Location,7.0,December 2022,"January 3, 2023",Triple Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Was ok,Old,Location,5.0,February 2024,"February 26, 2024",Single Room,4,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Good quality for the price,Looked outdated,The proximity of St Pancras international,7.0,January 2024,"January 30, 2024",Twin Room with Shared Bathroom,1,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Great value; better than expected for the price.,Nothing,I expected little & got a lot more than I thought I’d paid for. Great location; great value.,10.0,October 2023,"November 3, 2023",Double Room,1,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Great location..but a pricey for a 2 star hotel,Cost,Location,8.0,June 2023,"June 29, 2023",Double Room,3,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Pleasant,"Needs investment, carpets etc need replacing",Location and price,6.0,April 2022,"April 6, 2022",Double Room,2,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
"I needed a bed for 1 night, this served it's purpose. Would be very hot if the weather was warm.  No frills overnigh",Very small - not really a hotel,Convenient and cheap,5.0,July 2023,"August 1, 2023",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
"Apart from the good location, nothing else sets it apart.",It’s run down.,"Location is good, this is the key point.",2.0,May 2023,"May 26, 2023",Double Room,2,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Exceptional,N/a,Very central & excellent price,10.0,July 2024,"August 20, 2024",Triple Room,1,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Very Good,The stairs were very narrow if I was picking with the luggage.,"Location is good, convenience.",8.0,July 2023,"July 29, 2023",Single Room,8,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Old and worn out,"Woken up at 2am by the receptionist and a friend and a baby talking loudly, baby screaming, running down hallway. Reception not doing their job having visitors waking guests up.",Location,1.0,August 2024,"August 17, 2024",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Wonderful,,Very central,9.0,June 2023,"July 28, 2023",Double Room,3,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
It was good for the price.,They don't have a lift.,The location was very good.,7.0,March 2024,"March 15, 2024",Double Room,2,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Fair,,Location next to King's Cross Station,5.0,November 2021,"November 30, 2021",Twin Room,2,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Very Good,Nothing disliked,Great location and price,8.0,August 2023,"August 23, 2023",Twin Room,2,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Very Good,A little overpriced.,Location was perfect next to euro star train,8.0,April 2023,"April 13, 2023",Quadruple Room,1,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Short and sweet,Doors were loud and clunky. The toilet was filthy. Climbing all those stairs was an issue,Location was excellent.,4.0,May 2024,"May 23, 2024",Double Room with Shared Bathroom,1,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Very Good,,hotel location is great.,8.0,April 2023,"April 12, 2023",Triple Room,3,Group,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Very Good,,Good value for money with great location.,8.0,August 2023,"August 28, 2023",Twin Room,1,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Might return if the price ever drops,"The price, i would stay here but the price you pay is too high for what you get",location,6.0,April 2022,"May 21, 2022",Twin Room with Shared Bathroom,2,Group,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Good,,cheap central no fuss,7.0,October 2022,"November 4, 2022",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
average,"cramped, window wouldn’t close",location,6.0,June 2022,"June 28, 2022",Twin Room,1,Group,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Very Good,,"Best value for money hotel in central London, just a 2 minute walk to Kings cross station.",8.0,September 2023,"October 16, 2023",Single Room with Shared Bathroom,3,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Excellent location.,,"The location is perfect. 
Good value for money.",9.0,May 2024,"July 4, 2024",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Perfect for an overnight stay to attend an event at Wembley,"The stairs are not accessible at all, even I struggled although I am young and active. The window and door locks were not easy to operate.","The location is perfect, there are direct underground connections to both the airport and Wembley. The hotel is perfect for staying overnight to attend an event at Wembley for example, but I would not stay longer than one night.",7.0,August 2024,"August 20, 2024",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Good,,"Great location for the event I was attending. Also, good price.I will use again if available.",7.0,November 2023,"November 5, 2023",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Very Good,,Perfect location. Great interaction with the staf. I warmly recommend!!!,8.0,June 2024,"July 17, 2024",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Good value,"The heater not work properly, feel cold at night",Perfect location,9.0,March 2023,"March 17, 2023",Double Room,2,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Would definitely stay again,Nothing,Everything a good central location for getting around London,10.0,January 2024,"February 11, 2024",Double Room with Shared Bathroom,1,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464988
Good,"I appreciate that the hotel is situated in the centre of town. However, it was probably for the same reason that it was very noisy well into the night. It's probably quieter at the back of the hotel, but I didn't have the luxury of staying in one of them.",Location,7.0,June 2023,"June 16, 2023",Double Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Perplexed,Decor Bit rough and too small,Location,5.0,August 2022,"August 30, 2022",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Don’t stay and Not recommended,Everything else,Location only,5.0,September 2023,"September 29, 2023",Twin Room with Shared Bathroom,1,Group,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
"Ik for one night work stop over where just need a few hours sleep, would not stay here if with family or holiday etc. gr","Fire doors wedged open - one held open with fire extinguisher 
Smelly corridors",Central location,6.0,September 2023,"September 12, 2023",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Pleasant,Very noisy and smelly neigbourhood.,It is cheap and the location is very good.,6.0,July 2023,"July 3, 2023",Single Room with Shared Bathroom,4,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Did it’s job,Lots of dark corridors,Great location for St Pancras train station,7.0,June 2023,"June 29, 2023",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
The hotel is the bait minimum and should be booked as nothing more that great location with a place to sleep.,"Small, but understandable",Location great and price was extremely fair.,6.0,August 2023,"August 8, 2023",Double Room,1,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Good,the stairs no lift,location,7.0,March 2023,"March 25, 2023",Twin Room,1,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Pleasant,Tiny. If you want to do anything more than sleep then this isn't for you.,Convenient for Eurostar and cheap - no frills....,6.0,February 2023,"February 13, 2023",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Good,No proper window,Location,7.0,September 2023,"September 19, 2023",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
good value for money.,thin walls so was quite noisy,"very dated and basic, but that’s reflected in the price. great location with King’s Cross station across the road.",7.0,April 2023,"April 23, 2023",Double Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
would stay again for work but would not bring family,venue a bit worn and tired,convenient and value,7.0,November 2022,"November 2, 2022",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Good,"Trying to get to and from the top floor, kept getting lost in a maze of staircases.",Location,7.0,January 2023,"January 28, 2023",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Had a good time.,Stairs,Location,7.0,December 2022,"December 31, 2022",Single Room with Shared Bathroom,3,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
"good location, good staff but very old and musty smelly tired building. would not stay again.",smelled old. downstairs toilet area smelt.,location.,6.0,May 2022,"May 31, 2022",Single Room with Shared Bathroom,8,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Friendly and helpful staff. Good location for railway station and underground.,A little basic but good for an overnight stay.,Location ideal for Kings X station,6.0,May 2022,"May 24, 2022",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
okay stay,no lift,location,5.0,April 2023,"May 1, 2023",Double Room with Shared Bathroom,1,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Convenient for Kings Cross,,"Location, friendliness",7.0,October 2023,"November 17, 2023",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
practical accommodation for budget,,location and price,5.0,November 2022,"November 12, 2022",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Comfortable,A little maintenance to the window blind and one of the toilets wouldn’t go amiss,Convenient for the train station,7.0,August 2023,"August 10, 2023",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
"It did what I needed it for, a cheap bed",It was very noisy through the night,Location was excellent,5.0,May 2022,"May 14, 2022",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Very pleasant,It was all right,"If you go by international train to London and are in need of a decent, no frills, reliable place to sleep, than this is a good option. Very close to Saint Pancras, so you don't lose time on travelling. Good public transportation hubs nearby. Kings Cross, Islington and Camden on walking distance",7.0,December 2022,"December 31, 2022",Quadruple Room,3,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Pleasant,,Location,6.0,May 2022,"May 10, 2022",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Overall ok,-,Good location,7.0,May 2023,"May 6, 2023",Double Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Fair,stairs,location,5.0,December 2022,"December 25, 2022",Twin Room with Shared Bathroom,2,Group,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Pleasant,A little bit old,The location is great,6.0,April 2022,"April 10, 2022",Single Room with Shared Bathroom,4,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Fair,small,great location,5.0,November 2022,"December 4, 2022",Double Room,1,Group,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Fair,What you get for the price,Location,5.0,September 2023,"September 23, 2023",Double Room,1,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Cheap and no frills but no problem,Smelled a little damp,It was cheap and in a good location to the tube,6.0,January 2024,"January 21, 2024",Twin Room,2,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
"For 1 night  very very close to Kings Cross, it was perfect",Nothing,"Location. For what we wanted, it was excellent",7.0,January 2023,"February 7, 2023",Single Room with Shared Bathroom,1,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Fair,it was small and the property not really good looking,"the location was really good, just 3 minutes far for the station st-pancreas and 2 minutes for a subway.",5.0,October 2022,"October 18, 2022",Twin Room with Shared Bathroom,3,Couple,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Pleasant,Floorboards creak so other guests moving around are noisy,Great value for money for a great location !,6.0,March 2023,"March 12, 2023",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
it’s great location but too small and there aren’t any lefts,too small and no lefts,location,6.0,August 2022,"August 18, 2022",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
perfect 4 days,too small,location,7.0,September 2022,"September 11, 2022",Double Room,3,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Good,A bit old,Location,7.0,May 2024,"May 30, 2024",Single Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
It surged its purpose,Steep ste ps to front door i,Proximity to Kings Cross station,5.0,May 2024,"June 4, 2024",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Fair,cost for poor standard,locations,5.0,August 2022,"September 14, 2022",Quadruple Room,1,Group,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Not bad value if you are only staying 1 night and spending most of your time away from the hotel. Room was small & v,Cheap rate,Close proximity to main transport tub.,5.0,June 2024,"June 5, 2024",Double Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Fair,"For London, being right by the train stations, the price is cheap and you get what you pay for. It’s older and not remodeled. That said, it was fine.",Location was great and it was cheap,5.0,May 2024,"June 4, 2024",Twin Room,1,Group,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
Fair,"bare bones hotel, but comfortable enough for one night.","location location location
24h reception",5.0,October 2022,"October 13, 2022",Triple Room,1,Solo traveler,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
great,no lift,location,7.0,February 2023,"March 3, 2023",Twin Room,1,Family,5.9,0,0,0,0,0,0,0,0,1,0,0.0008433944142464987
